strategy,stoploss,total_return,cagr,mdd,win_rate,buy_time,win_time,gain_loss_ratio,holding_time_ratio,investing_period,sharpe_ratio,execution_time,strategy_folder
macd_15_30,0.05,100.70563344824112,0.9105198125219628,0.5477675655223514,0.4603174603174603,63.0,29.0,4.1,0.4850345356868764,2606,1.59385687843824,13:00,3_moving_average_convergence_divergence
macd_15_30,0.1,92.06861335544102,0.8869193244984557,0.5260572879257952,0.4594594594594595,37.0,17.0,5.54,0.5061396776669225,2606,1.547749226481406,13:00,3_moving_average_convergence_divergence
macd_15_30,0.2,43.2095300045466,0.7000952543769929,0.5663944657258783,0.4193548387096774,31.0,13.0,6.44,0.5165003837298542,2606,1.3121529293136132,13:00,3_moving_average_convergence_divergence
macd_8_21,,164.8103648100532,1.0458882659165076,0.5087683591107859,0.4285714285714285,42.0,18.0,7.92,0.5341519570222564,2606,1.6919813017236571,14:00,3_moving_average_convergence_divergence
macd_8_21,0.03,79.76080297017329,0.8498017413076826,0.4596967714430129,0.4141414141414141,99.0,41.0,3.11,0.4785111281657713,2606,1.56777017990279,14:00,3_moving_average_convergence_divergence
macd_8_21,0.05,113.16403800164926,0.9416923996914228,0.4467260064161488,0.4594594594594595,74.0,34.0,4.04,0.4996162701458173,2606,1.6476805867435138,14:00,3_moving_average_convergence_divergence
macd_8_21,0.1,131.29442136111183,0.9821936026787246,0.5066596023869799,0.4,50.0,20.0,5.09,0.523407521105142,2606,1.6717078845149058,14:00,3_moving_average_convergence_divergence
macd_8_21,0.2,96.58525170773214,0.8994852605666395,0.5142098845491377,0.4186046511627907,43.0,18.0,6.48,0.5318495778971604,2606,1.5655102521961497,14:00,3_moving_average_convergence_divergence
macd_8_26,,89.41213241991555,0.8792815313813249,0.6469548518167293,0.4102564102564102,39.0,16.0,7.67,0.5326170376055257,2606,1.5071322402651717,14:00,3_moving_average_convergence_divergence
macd_8_26,0.03,43.69513714645903,0.7026985220311261,0.5758729775997679,0.3917525773195876,97.0,38.0,3.28,0.4769762087490407,2606,1.37018869667107,14:00,3_moving_average_convergence_divergence
macd_8_26,0.05,71.45675068926883,0.8219029642539306,0.598777326118659,0.4520547945205479,73.0,33.0,3.73,0.4969301611665387,2606,1.501210152930777,14:00,3_moving_average_convergence_divergence
macd_8_26,0.1,64.38648071338261,0.7958901974301105,0.6125343202120087,0.3829787234042553,47.0,18.0,4.78,0.5218726016884113,2606,1.4470826350261066,14:00,3_moving_average_convergence_divergence
macd_8_26,0.2,52.21073088366634,0.7448008421490244,0.6508656425614955,0.4,40.0,16.0,6.96,0.5303146584804298,2606,1.3767592722228283,14:00,3_moving_average_convergence_divergence
macd_8_30,,111.7872173190833,0.938395467392808,0.6004473798739374,0.4166666666666667,36.0,15.0,9.52,0.5264773599386032,2606,1.5678107169672206,14:00,3_moving_average_convergence_divergence
macd_8_30,0.03,48.13235677371145,0.7254219080710054,0.5840612034553386,0.4,95.0,38.0,3.25,0.4719877206446661,2606,1.3932045159622486,14:00,3_moving_average_convergence_divergence
macd_8_30,0.05,84.5270500760247,0.8647177891157811,0.5683390926637613,0.4571428571428571,70.0,32.0,4.31,0.4907904834996163,2606,1.5475237500876853,14:00,3_moving_average_convergence_divergence
macd_8_30,0.1,80.72599755833508,0.8528823526663958,0.5570713281887116,0.4130434782608695,46.0,19.0,4.33,0.514581734458941,2606,1.5111441949469389,14:00,3_moving_average_convergence_divergence
macd_8_30,0.2,64.22957646999727,0.7952859796674645,0.6048733483283313,0.4210526315789473,38.0,16.0,6.94,0.523407521105142,2606,1.4344916522168696,14:00,3_moving_average_convergence_divergence
macd_12_21,,81.99290517106992,0.8568788019284861,0.6610496647541698,0.4324324324324324,37.0,16.0,6.74,0.5303146584804298,2606,1.4746518323981217,14:00,3_moving_average_convergence_divergence
macd_12_21,0.03,38.16999230312078,0.6715188950711943,0.5969950931433955,0.3854166666666667,96.0,37.0,3.33,0.4750575594781274,2606,1.321041469446299,14:00,3_moving_average_convergence_divergence
macd_12_21,0.05,72.6386529211865,0.8260364873007806,0.6213764141394165,0.4861111111111111,72.0,35.0,3.52,0.4938603223330775,2606,1.502246673599523,14:00,3_moving_average_convergence_divergence
macd_12_21,0.1,77.15352260364743,0.8413189342186695,0.5789192681240108,0.4,45.0,18.0,4.79,0.5184190330007674,2606,1.5004127377323693,14:00,3_moving_average_convergence_divergence
macd_12_21,0.2,47.84425379772002,0.7240012437051337,0.6648043228788768,0.4210526315789473,38.0,16.0,6.14,0.5280122793553338,2606,1.3442449674688186,14:00,3_moving_average_convergence_divergence
macd_12_26,,75.13246600269636,0.8345743110919248,0.6518427854313149,0.3823529411764705,34.0,13.0,9.04,0.5249424405218726,2606,1.4433408553788178,14:00,3_moving_average_convergence_divergence
macd_12_26,0.03,41.705772776589846,0.6918748262716075,0.6021402095553167,0.3829787234042553,94.0,36.0,3.49,0.4693016116653876,2606,1.3466103088017405,14:00,3_moving_average_convergence_divergence
macd_12_26,0.05,64.64666701252638,0.7968893983798238,0.6262102570837778,0.4558823529411764,68.0,31.0,4.18,0.4884881043745203,2606,1.4585561143151269,14:00,3_moving_average_convergence_divergence
macd_12_26,0.1,67.33404555033175,0.8070153401686226,0.5738701531218502,0.3636363636363636,44.0,16.0,5.65,0.5115118956254797,2606,1.4531733051032174,14:00,3_moving_average_convergence_divergence
macd_12_26,0.2,43.030597003940024,0.6991298188451653,0.6556994310174823,0.3888888888888889,36.0,14.0,6.96,0.5218726016884113,2606,1.3080821919447445,14:00,3_moving_average_convergence_divergence
macd_12_30,,74.70819074094682,0.8331389057173517,0.6734740479653876,0.4482758620689655,29.0,13.0,7.43,0.5203376822716808,2606,1.4361253344566898,14:00,3_moving_average_convergence_divergence
macd_12_30,0.03,49.887432881507344,0.7339247922925174,0.5672287027772749,0.4044943820224719,89.0,36.0,3.41,0.464313123561013,2606,1.40462074142074,14:00,3_moving_average_convergence_divergence
macd_12_30,0.05,83.55690757388119,0.861740702040168,0.5606685705751375,0.4307692307692308,65.0,28.0,4.55,0.4831158864159631,2606,1.5427616424537398,14:00,3_moving_average_convergence_divergence
macd_12_30,0.1,78.2533671802792,0.8449265245366682,0.5445589672816232,0.4210526315789473,38.0,16.0,4.75,0.5072908672294705,2606,1.5005386547888473,14:00,3_moving_average_convergence_divergence
macd_12_30,0.2,53.67855618998135,0.7514634619079887,0.5951382762851342,0.46875,32.0,15.0,5.68,0.5168841135840369,2606,1.3767782916654356,14:00,3_moving_average_convergence_divergence
macd_15_21,,80.95689046801823,0.8536146538005371,0.668008580179567,0.3939393939393939,33.0,13.0,8.53,0.5268610897927859,2606,1.464031662012815,14:00,3_moving_average_convergence_divergence
macd_15_21,0.03,43.87579919242777,0.7036608194056009,0.6051057878498428,0.4086021505376344,93.0,38.0,3.16,0.4700690713737528,2606,1.361145535669756,14:00,3_moving_average_convergence_divergence
macd_15_21,0.05,71.45134767547476,0.8218839353031646,0.6289964213932441,0.4558823529411764,68.0,31.0,3.98,0.4896392939370683,2606,1.4885655244662486,14:00,3_moving_average_convergence_divergence
macd_15_21,0.1,74.48620176716324,0.832385115411149,0.5936564087341905,0.3953488372093023,43.0,17.0,4.99,0.5130468150422103,2606,1.4825267353438536,14:00,3_moving_average_convergence_divergence
macd_15_21,0.2,46.39910586589362,0.7167644351491389,0.6716861522370126,0.4,35.0,14.0,6.6,0.5237912509593247,2606,1.3293279583134792,14:00,3_moving_average_convergence_divergence
macd_15_26,,74.38263727661032,0.8320327974028563,0.6729126539128393,0.4482758620689655,29.0,13.0,7.34,0.5191864927091328,2606,1.435755464829309,14:00,3_moving_average_convergence_divergence
macd_15_26,0.03,50.63910669293232,0.7374895141644848,0.5664846417589681,0.4044943820224719,89.0,36.0,3.27,0.4635456638526477,2606,1.4103641663598343,14:00,3_moving_average_convergence_divergence
macd_15_26,0.05,83.19330366359333,0.8606173355219318,0.5599132307620542,0.4307692307692308,65.0,28.0,4.46,0.4819646968534152,2606,1.5425867755793978,14:00,3_moving_average_convergence_divergence
macd_15_26,0.1,77.91256907120588,0.8438133036224982,0.5437759303270984,0.4210526315789473,38.0,16.0,4.67,0.5061396776669225,2606,1.500292887996851,14:00,3_moving_average_convergence_divergence
macd_15_26,0.2,53.44343244421026,0.7504066362131605,0.5944422000241764,0.46875,32.0,15.0,5.64,0.5157329240214888,2606,1.3763887059172797,14:00,3_moving_average_convergence_divergence
macd_15_30,,55.551474130223994,0.7597450191557538,0.6502563476370377,0.3928571428571428,28.0,11.0,8.91,0.5211051419800461,2606,1.3565646640722633,14:00,3_moving_average_convergence_divergence
macd_15_30,0.03,37.54492372742051,0.6677570299089164,0.5607180347852019,0.3736263736263736,91.0,34.0,3.68,0.465464313123561,2606,1.3212811695089546,14:00,3_moving_average_convergence_divergence
macd_15_30,0.05,54.51637406267851,0.7551977556256717,0.5540592110962999,0.4029850746268656,67.0,27.0,4.53,0.4827321565617805,2606,1.4175600240329749,14:00,3_moving_average_convergence_divergence
macd_15_30,0.1,56.865456648801334,0.7654154408302303,0.5138880176117572,0.4102564102564102,39.0,16.0,4.69,0.5072908672294705,2606,1.410733698647261,14:00,3_moving_average_convergence_divergence
macd_15_30,0.2,38.26355069578805,0.6720775111389985,0.5663504935160799,0.4193548387096774,31.0,13.0,6.52,0.5172678434382195,2606,1.2826854093963491,14:00,3_moving_average_convergence_divergence
macd_8_21,,172.4222065030533,1.05879039230157,0.5263076136503279,0.4186046511627907,43.0,18.0,7.81,0.533384497313891,2606,1.7068148591219297,15:00,3_moving_average_convergence_divergence
macd_8_21,0.03,212.04074017724875,1.1189842701573487,0.4564038187731891,0.4479166666666667,96.0,43.0,2.99,0.4804297774366846,2606,1.8711978730881715,15:00,3_moving_average_convergence_divergence
macd_8_21,0.05,145.90924792439603,1.0114994992613542,0.5024046695509927,0.4285714285714285,70.0,30.0,4.64,0.5019186492709132,2606,1.7184138089691572,15:00,3_moving_average_convergence_divergence
macd_8_21,0.1,105.28510869654409,0.9223415713237688,0.5481848238787455,0.4038461538461538,52.0,21.0,4.88,0.5214888718342287,2606,1.5889751528539726,15:00,3_moving_average_convergence_divergence
macd_8_21,0.2,135.2493740462938,0.9903885902657332,0.5263076136503277,0.4090909090909091,44.0,18.0,7.4,0.5318495778971604,2606,1.6500135058366,15:00,3_moving_average_convergence_divergence
macd_8_26,,81.17198142313794,0.8542952429682331,0.654471781102052,0.3846153846153846,39.0,15.0,7.91,0.5330007674597084,2606,1.4790567642865091,15:00,3_moving_average_convergence_divergence
macd_8_26,0.03,102.586326064666,0.915429065437758,0.5832206785830949,0.4021739130434782,92.0,37.0,3.31,0.4804297774366846,2606,1.6301997955011756,15:00,3_moving_average_convergence_divergence
macd_8_26,0.05,77.0746989918253,0.8410587124305735,0.6211453541042713,0.391304347826087,69.0,27.0,4.04,0.5003837298541827,2606,1.5140908576530825,15:00,3_moving_average_convergence_divergence
macd_8_26,0.1,47.060064433464326,0.7200975012356206,0.6515009791413993,0.3877551020408163,49.0,19.0,4.44,0.5214888718342287,2606,1.3422036497366965,15:00,3_moving_average_convergence_divergence
macd_8_26,0.2,63.55852026567973,0.7926876424083185,0.6747432888397861,0.375,40.0,15.0,7.59,0.5314658480429777,2606,1.420099285796962,15:00,3_moving_average_convergence_divergence
macd_8_30,,93.3184061675376,0.8904480063629221,0.6430129158834228,0.3421052631578947,38.0,13.0,11.42,0.5272448196469686,2606,1.5167167541947286,15:00,3_moving_average_convergence_divergence
macd_8_30,0.03,93.34435263342858,0.8905208369122284,0.63433828275818,0.4193548387096774,93.0,39.0,3.0,0.47544128933231,2606,1.594087852527045,15:00,3_moving_average_convergence_divergence
macd_8_30,0.05,84.39695885362661,0.8643202679338118,0.6142951513261928,0.4142857142857143,70.0,29.0,3.87,0.4946277820414428,2606,1.5392548369857242,15:00,3_moving_average_convergence_divergence
macd_8_30,0.1,52.28625381937239,0.7451474824656472,0.6329651520587477,0.3469387755102041,49.0,17.0,4.45,0.5149654643131235,2606,1.3714692749199202,15:00,3_moving_average_convergence_divergence
macd_8_30,0.2,65.86408148737632,0.8015199032741889,0.6639566942556246,0.35,40.0,14.0,8.47,0.5249424405218726,2606,1.4294761673362522,15:00,3_moving_average_convergence_divergence
macd_12_21,,92.71584661895444,0.888751784070017,0.6486446974368845,0.4054054054054054,37.0,15.0,8.1,0.5295471987720645,2606,1.5174869804342042,15:00,3_moving_average_convergence_divergence
macd_12_21,0.03,101.3585156352231,0.9122328395336854,0.5978538027402008,0.4175824175824176,91.0,38.0,3.09,0.476592478894858,2606,1.6256504792492927,15:00,3_moving_average_convergence_divergence
macd_12_21,0.05,76.34634946119863,0.8386434504313911,0.6402515007472552,0.4057971014492754,69.0,28.0,3.99,0.4957789716039908,2606,1.5123062153678697,15:00,3_moving_average_convergence_divergence
macd_12_21,0.1,61.12233873368004,0.7830552121027974,0.5967485773913209,0.4042553191489361,47.0,19.0,4.68,0.5172678434382195,2606,1.420513730074085,15:00,3_moving_average_convergence_divergence
macd_12_21,0.2,69.18837339446766,0.8138045191672787,0.6692580695004429,0.3947368421052631,38.0,15.0,7.58,0.5276285495011512,2606,1.4453962589509877,15:00,3_moving_average_convergence_divergence
macd_12_26,,86.41715617159544,0.8704355238587833,0.6556242568486018,0.3333333333333333,33.0,11.0,11.11,0.5237912509593247,2606,1.49079726559575,15:00,3_moving_average_convergence_divergence
macd_12_26,0.03,108.34799568660247,0.9300061468509436,0.6291820083639477,0.4222222222222222,90.0,38.0,3.14,0.4712202609363008,2606,1.6459207463168315,15:00,3_moving_average_convergence_divergence
macd_12_26,0.05,93.24617861442034,0.8902451761337917,0.6354500057748969,0.4477611940298507,67.0,30.0,3.48,0.4904067536454336,2606,1.5727887985267104,15:00,3_moving_average_convergence_divergence
macd_12_26,0.1,55.62378018055662,0.7600599826900996,0.6215942541535618,0.3555555555555555,45.0,16.0,4.28,0.5103607060629317,2606,1.388590637978128,15:00,3_moving_average_convergence_divergence
macd_12_26,0.2,60.72426449939062,0.781450492336035,0.6758281509451453,0.3428571428571428,35.0,12.0,8.64,0.5214888718342287,2606,1.402414942935536,15:00,3_moving_average_convergence_divergence
macd_12_30,,63.40836461580777,0.7921030597631686,0.6993419643725565,0.4,30.0,12.0,8.38,0.5218726016884113,2606,1.3925327859571026,15:00,3_moving_average_convergence_divergence
macd_12_30,0.03,108.05470663563337,0.9292802689704738,0.5772488516630955,0.4367816091954023,87.0,38.0,3.16,0.4696853415195702,2606,1.6525216870979225,15:00,3_moving_average_convergence_divergence
macd_12_30,0.05,94.8816857034067,0.8948056222520533,0.578475256832656,0.4761904761904761,63.0,30.0,3.36,0.4884881043745203,2606,1.5837349999395935,15:00,3_moving_average_convergence_divergence
macd_12_30,0.1,50.91529890831607,0.7387881182657576,0.5905681972247412,0.3902439024390244,41.0,16.0,3.83,0.5080583269378358,2606,1.3663139676791682,15:00,3_moving_average_convergence_divergence
macd_12_30,0.2,58.991546282261005,0.7743601567807592,0.6266603682925994,0.40625,32.0,13.0,7.18,0.5191864927091328,2606,1.3985736179530286,15:00,3_moving_average_convergence_divergence
macd_15_21,,94.4331223876554,0.893561547533849,0.6553941785380479,0.3636363636363636,33.0,12.0,10.64,0.5287797390636991,2606,1.516520337038342,15:00,3_moving_average_convergence_divergence
macd_15_21,0.03,122.00441666786578,0.962082269234512,0.6161388937102175,0.4333333333333333,90.0,39.0,3.04,0.47544128933231,2606,1.6839664842197857,15:00,3_moving_average_convergence_divergence
macd_15_21,0.05,103.92925034033044,0.9188878647888457,0.6226273610301901,0.4477611940298507,67.0,30.0,3.68,0.4942440521872601,2606,1.6064490645031315,15:00,3_moving_average_convergence_divergence
macd_15_21,0.1,60.23633374759662,0.7794713576362138,0.6213414403115893,0.3636363636363636,44.0,16.0,4.49,0.5149654643131235,2606,1.4120909343340282,15:00,3_moving_average_convergence_divergence
macd_15_21,0.2,66.38424751195906,0.8034763070386601,0.6756115709076632,0.3714285714285714,35.0,13.0,8.3,0.5264773599386032,2606,1.4284251727014494,15:00,3_moving_average_convergence_divergence
macd_15_26,,72.1573660905617,0.8243601950396993,0.6941465314183244,0.4137931034482758,29.0,12.0,8.67,0.5207214121258634,2606,1.4316198281148418,15:00,3_moving_average_convergence_divergence
macd_15_26,0.03,123.6522382471882,0.965742740911359,0.5716604164220048,0.4367816091954023,87.0,38.0,3.24,0.4689178818112049,2606,1.6993849033947297,15:00,3_moving_average_convergence_divergence
macd_15_26,0.05,104.0935492668603,0.9193084112688464,0.5729030336962421,0.4838709677419355,62.0,30.0,3.42,0.4873369148119724,2606,1.615137539902629,15:00,3_moving_average_convergence_divergence
macd_15_26,0.1,57.447005426365024,0.7678898018035647,0.5834931311078146,0.4,40.0,16.0,3.89,0.5072908672294705,2606,1.4045179772231884,15:00,3_moving_average_convergence_divergence
macd_15_26,0.2,67.14058298001102,0.8062979269300541,0.6202089823462846,0.4193548387096774,31.0,13.0,7.36,0.5180353031465849,2606,1.4390195700145896,15:00,3_moving_average_convergence_divergence
macd_15_30,,64.77143482747583,0.7973673402250221,0.6672366620125709,0.3928571428571428,28.0,11.0,9.72,0.5191864927091328,2606,1.4064396673376025,15:00,3_moving_average_convergence_divergence
macd_15_30,0.03,103.5882252758426,0.9180131520094708,0.5718716985584582,0.4186046511627907,86.0,36.0,3.51,0.4666155026861089,2606,1.6492361817037406,15:00,3_moving_average_convergence_divergence
macd_15_30,0.05,86.9004953063725,0.8718805853135001,0.5714027357785343,0.4516129032258064,62.0,28.0,3.56,0.4854182655410591,2606,1.5640773226774949,15:00,3_moving_average_convergence_divergence
macd_15_30,0.1,52.3357884708457,0.7453746106292862,0.5486860029429578,0.4,40.0,16.0,3.93,0.5057559478127398,2606,1.383039075380441,15:00,3_moving_average_convergence_divergence
macd_15_30,0.2,58.24349917341067,0.7712445733570841,0.5867938743406986,0.4,30.0,12.0,8.1,0.5161166538756715,2606,1.403562644864219,15:00,3_moving_average_convergence_divergence
macd_8_21,,172.2490903278116,1.0585024204717666,0.4890235725858594,0.4047619047619047,42.0,17.0,8.81,0.5341519570222564,2606,1.702562662549991,16:00,3_moving_average_convergence_divergence
macd_8_21,0.03,222.06001076676552,1.132667870419532,0.3920325825493737,0.4845360824742268,97.0,47.0,3.87,0.4792785878741366,2606,1.893724405262191,16:00,3_moving_average_convergence_divergence
macd_8_21,0.05,149.01492303459273,1.017401932613038,0.4206974265156094,0.4647887323943662,71.0,33.0,3.75,0.501151189562548,2606,1.7349621808026885,16:00,3_moving_average_convergence_divergence
macd_8_21,0.1,127.36638197873114,0.97384312911513,0.4988469585838561,0.44,50.0,22.0,4.55,0.5230237912509593,2606,1.6459221258416297,16:00,3_moving_average_convergence_divergence
macd_8_21,0.2,140.87024387829982,1.001690386204047,0.4949961718186186,0.3953488372093023,43.0,17.0,8.14,0.5326170376055257,2606,1.6485058336678151,16:00,3_moving_average_convergence_divergence
macd_8_26,,72.03438639245923,0.8239303434663163,0.673022722651728,0.4102564102564102,39.0,16.0,6.62,0.5330007674597084,2606,1.4408001195997349,16:00,3_moving_average_convergence_divergence
macd_8_26,0.03,100.3850717247349,0.9096752613600227,0.5042419430904925,0.4421052631578947,95.0,42.0,3.96,0.4758250191864927,2606,1.632317955415396,16:00,3_moving_average_convergence_divergence
macd_8_26,0.05,67.04538677235041,0.8059442695999168,0.6279594001025655,0.3888888888888889,72.0,28.0,3.93,0.4992325402916346,2606,1.4786966418168348,16:00,3_moving_average_convergence_divergence
macd_8_26,0.1,52.08439295438652,0.7442200207185588,0.6338827492990833,0.4166666666666667,48.0,20.0,4.21,0.5203376822716808,2606,1.3724815466476643,16:00,3_moving_average_convergence_divergence
macd_8_26,0.2,58.806410465964994,0.773592198538998,0.676844629360229,0.4,40.0,16.0,6.27,0.5314658480429777,2606,1.386325030453933,16:00,3_moving_average_convergence_divergence
macd_8_30,,87.61778957888937,0.8740125688482339,0.6412350320695861,0.3421052631578947,38.0,13.0,11.39,0.5283960092095165,2606,1.4944302334511692,16:00,3_moving_average_convergence_divergence
macd_8_30,0.03,86.30615042225963,0.8701026748734664,0.5875008869704451,0.4329896907216495,97.0,42.0,3.82,0.4719877206446661,2606,1.5755788218783764,16:00,3_moving_average_convergence_divergence
macd_8_30,0.05,73.63021564737086,0.8294605480086303,0.6057954274812144,0.4084507042253521,71.0,29.0,3.84,0.4946277820414428,2606,1.505107907912148,16:00,3_moving_average_convergence_divergence
macd_8_30,0.1,58.73320530982202,0.7732879735819089,0.6287725271087387,0.375,48.0,18.0,4.34,0.5153491941673062,2606,1.4027912598199854,16:00,3_moving_average_convergence_divergence
macd_8_30,0.2,64.79774432478966,0.79746802315585,0.6454284923883833,0.35,40.0,14.0,8.31,0.5260936300844206,2606,1.4131113739175314,16:00,3_moving_average_convergence_divergence
macd_12_21,,85.65776736951669,0.8681512057123022,0.6502863445638319,0.3783783783783784,37.0,14.0,7.69,0.5326170376055257,2606,1.4891848962977687,16:00,3_moving_average_convergence_divergence
macd_12_21,0.03,98.5629378960138,0.9048305827724812,0.52306253261163,0.4421052631578947,95.0,42.0,3.88,0.4758250191864927,2606,1.6232603269735928,16:00,3_moving_average_convergence_divergence
macd_12_21,0.05,69.01779708971569,0.8131864789800967,0.628478701625464,0.3943661971830985,71.0,28.0,4.16,0.4980813507290867,2606,1.488056681099919,16:00,3_moving_average_convergence_divergence
macd_12_21,0.1,65.36246890597346,0.7996208454056986,0.5855068128074143,0.391304347826087,46.0,18.0,4.63,0.5195702225633154,2606,1.4384556396631194,16:00,3_moving_average_convergence_divergence
macd_12_21,0.2,65.73392724402562,0.8010283317253895,0.6543740077085171,0.3846153846153846,39.0,15.0,7.04,0.5306983883346125,2606,1.4179982653235677,16:00,3_moving_average_convergence_divergence
macd_12_26,,84.35096425410231,0.8641795971177044,0.6603967987319762,0.3529411764705882,34.0,12.0,10.23,0.5260936300844206,2606,1.4809017552871688,16:00,3_moving_average_convergence_divergence
macd_12_26,0.03,110.08687398534742,0.934275725078208,0.559774687179684,0.4526315789473684,95.0,43.0,3.97,0.4696853415195702,2606,1.6590132545143457,16:00,3_moving_average_convergence_divergence
macd_12_26,0.05,82.21985400172316,0.8575891626263972,0.6223979250187129,0.4571428571428571,70.0,32.0,3.34,0.4919416730621642,2606,1.5403569251035631,16:00,3_moving_average_convergence_divergence
macd_12_26,0.1,65.49356618213808,0.8001183556293929,0.6139546320470745,0.3777777777777777,45.0,17.0,4.85,0.5122793553338449,2606,1.4358282377465772,16:00,3_moving_average_convergence_divergence
macd_12_26,0.2,62.119179391436866,0.787035221353571,0.6643662848188404,0.3611111111111111,36.0,13.0,7.79,0.5237912509593247,2606,1.3986498842597723,16:00,3_moving_average_convergence_divergence
macd_12_30,,74.08247073131785,0.8310092984253366,0.6915767207056722,0.3870967741935484,31.0,12.0,9.72,0.5226400613967767,2606,1.4382379939082883,16:00,3_moving_average_convergence_divergence
macd_12_30,0.03,124.1476527549836,0.9668351185891312,0.5096551870364998,0.4333333333333333,90.0,39.0,4.41,0.4669992325402916,2606,1.7070174069950588,16:00,3_moving_average_convergence_divergence
macd_12_30,0.05,92.0216590894291,0.8867859607399156,0.5530756041444552,0.4393939393939394,66.0,29.0,3.73,0.487720644666155,2606,1.5849076707248673,16:00,3_moving_average_convergence_divergence
macd_12_30,0.1,67.38830055051086,0.8072162192512691,0.5874019374450681,0.425,40.0,17.0,4.63,0.508825786646201,2606,1.4495481265940795,16:00,3_moving_average_convergence_divergence
macd_12_30,0.2,70.78627555163293,0.8195322350031189,0.6059140883665509,0.3939393939393939,33.0,13.0,8.02,0.5199539524174981,2606,1.4438271466525003,16:00,3_moving_average_convergence_divergence
macd_15_21,,87.58744061544215,0.8739226650869945,0.655263795303867,0.3823529411764705,34.0,13.0,9.81,0.5283960092095165,2606,1.4904703898743503,16:00,3_moving_average_convergence_divergence
macd_15_21,0.03,110.59413447835266,0.93551040394067,0.5353901145824702,0.4631578947368421,95.0,44.0,3.76,0.4719877206446661,2606,1.657697661590375,16:00,3_moving_average_convergence_divergence
macd_15_21,0.05,87.14474350972911,0.8726082283166463,0.6014821236277149,0.4571428571428571,70.0,32.0,3.49,0.4934765924788948,2606,1.5571737331358433,16:00,3_moving_average_convergence_divergence
macd_15_21,0.1,63.81746043602625,0.7936930014266801,0.60811966880259,0.4090909090909091,44.0,18.0,4.65,0.5149654643131235,2606,1.425725367055354,16:00,3_moving_average_convergence_divergence
macd_15_21,0.2,64.51263485890406,0.7963750970029375,0.6592932790162411,0.3888888888888889,36.0,14.0,7.56,0.5260936300844206,2606,1.408348219656883,16:00,3_moving_average_convergence_divergence
macd_15_26,,77.52092301127323,0.8425288701664448,0.6886885441341158,0.4137931034482758,29.0,12.0,9.02,0.5203376822716808,2606,1.4541582536506328,16:00,3_moving_average_convergence_divergence
macd_15_26,0.03,130.6415112924561,0.9808205102048472,0.5050634376587432,0.4382022471910112,89.0,39.0,4.26,0.4650805832693783,2606,1.7283770408902317,16:00,3_moving_average_convergence_divergence
macd_15_26,0.05,102.60503638662875,0.915477519437292,0.5488904577692514,0.4375,64.0,28.0,4.0,0.4850345356868764,2606,1.6244947387372937,16:00,3_moving_average_convergence_divergence
macd_15_26,0.1,70.2346790659182,0.8175675288922137,0.5835382340940525,0.4473684210526316,38.0,17.0,4.55,0.5065234075211051,2606,1.4650727168435034,16:00,3_moving_average_convergence_divergence
macd_15_26,0.2,74.07377635489357,0.8309796001991352,0.60222373885803,0.4193548387096774,31.0,13.0,7.47,0.5176515732924022,2606,1.4602022845512446,16:00,3_moving_average_convergence_divergence
macd_15_30,,72.83269019111069,0.8267096432805114,0.6516854167604478,0.4074074074074074,27.0,11.0,9.81,0.5203376822716808,2606,1.4416686125461684,16:00,3_moving_average_convergence_divergence
macd_15_30,0.03,122.3641017510632,0.9628848560008998,0.4879868641945262,0.4269662921348314,89.0,38.0,4.52,0.4650805832693783,2606,1.7133478512849234,16:00,3_moving_average_convergence_divergence
macd_15_30,0.05,85.63298263196693,0.868076361069591,0.5333260282555531,0.421875,64.0,27.0,4.04,0.4846508058326937,2606,1.5736328577677765,16:00,3_moving_average_convergence_divergence
macd_15_30,0.1,62.891956101688635,0.7900836027323592,0.5340367220882771,0.4736842105263157,38.0,18.0,4.03,0.5065234075211051,2606,1.4386953015537471,16:00,3_moving_average_convergence_divergence
macd_15_30,0.2,66.53624545688307,0.8040455365391597,0.5549432248264525,0.4137931034482758,29.0,12.0,7.89,0.5172678434382195,2606,1.4349884799962678,16:00,3_moving_average_convergence_divergence
macd_8_21,,190.2105266527886,1.0871407100210333,0.4902442679505222,0.4285714285714285,42.0,18.0,8.2,0.533384497313891,2606,1.7024976198122783,17:00,3_moving_average_convergence_divergence
macd_8_21,0.03,134.28337564400084,0.9884060319887522,0.3692870027639596,0.4591836734693877,98.0,45.0,3.63,0.4788948580199539,2606,1.6874912061773852,17:00,3_moving_average_convergence_divergence
macd_8_21,0.05,196.81793016079024,1.097095338012379,0.4863355193856578,0.4722222222222222,72.0,34.0,4.74,0.5015349194167307,2606,1.7874654121195577,17:00,3_moving_average_convergence_divergence
macd_8_21,0.1,101.09886177970743,0.9115526903247664,0.5058772957283342,0.4489795918367347,49.0,22.0,4.88,0.5218726016884113,2606,1.5553821196096227,17:00,3_moving_average_convergence_divergence
macd_8_21,0.2,133.01347414290834,0.9857811565958776,0.4902442679505221,0.4186046511627907,43.0,18.0,7.78,0.5310821181887951,2606,1.614868855836319,17:00,3_moving_average_convergence_divergence
macd_8_26,,73.18269918399047,0.8279200601208663,0.643942805331095,0.3846153846153846,39.0,15.0,7.7,0.5330007674597084,2606,1.426040385006001,17:00,3_moving_average_convergence_divergence
