time_utc,open,high,low,close,volume_krw,volume_market,Daily Return,predict_close,signal,strategy_returns2,cumulative_returns2
2021-09-08,56668000.0,57250000.0,53154000.0,55580000.0,701590969807.58,12683.32987229,-0.0192687747035573,58886052.0,1,-0.02320747144773064,0.09753778104421598
2021-09-09,55576000.0,56567000.0,54701000.0,55900000.0,418872318710.8933,7540.98052835,0.0057574667146456,58675464.0,1,0.0018218312940837772,0.09771547842607783
2021-09-10,55879000.0,56850000.0,54701000.0,55031000.0,587118672586.7328,10524.62607334,-0.015545617173524,58107256.0,1,-0.019183586678358597,0.09584094507587389
2021-09-11,55031000.0,55400000.0,54316000.0,54800000.0,233572715191.5005,4246.7897401,-0.004197634060802,57234668.0,1,-0.00820561727026585,0.0950545109617607
2021-09-12,54800000.0,55580000.0,54316000.0,55078000.0,244803798485.11185,4456.2475134100005,0.00507299270073,56033316.0,1,0.0010649724087591242,0.09515574139326305
2021-09-13,55078000.0,56663000.0,53600000.0,54274000.0,419768907821.3112,7678.99872171,-0.0145974799375431,55841360.0,1,-0.01860542154762337,0.09338532871196475
2021-09-14,54340000.0,56857000.0,54120000.0,56564000.0,333704711921.34143,5994.88062518,0.0421933153996387,55842176.0,1,0.036919329849098265,0.09683305246574823
2021-09-15,56564000.0,57600000.0,56011000.0,57207000.0,295924748212.92676,5204.48354612,0.0113676543384484,55867092.0,0,0.0,0.09683305246574823
2021-09-16,57178000.0,57500000.0,56446000.0,57277000.0,305839184427.866,5358.40400108,0.001223626479277,56230532.0,0,-0.0,0.09683305246574823
2021-09-17,57277000.0,57836000.0,56942000.0,57642000.0,397042475608.0333,6908.81118369,0.0063725404612671,56627140.0,0,0.0,0.09683305246574823
2021-09-18,57642000.0,58980000.0,57574000.0,58597000.0,288291394889.2499,4935.406085709999,0.0165677804378752,57104932.0,0,0.0,0.09683305246574823
2021-09-19,58597000.0,58805000.0,57466000.0,57976000.0,279811883170.7576,4821.3843762,-0.0105978121746846,57876876.0,0,-0.0,0.09683305246574823
2021-09-20,58030000.0,58142000.0,53496000.0,53801000.0,608008065738.9528,10951.54124671,-0.0720125569201048,58391224.0,1,-0.07688380706531105,0.0893881587424265
2021-09-21,53801000.0,54400000.0,50211000.0,50699000.0,602640099332.8099,11491.19131035,-0.0576569208750766,58156636.0,1,-0.06166469024739318,0.08387606562178997
2021-09-22,50699000.0,54153000.0,50059000.0,53856000.0,467187185035.5327,8922.15765938,0.062269472770666,57228896.0,1,0.058261223692775005,0.08876278784345096
2021-09-23,53853000.0,54656000.0,52571000.0,54410000.0,415384854012.3932,7737.69933454,0.0102866904337493,56223064.0,1,0.006334929307559468,0.0893250938295811
2021-09-24,54405000.0,54534000.0,50900000.0,52176000.0,602952735214.0181,11468.26484925,-0.0410586289285057,55020604.0,1,-0.04497833515301903,0.08530739982173934
2021-09-25,52176000.0,52452000.0,51056000.0,52326000.0,226758630503.67755,4371.92985367,0.0028748850045998,53708116.0,1,-0.0011331264949402022,0.08521073574678686
2021-09-26,52326000.0,53607000.0,50803000.0,52798000.0,310948126899.37146,5945.40902076,0.0090203722814661,53163344.0,1,0.005012336199977067,0.08563784060219716
2021-09-27,52798000.0,53800000.0,51747000.0,51834000.0,262697515793.7759,4963.31808383,-0.018258267358612,53364784.0,1,-0.022266194325542634,0.08373101180172879
2021-09-28,51831000.0,52103000.0,50222000.0,50309000.0,318673200792.9927,6216.15486117,-0.0294208434618203,53328476.0,1,-0.03337254847485096,0.08093669455152727
2021-09-29,50309000.0,51799000.0,49924000.0,50800000.0,265067157875.95703,5199.8520123,0.009759685145799,52797068.0,1,0.005751646107058379,0.08140221377566273
2021-09-30,50800000.0,53673000.0,50731000.0,53523000.0,353760846438.2255,6716.78034563,0.0536023622047243,52598860.0,1,0.04959414779527559,0.08543928719651556
2021-10-01,53523000.0,58582000.0,53070000.0,58348000.0,526629015325.6079,9344.90787537,0.0901481606038525,52593520.0,0,0.0,0.08543928719651556
2021-10-02,58348000.0,58999000.0,57660000.0,58228000.0,283012282143.45593,4852.9685803600005,-0.0020566257626654,53223788.0,0,-0.0,0.08543928719651556
2021-10-03,58238000.0,59390000.0,57250000.0,58567000.0,262002063227.5648,4489.39578954,0.0058219413340661,54231260.0,0,0.0,0.08543928719651556
2021-10-04,58466000.0,60331000.0,57346000.0,60020000.0,392304690362.0932,6699.98876873,0.0248091928901941,55808940.0,0,0.0,0.08543928719651556
2021-10-05,60020000.0,62500000.0,59547000.0,61666000.0,596248479174.788,9846.15636431,0.0274241919360214,57582756.0,0,0.0,0.08543928719651556
2021-10-06,61666000.0,67636000.0,61113000.0,67000000.0,864584706843.0698,13462.73768824,0.0864982324133234,59295390.0,0,0.0,0.08543928719651556
2021-10-07,66998000.0,67290000.0,65265000.0,65500000.0,584191782622.2512,8828.33453547,-0.0223880597014924,60946100.0,0,-0.0,0.08543928719651556
2021-10-08,65501000.0,68200000.0,65151000.0,65951000.0,559269632990.5442,8405.28755976,0.0068854961832061,62282164.0,0,0.0,0.08543928719651556
2021-10-09,65951000.0,67731000.0,65659000.0,67057000.0,337726926141.7395,5042.2522179299995,0.0167700262315961,63739440.0,0,0.0,0.08543928719651556
2021-10-10,67057000.0,69023000.0,66350000.0,67801000.0,375920524221.4952,5559.81442292,0.0110950385492938,65230660.0,0,0.0,0.08543928719651556
2021-10-11,67801000.0,71600000.0,67547000.0,70921000.0,657471668000.4491,9404.74824492,0.0460170203979293,66593650.0,0,0.0,0.08543928719651556
2021-10-12,70954000.0,71368000.0,67558000.0,69164000.0,628672206653.5323,8980.821520469999,-0.0247740443592165,67742430.0,0,-0.0,0.08543928719651556
2021-10-13,69188000.0,70700000.0,66865000.0,69857000.0,587847809013.9847,8568.72701657,0.0100196634087097,68481490.0,0,0.0,0.08543928719651556
2021-10-14,69857000.0,71470000.0,69400000.0,69783000.0,447309084626.59393,6362.5710958399995,-0.0010593068697482,69206530.0,0,-0.0,0.08543928719651556
2021-10-15,69784000.0,76721000.0,69420000.0,75688000.0,1145452749698.3083,15661.24926397,0.0846194631930412,69740890.0,0,0.0,0.08543928719651556
2021-10-16,75688000.0,76370000.0,73950000.0,74806000.0,589288907263.0604,7825.0005115,-0.0116531022090687,70579770.0,0,-0.0,0.08543928719651556
2021-10-17,74806000.0,76200000.0,74008000.0,75933000.0,404990697637.6363,5403.94853669,0.0150656364462744,71493670.0,0,0.0,0.08543928719651556
2021-10-18,75933000.0,77276000.0,74193000.0,76546000.0,632688540533.9479,8312.73781879,0.0080729063779911,72707080.0,0,0.0,0.08543928719651556
2021-10-19,76541000.0,79285000.0,75925000.0,78776000.0,696401614018.545,9018.17095087,0.0291328090298643,74096480.0,0,0.0,0.08543928719651556
2021-10-20,78776000.0,81750000.0,78001000.0,79917000.0,1152411111515.1873,14472.09742285,0.0144841068345689,75492860.0,0,0.0,0.08543928719651556
2021-10-21,79919000.0,80811000.0,76324000.0,76396000.0,1225371802278.793,15551.93334613,-0.044058210393283,76891600.0,0,-0.0,0.08543928719651556
2021-10-22,76396000.0,77640000.0,74123000.0,74364000.0,903371302135.1926,11856.84444258,-0.0265982512173412,77284100.0,1,-0.03060614482433635,0.08282431999889094
2021-10-23,74350000.0,75580000.0,73247000.0,74830000.0,529341477417.0786,7080.04234866,0.0062664730245818,77094240.0,1,0.002447925756556826,0.08302706778508552
2021-10-24,74830000.0,75530000.0,73635000.0,74501000.0,454814496440.7718,6110.3785988,-0.0043966323666978,76728590.0,1,-0.008404614780168383,0.08232925726402494
2021-10-25,74501000.0,77024000.0,74210000.0,76200000.0,521225048265.0583,6856.57775992,0.0228050630192884,75981040.0,1,0.018796971799036253,0.08387679799105241
2021-10-26,76250000.0,76480000.0,73002000.0,73293000.0,619824450361.118,8258.18143151,-0.0381496062992126,75449700.0,0,-0.0,0.08387679799105241
2021-10-27,73293000.0,74200000.0,70180000.0,71845000.0,1053620820854.7568,14503.8250321,-0.0197563205217414,75193340.0,1,-0.023764241496459417,0.0818835295076433
2021-10-28,71833000.0,74707000.0,71028000.0,73122000.0,630325919861.4268,8654.62147862,0.0177743753914676,74842570.0,1,0.013936327036320355,0.08302468515375001
2021-10-29,73028000.0,75405000.0,72676000.0,74568000.0,529148496573.0781,7156.5495444,0.0197751702633954,74388190.0,1,0.017079717587774552,0.08444272332898997
2021-10-30,74568000.0,74748000.0,72910000.0,73413000.0,443974248919.1151,6019.3726361,-0.0154892178950756,74008310.0,0,-0.0,0.08444272332898997
2021-10-31,73428000.0,74502000.0,71551000.0,72391000.0,547624687479.1433,7515.24771978,-0.0139212401073379,73511000.0,1,-0.018130621506782154,0.08291172427331013
2021-11-01,72325000.0,73928000.0,71003000.0,72401000.0,459799779805.77875,6319.81024636,0.0001381387189014,73279590.0,1,-0.0029571918976840647,0.08266653839406608
2021-11-02,72402000.0,75590000.0,72031000.0,74150000.0,567138389401.7821,7684.60605039,0.0241571249015897,73746290.0,1,0.02013488290378719,0.08433101946469204
2021-11-03,74106000.0,75141000.0,72500000.0,74600000.0,586147364013.1627,7931.12310979,0.0060687795010114,73944260.0,0,0.0,0.08433101946469204
2021-11-04,74607000.0,74880000.0,73480000.0,73807000.0,426469535512.6226,5757.70198775,-0.0106300268096515,73904800.0,0,-0.0,0.08433101946469204
2021-11-05,73807000.0,75000000.0,73490000.0,74121000.0,410709736765.99615,5520.4236536,0.0042543390193341,73912110.0,1,0.00024632200197813217,0.08435179205023545
2021-11-06,74092000.0,74649000.0,73800000.0,74575000.0,277629666879.828,3742.0767138,0.0061251197366467,74242744.0,1,0.0025108963450844895,0.0845635906565957
2021-11-07,74576000.0,76700000.0,74481000.0,76536000.0,335634172962.1655,4447.00986585,0.0262956754944687,74666344.0,1,0.022273808624758636,0.08644714389150315
2021-11-08,76649000.0,81586000.0,76534000.0,81403000.0,726433660922.1797,9132.13666783,0.0635909898609805,75144650.0,0,0.0,0.08644714389150315
2021-11-09,81402000.0,82700000.0,79987000.0,80857000.0,749642408219.2787,9216.26072135,-0.0067073695072663,76132904.0,0,-0.0,0.08644714389150315
2021-11-10,80813000.0,82520000.0,78510000.0,79660000.0,1059561087264.0408,13173.31625594,-0.0148039130811185,77353016.0,0,-0.0,0.08644714389150315
2021-11-11,79663000.0,79732000.0,78543000.0,78917000.0,566786888469.356,7167.44682984,-0.0093271403464725,78475170.0,0,-0.0,0.08644714389150315
2021-11-12,78938000.0,79100000.0,76712000.0,78165000.0,555556239586.2133,7117.16534788,-0.0095289988215466,79316130.0,1,-0.013800456206136461,0.0852541338680829
2021-11-13,78165000.0,78770000.0,77120000.0,77867000.0,338562919987.8282,4350.10453278,-0.0038124480266104,79632040.0,1,-0.00782043277681827,0.08458740964522168
2021-11-14,77867000.0,79350000.0,77579000.0,79310000.0,300107299012.1013,3826.41658753,0.0185315987517176,79409380.0,1,0.014523524625322665,0.08581591697219632
2021-11-15,79323000.0,80250000.0,77330000.0,77602000.0,550661898860.9288,6972.54522621,-0.0215357458075904,79045770.0,0,-0.0,0.08581591697219632
2021-11-16,77600000.0,77602000.0,73325000.0,73897000.0,972845801082.5906,12978.65608121,-0.0477436148552872,79051070.0,1,-0.05172688128865979,0.08137692722229803
2021-11-17,73897000.0,74712000.0,72000000.0,73935000.0,727534439444.1946,9918.31995415,0.0005142292650581,78391250.0,1,-0.003493772791858939,0.08109261472808368
2021-11-18,73941000.0,74494000.0,70000000.0,70611000.0,1116607005545.3738,15304.60880992,-0.0449584094136741,77572430.0,1,-0.04904372686330993,0.07711553068072792
2021-11-19,70602000.0,72376000.0,69150000.0,71813000.0,644660277293.9285,9106.09854129,0.0170228434663155,76020120.0,1,0.013144419988102321,0.07812916960360079
2021-11-20,71813000.0,74090000.0,71500000.0,73669000.0,410541726042.7906,5649.73412587,0.0258449027334883,74162380.0,1,0.02183679935387743,0.07983526060391968
2021-11-21,73669000.0,74200000.0,72695000.0,73047000.0,350690458560.52295,4787.87666179,-0.0084431714832562,72795550.0,0,-0.0,0.07983526060391968
2021-11-22,73096000.0,73498000.0,70285000.0,70589000.0,553218859712.912,7714.84906712,-0.0336495680863005,72569320.0,0,-0.0,0.07983526060391968
2021-11-23,70589000.0,72200000.0,69556000.0,71802000.0,602133383999.3546,8493.89979735,0.0171839805068778,72345816.0,1,0.013175911770955815,0.0808871629538482
2021-11-24,71726000.0,72300000.0,70265000.0,71680000.0,468511820298.0944,6609.91155089,-0.0016991170162391,72718420.0,1,-0.0046493269386275555,0.08051109208813771
2021-11-25,71689000.0,74136000.0,71220000.0,73171000.0,658196555146.7008,9049.17474463,0.0208007812499999,72864890.0,1,0.016664544909260833,0.08185277279793411
2021-11-26,73160000.0,73567000.0,68089000.0,68549000.0,883496099720.3064,12468.28912157,-0.063167101720627,72625224.0,0,-0.0,0.08185277279793411
2021-11-27,68550000.0,70276000.0,68140000.0,70039000.0,338381741544.1163,4865.73785339,0.0217362762403536,71863864.0,1,0.017713284376367617,0.08330265423949813
2021-11-28,70039000.0,72691000.0,68607000.0,72303000.0,380943799247.1356,5439.53030356,0.0323248475849169,71546940.0,1,0.028316718285526635,0.08566151203203463
2021-11-29,72255000.0,73166000.0,71298000.0,72240000.0,431249801809.792,5965.74542692,-0.0008713331397037,71494984.0,0,-0.0,0.08566151203203463
2021-11-30,72241000.0,73300000.0,70000000.0,70702000.0,623384585488.2554,8717.7658615,-0.0212901439645625,71467230.0,0,-0.0,0.08566151203203463
2021-12-01,70771000.0,72850000.0,70500000.0,70936000.0,529661740005.61975,7443.52963772,0.0033096659217561,71317736.0,1,-0.001676545873309689,0.08551789657753586
2021-12-02,70936000.0,71500000.0,69958000.0,70539000.0,719755308272.1974,10208.00313323,-0.0055965941130032,71831390.0,1,-0.009604571726626819,0.08469653380594667
2021-12-03,70563000.0,71189000.0,67034000.0,68053000.0,1053599225982.5276,15061.77754449,-0.0352429152667318,72001144.0,1,-0.03957890769950257,0.08134433751197331
2021-12-04,68068000.0,68191000.0,56000000.0,62206000.0,1757512901445.4795,28348.95914312,-0.085918328361718,71391304.0,1,-0.09012741811130046,0.07401298239404495
2021-12-05,62178000.0,63297000.0,59685000.0,61877000.0,749188784836.934,12124.69394126,-0.005288878886281,69349290.0,1,-0.008848921161825726,0.07335804734788846
2021-12-06,61877000.0,63103000.0,59016000.0,62626000.0,703577992750.93,11591.24846455,0.0121046592433375,67222150.0,1,0.008096610824700616,0.07395199890812429
2021-12-07,62632000.0,64120000.0,62316000.0,63204000.0,509439926577.6897,8054.47784621,0.0092293935426179,64876780.0,1,0.005124675182015584,0.0743309788815892
2021-12-08,63205000.0,63450000.0,60500000.0,62217000.0,462084243427.4263,7423.34923321,-0.0156161002468198,63023560.0,0,-0.0,0.0743309788815892
2021-12-09,62217000.0,62499000.0,59200000.0,59425000.0,425034996310.3946,6985.12525942,-0.0448751948824276,61887664.0,0,-0.0,0.0743309788815892
2021-12-10,59425000.0,61995000.0,59106000.0,59683000.0,466065446683.84814,7746.32503472,0.0043416070677324,62269400.0,1,0.00033358970130416494,0.07435577493063195
2021-12-11,59749000.0,61538000.0,59500000.0,61427000.0,219745359643.67993,3629.5367696,0.0292210512206156,62141836.0,1,0.024076039699409198,0.07614596751974219
2021-12-12,61414000.0,62887000.0,60904000.0,62049000.0,226239759072.2335,3665.34563234,0.010125840428476,62065748.0,1,0.006331620607679031,0.07662809489688185
2021-12-13,61995000.0,62190000.0,58158000.0,58626000.0,447420970311.1684,7453.74091001,-0.0551660784218923,61771716.0,0,-0.0,0.07662809489688185
2021-12-14,58626000.0,60150000.0,57347000.0,59930000.0,421930887129.1652,7199.35776367,0.0222426909562309,61384350.0,1,0.018234601985467197,0.07802537770823109
2021-12-15,59909000.0,62150000.0,58055000.0,61198000.0,614210066819.0795,10234.38988975,0.0211580176873018,61283590.0,1,0.01750787981772355,0.07939143664387928
2021-12-16,61196000.0,61660000.0,59500000.0,59817000.0,473844929813.8312,7807.696186579999,-0.0225660969312723,61368130.0,1,-0.026542062422380545,0.07728422417667496
2021-12-17,59820000.0,60198000.0,57400000.0,58086000.0,529378851668.7005,8991.83583337,-0.0289382616981794,61086190.0,1,-0.03299484493480441,0.07473424318405891
2021-12-18,58110000.0,58867000.0,57207000.0,58402000.0,318308284131.8217,5479.58391512,0.0054402093447647,60347296.0,1,0.0010169325761486834,0.0748102428705066
2021-12-19,58438000.0,59864000.0,58071000.0,58329000.0,349830141080.10315,5945.75001586,-0.0012499571932468,60060176.0,1,-0.005873217221670831,0.07437086606372216
2021-12-20,58329000.0,58616000.0,56917000.0,58011000.0,385840635557.5586,6685.6053335199995,-0.005451833564779,59875390.0,1,-0.00945981175744484,0.07366733167052121
2021-12-21,57980000.0,60650000.0,57500000.0,60023000.0,394352689438.5196,6637.6709069,0.0346830773473996,59480068.0,1,0.031228147430148328,0.07596782596471388
2021-12-22,60023000.0,60772000.0,59605000.0,59753000.0,347172202153.7813,5773.9637448,-0.0044982756609965,59249172.0,0,-0.0,0.07596782596471388
2021-12-23,59759000.0,61925000.0,59120000.0,61490000.0,389081707456.72144,6471.52989474,0.0290696701420849,59535628.0,0,0.0,0.07596782596471388
2021-12-24,61490000.0,62850000.0,61250000.0,61939000.0,325690062280.693,5243.5431503,0.0073020003252561,60020504.0,0,0.0,0.07596782596471388
2021-12-25,61939000.0,62500000.0,61107000.0,61177000.0,230679684124.69763,3730.36798441,-0.012302426580991,60636090.0,0,-0.0,0.07596782596471388
2021-12-26,61177000.0,61939000.0,60288000.0,61467000.0,265030001351.93692,4350.54366915,0.0047403435931805,61429200.0,1,0.0007323246318060708,0.0760234590748926
2021-12-27,61467000.0,62500000.0,60934000.0,61508000.0,325512198487.4511,5287.22519425,0.0006670245822961,61957480.0,1,-0.0033409780858021376,0.07576946636411651
2021-12-28,61470000.0,61508000.0,57912000.0,58274000.0,436619790606.5887,7303.08727699,-0.0525785263705533,62311884.0,1,-0.05600063406539776,0.07152632820492916
2021-12-29,58261000.0,58763000.0,56650000.0,57089000.0,465098505559.6989,8037.99954485,-0.0203349692830421,62160560.0,1,-0.02412429240830058,0.06980080614842137
2021-12-30,57089000.0,58233000.0,56400000.0,57200000.0,315378745535.8602,5506.78981263,0.0019443325334127,61380336.0,1,-0.0020636752439173924,0.06965675995276739
2021-12-31,57233000.0,58812000.0,56233000.0,56784000.0,285728205436.0753,4959.9700856,-0.0072727272727273,60420932.0,1,-0.011853092935893627,0.06883111190343401
2022-01-01,56784000.0,58271000.0,56762000.0,57915000.0,151064521830.33255,2628.14596492,0.0199175824175823,59443316.0,1,0.015909502747252745,0.06992618066735815
2022-01-02,57915000.0,58300000.0,57100000.0,57531000.0,205291308789.9393,3567.5057124,-0.0066304066304065,58546876.0,1,-0.01063838010878011,0.06918227937786356
2022-01-03,57540000.0,57749000.0,56133000.0,56641000.0,360063461140.01263,6304.95856401,-0.0154699205645651,58219148.0,1,-0.019631851303441084,0.06782410315628423
2022-01-04,56640000.0,57685000.0,56000000.0,56023000.0,342512644132.83624,6053.44580235,-0.0109108243145424,58238612.0,1,-0.014901318008474577,0.06681343462651286
2022-01-05,56023000.0,57100000.0,52701000.0,53854000.0,515276777193.21295,9296.79871351,-0.0387162415436517,58154060.0,1,-0.04272408667868555,0.06395889165422904
2022-01-06,53854000.0,54300000.0,52388000.0,53239000.0,339630997052.0713,6389.07930239,-0.0114197645485943,57703828.0,1,-0.015427718869536153,0.06297215185458047
2022-01-07,53240000.0,53358000.0,50900000.0,51449000.0,389528045895.49457,7509.10809323,-0.0336219688574165,56810510.0,1,-0.037647985649887306,0.0606013771852167
2022-01-08,51449000.0,52709000.0,50829000.0,52142000.0,215423691964.91055,4171.09645762,0.0134696495558708,55560316.0,1,0.009461595677272639,0.06117476291362911
2022-01-09,52142000.0,52600000.0,51144000.0,51678000.0,174869889802.57343,3369.09508974,-0.0088987764182424,54484908.0,1,-0.012906740823136819,0.06038519610378606
2022-01-10,51672000.0,51999000.0,48897000.0,51246000.0,402571769025.57355,7955.47859152,-0.0083594566353186,53451064.0,1,-0.012252277287505805,0.05964533993706206
2022-01-11,51255000.0,52493000.0,50408000.0,52307000.0,298676083310.82056,5812.2175477499995,0.0207040549506303,52821696.0,1,0.016516744746853967,0.06063048679214184
2022-01-12,52306000.0,53945000.0,51800000.0,53349000.0,296492711681.8847,5617.86642827,0.019920851893628,52485050.0,1,0.015932271249952206,0.061596468153730884
2022-01-13,53349000.0,53940000.0,51809000.0,51885000.0,289837178996.5849,5468.01591063,-0.0274419389304392,52651308.0,0,-0.0,0.061596468153730884
2022-01-14,51885000.0,52691000.0,51010000.0,52230000.0,261086090962.35144,5030.186535530001,0.0066493206128939,52726550.0,1,0.002641294015611448,0.06175916253644814
2022-01-15,52230000.0,52891000.0,51878000.0,52357000.0,135657742666.70592,2595.04941124,0.0024315527474632,52766076.0,1,-0.001576456978747846,0.06166180187366593
2022-01-16,52357000.0,52634000.0,51948000.0,52165000.0,111417440453.12872,2131.4288192,-0.0036671314246423,53124576.0,1,-0.00767511675611666,0.061188540344893017
2022-01-17,52165000.0,52300000.0,50822000.0,51436000.0,160683769882.9794,3104.23763117,-0.0139748873765934,53240236.0,1,-0.017982831477043992,0.060088197135544495
2022-01-18,51435000.0,51600000.0,50192000.0,51179000.0,197997204276.519,3894.69755153,-0.0049965005054825,53029224.0,1,-0.008985135724701079,0.05954829652882904
2022-01-19,51183000.0,51395000.0,49988000.0,50333000.0,243349644791.62625,4815.61754533,-0.01653021747201,52825010.0,1,-0.020615010140085575,0.0583207077920624
2022-01-20,50333000.0,52361000.0,49575000.0,49648000.0,350489190147.2466,6914.68087553,-0.0136093616514016,52604932.0,1,-0.017617307213955057,0.05729325396595433
2022-01-21,49600000.0,50001000.0,44600000.0,45316000.0,614895368490.7034,13031.22269492,-0.0872542700612311,52154290.0,1,-0.0903786222580645,0.05211516860782999
2022-01-22,45316000.0,45622000.0,42629000.0,43375000.0,542096966238.20294,12317.48527338,-0.0428325536234442,51083200.0,1,-0.04684038229322977,0.04967407418696311
2022-01-23,43376000.0,44500000.0,42725000.0,44253000.0,269289810382.9316,6165.20872887,0.0202420749279539,49577212.0,1,0.016210473164883808,0.05047931443356132
2022-01-24,44255000.0,45600000.0,40871000.0,44731000.0,468862727172.81586,10984.73257578,0.010801527580051,47958708.0,1,0.0067478037735849055,0.05081993894198408
2022-01-25,44764000.0,45572000.0,43511000.0,44909000.0,308479518001.6424,6937.03740715,0.0039793431848158,46363332.0,1,-0.0007688028773121258,0.050780868426700654
2022-01-26,44905000.0,47460000.0,44520000.0,45100000.0,465503093047.9052,10144.39442742,0.0042530450466498,45018020.0,1,0.000334483465092974,0.050797853787532446
2022-01-27,45100000.0,45844000.0,43786000.0,45809000.0,335012964798.7789,7488.1448014,0.0157206208425719,44767572.0,0,0.0,0.050797853787532446
2022-01-28,45800000.0,46890000.0,45060000.0,46588000.0,254762362648.78632,5565.14753577,0.0170053919535462,45158910.0,0,0.0,0.050797853787532446
2022-01-29,46592000.0,47746000.0,46180000.0,47146000.0,186286304051.22617,3980.16776223,0.0119773332188546,45561464.0,0,0.0,0.050797853787532446
2022-01-30,47144000.0,47500000.0,46498000.0,47208000.0,135027081461.63245,2868.98523419,0.0013150638442285,46205724.0,0,-0.0,0.050797853787532446
2022-01-31,47208000.0,47647000.0,45624000.0,47266000.0,211275432696.9253,4554.26520595,0.0012286053211321,46681692.0,0,-0.0,0.050797853787532446
2022-02-01,47304000.0,48270000.0,46869000.0,47760000.0,187434977994.1383,3944.00160976,0.0104514873270427,47147452.0,0,0.0,0.050797853787532446
2022-02-02,47784000.0,47900000.0,45401000.0,45517000.0,219281053640.67505,4684.82046753,-0.0469639865996649,47699268.0,0,-0.0,0.050797853787532446
2022-02-03,45518000.0,45900000.0,44770000.0,45835000.0,148839125406.1171,3279.73787459,0.006986400685458,47799220.0,1,0.002956250010984665,0.050948024943349844
2022-02-04,45835000.0,50843000.0,45500000.0,50633000.0,355674962643.43884,7451.46465055,0.10467982982437,47592810.0,1,0.10067141110505072,0.056077034507412186
2022-02-05,50613000.0,51488000.0,50216000.0,50788000.0,285441834169.823,5618.42220443,0.0030612446428219,47834964.0,0,-0.0,0.056077034507412186
2022-02-06,50788000.0,52022000.0,50400000.0,51732000.0,206661446937.4289,4046.19621542,0.018587067811294,48433716.0,0,0.0,0.056077034507412186
2022-02-07,51678000.0,54110000.0,51084000.0,53511000.0,337553842577.4,6414.99354996,0.0343887729065182,49164532.0,0,0.0,0.056077034507412186
2022-02-08,53511000.0,55321000.0,52325000.0,53651000.0,578845327237.1123,10799.76838891,0.0026162845022519,50489470.0,0,-0.0,0.056077034507412186
2022-02-09,53651000.0,54000000.0,52560000.0,53660000.0,266603510170.62665,5006.3984997299995,0.0001677508340944,52082244.0,0,-0.0,0.056077034507412186
2022-02-10,53659000.0,55380000.0,52604000.0,53123000.0,488428411754.56024,9079.39442265,-0.0100074543421543,53130470.0,0,-0.0,0.056077034507412186
2022-02-11,53040000.0,53364000.0,51300000.0,51882000.0,321480090359.74054,6124.94691657,-0.0233608794684034,53680056.0,1,-0.02584049185520362,0.054627976353959426
2022-02-12,51875000.0,52299000.0,50835000.0,51597000.0,241620206211.6828,4680.16804965,-0.0054932346478547,53839370.0,1,-0.009367014708433735,0.05411627529595992
2022-02-13,51619000.0,52190000.0,51400000.0,51550000.0,141796428812.6518,2737.45244662,-0.0009109056728103,53617692.0,1,-0.005344711753424127,0.05382703940333407
2022-02-14,51550000.0,52041000.0,50744000.0,51586000.0,218529350233.54776,4253.6279361,0.0006983511154219,53313624.0,1,-0.003309651677982541,0.053648890652051986
2022-02-15,51586000.0,53998000.0,51462000.0,53832000.0,254795069714.37585,4794.46946448,0.0435389446749117,52862150.0,1,0.0395307705191331,0.055769672637024315
2022-02-16,53835000.0,53842000.0,52769000.0,53298000.0,244556760070.18353,4581.97459643,-0.0099197503343736,52813900.0,0,-0.0,0.055769672637024315
2022-02-17,53298000.0,53540000.0,49203000.0,49376000.0,392341519114.4038,7615.70913172,-0.0735862508912154,53044720.0,0,-0.0,0.055769672637024315
2022-02-18,49376000.0,50199000.0,48369000.0,49015000.0,272064780977.97128,5516.16174109,-0.0073112443292288,52987424.0,1,-0.011319215084251459,0.05513840371726754
2022-02-19,49004000.0,49250000.0,48271000.0,49035000.0,141529609090.52924,2902.28628463,0.0004080383556053,52570736.0,1,-0.00337540111011346,0.05495228948815039
2022-02-20,49035000.0,49038000.0,46650000.0,47131000.0,261930452601.5744,5524.94879998,-0.0388294075660242,52010920.0,1,-0.042837252248394006,0.05259828440171972
2022-02-21,47133000.0,48128000.0,45147000.0,45450000.0,367962097771.5558,7886.2960245,-0.0356665464344062,50881812.0,1,-0.03971532327668513,0.0505093265329064
2022-02-22,45450000.0,46693000.0,44746000.0,46474000.0,249720926168.73676,5478.02173628,0.0225302530253024,49407964.0,1,0.01852216290429043,0.051444868507134894
2022-02-23,46500000.0,47530000.0,45293000.0,45543000.0,294355073826.30664,6323.31776297,-0.0200327064595257,48495708.0,1,-0.02458856283870968,0.05017991312511805
2022-02-24,45483000.0,48000000.0,42580000.0,46927000.0,677428293445.788,15361.05926493,0.0303888632720725,47779960.0,1,0.027739998680825804,0.05157190384901277
2022-02-25,46854000.0,48500000.0,46555000.0,47831000.0,367692769588.9641,7745.36379841,0.0192639631768491,47109944.0,1,0.016843924958381353,0.0524405771274064
2022-02-26,47830000.0,49010000.0,47200000.0,47809000.0,211661931303.1995,4412.33689604,-0.0004599527503084,46915784.0,0,-0.0,0.0524405771274064
2022-02-27,47850000.0,48576000.0,45695000.0,46358000.0,278259630244.21466,5879.5153407,-0.0303499341128239,47185664.0,0,-0.0,0.0524405771274064
