,time_utc,open,high,low,close,volume_krw,volume_market,price_change,gain,loss,avg_gain,avg_loss,rs,rsi,signal,position,highest_price,strategy_returns,strategy_returns2,buy_price,sell_price,cumulative_returns,cumulative_returns2
520,2019-02-26 19:00:00,4227000.0,4257000.0,4210000.0,4239000.0,21533507955.58038,5077.85989456,12000.0,12000.0,0.0,38214.28571428572,19428.571428571428,1.9669117647058827,66.29491945477076,0,0,,0.0,0.0,4227000.0,4239000.0,1.5925990869917956,1.4613917176289417
521,2019-02-27 19:00:00,4239000.0,4321000.0,4145000.0,4253000.0,36536019459.43527,8606.69980329,14000.0,14000.0,0.0,38428.57142857143,19428.571428571428,1.9779411764705883,66.41975308641975,0,0,,0.0,0.0,4239000.0,4253000.0,1.5925990869917956,1.4613917176289417
522,2019-02-28 19:00:00,4253000.0,4265000.0,4223000.0,4254000.0,13803720537.95281,3250.0102267400002,1000.0,1000.0,0.0,38285.71428571428,19428.571428571428,1.9705882352941175,66.33663366336634,0,0,,0.0,0.0,4253000.0,4254000.0,1.5925990869917956,1.4613917176289417
523,2019-03-01 19:00:00,4254000.0,4267000.0,4205000.0,4253000.0,13188100920.90891,3105.39623244,-1000.0,0.0,1000.0,37000.0,19500.0,1.8974358974358974,65.48672566371681,0,0,,-0.0,0.0,4254000.0,4253000.0,1.5925990869917956,1.4613917176289417
524,2019-03-02 19:00:00,4258000.0,4262000.0,4215000.0,4243000.0,11968144716.727541,2815.91153567,-10000.0,0.0,10000.0,37000.0,19714.285714285714,1.8768115942028987,65.23929471032746,0,0,,-0.0,0.0,4253000.0,4243000.0,1.5925990869917956,1.4613917176289417
525,2019-03-03 19:00:00,4243000.0,4257000.0,4120000.0,4156000.0,25014280358.66667,5984.90535136,-87000.0,0.0,87000.0,20142.85714285714,25928.571428571428,0.7768595041322314,43.72093023255814,0,0,,-0.0,0.0,4243000.0,4156000.0,1.5925990869917956,1.4613917176289417
526,2019-03-04 19:00:00,4157000.0,4264000.0,4132000.0,4228000.0,30816927219.90052,7361.82054081,72000.0,72000.0,0.0,21357.14285714286,25928.571428571428,0.8236914600550965,45.166163141993955,0,0,,0.0,0.0,4156000.0,4228000.0,1.5925990869917956,1.4613917176289417
527,2019-03-05 19:00:00,4228000.0,4297000.0,4210000.0,4256000.0,24624375644.82527,5796.1896137,28000.0,28000.0,0.0,23000.0,25928.571428571428,0.8870523415977962,47.007299270073,0,0,,0.0,0.0,4228000.0,4256000.0,1.5925990869917956,1.4613917176289417
528,2019-03-06 19:00:00,4255000.0,4308000.0,4252000.0,4295000.0,21986791586.86791,5134.35424684,39000.0,39000.0,0.0,24142.85714285714,25928.571428571428,0.931129476584022,48.21683309557774,0,0,,0.0,0.0,4256000.0,4295000.0,1.5925990869917956,1.4613917176289417
529,2019-03-07 19:00:00,4295000.0,4358000.0,4279000.0,4342000.0,37433282614.08245,8669.94718565,47000.0,47000.0,0.0,25642.85714285714,25928.571428571428,0.9889807162534435,49.72299168975069,0,0,,0.0,0.0,4295000.0,4342000.0,1.5925990869917956,1.4613917176289417
530,2019-03-08 19:00:00,4341000.0,4396000.0,4234000.0,4333000.0,45525396291.54489,10526.7481915,-9000.0,0.0,9000.0,17642.85714285714,26571.428571428572,0.6639784946236559,39.90306946688207,0,0,,-0.0,0.0,4342000.0,4333000.0,1.5925990869917956,1.4613917176289417
531,2019-03-09 19:00:00,4333000.0,4356000.0,4306000.0,4326000.0,32931860390.94168,7613.58025416,-7000.0,0.0,7000.0,17642.85714285714,10071.42857142857,1.75177304964539,63.65979381443299,0,0,,-0.0,0.0,4333000.0,4326000.0,1.5925990869917956,1.4613917176289417
532,2019-03-10 19:00:00,4321000.0,4374000.0,4292000.0,4321000.0,44001469264.60101,10163.93686871,-5000.0,0.0,5000.0,15214.285714285714,10428.57142857143,1.458904109589041,59.33147632311977,0,0,,-0.0,0.0,4326000.0,4321000.0,1.5925990869917956,1.4613917176289417
533,2019-03-11 19:00:00,4325000.0,4362000.0,4269000.0,4336000.0,47569225863.76835,11010.7488522,15000.0,15000.0,0.0,16285.714285714286,8500.0,1.915966386554622,65.70605187319885,0,0,,0.0,0.0,4321000.0,4336000.0,1.5925990869917956,1.4613917176289417
534,2019-03-12 19:00:00,4340000.0,4369000.0,4294000.0,4324000.0,36575771517.671364,8446.72666428,-12000.0,0.0,12000.0,15428.57142857143,9357.142857142857,1.6488549618320612,62.247838616714695,0,0,,-0.0,0.0,4336000.0,4324000.0,1.5925990869917956,1.4613917176289417
535,2019-03-13 19:00:00,4324000.0,4388000.0,4285000.0,4334000.0,42205157559.37188,9729.57181365,10000.0,10000.0,0.0,15142.857142857143,9357.142857142857,1.618320610687023,61.80758017492711,0,0,,0.0,0.0,4324000.0,4334000.0,1.5925990869917956,1.4613917176289417
536,2019-03-14 19:00:00,4333000.0,4382000.0,4325000.0,4363000.0,31475421130.731728,7238.8500923599995,29000.0,29000.0,0.0,17142.85714285714,9357.142857142857,1.83206106870229,64.6900269541779,0,0,,0.0,0.0,4334000.0,4363000.0,1.5925990869917956,1.4613917176289417
537,2019-03-15 19:00:00,4363000.0,4492000.0,4348000.0,4443000.0,23107982360.63522,5223.75472452,80000.0,80000.0,0.0,22857.14285714286,9285.714285714286,2.4615384615384617,71.11111111111111,0,0,,0.0,0.0,4363000.0,4443000.0,1.5925990869917956,1.4613917176289417
538,2019-03-16 19:00:00,4438000.0,4448000.0,4384000.0,4418000.0,17526545366.139,3966.39490093,-25000.0,0.0,25000.0,22857.14285714286,10357.142857142857,2.2068965517241383,68.81720430107526,-1,0,,-0.0,0.0,4443000.0,4409164.0,1.5925990869917956,1.4613917176289417
539,2019-03-17 19:00:00,4424000.0,4484000.0,4415000.0,4442000.0,40889805962.66107,9201.709803,24000.0,24000.0,0.0,24571.428571428572,4142.857142857143,5.931034482758621,85.57213930348259,0,0,,0.0,0.0,4418000.0,4442000.0,1.5925990869917956,1.4613917176289417
540,2019-03-18 19:00:00,4442000.0,4496000.0,4436000.0,4480000.0,30454735603.0422,6822.13887714,38000.0,38000.0,0.0,22142.85714285714,4142.857142857143,5.344827586206896,84.23913043478261,0,0,,0.0,0.0,4442000.0,4480000.0,1.5925990869917956,1.4613917176289417
541,2019-03-19 19:00:00,4483000.0,4528000.0,4457000.0,4509000.0,31849082016.74697,7087.51863923,29000.0,29000.0,0.0,22214.285714285714,4142.857142857143,5.362068965517241,84.28184281842819,0,0,,0.0,0.0,4480000.0,4509000.0,1.5925990869917956,1.4613917176289417
542,2019-03-20 19:00:00,4509000.0,4563000.0,4411000.0,4474000.0,40707127490.16663,9016.91802906,-35000.0,0.0,35000.0,19428.571428571428,6642.857142857143,2.9247311827956985,74.52054794520548,0,0,,-0.0,0.0,4509000.0,4474000.0,1.5925990869917956,1.4613917176289417
543,2019-03-21 19:00:00,4474000.0,4514000.0,4468000.0,4498000.0,27244442627.97364,6061.90372792,24000.0,24000.0,0.0,17785.714285714286,6642.857142857143,2.6774193548387095,72.80701754385964,0,0,,0.0,0.0,4474000.0,4498000.0,1.5925990869917956,1.4613917176289417
544,2019-03-22 19:00:00,4498000.0,4535000.0,4477000.0,4498000.0,17867090713.63305,3967.91746959,0.0,0.0,0.0,17785.714285714286,6000.0,2.9642857142857144,74.77477477477478,0,0,,0.0,0.0,4498000.0,4498000.0,1.5925990869917956,1.4613917176289417
545,2019-03-23 19:00:00,4498000.0,4539000.0,4492000.0,4519000.0,27008604722.68212,5978.81840972,21000.0,21000.0,0.0,19285.714285714286,5500.0,3.5064935064935066,77.80979827089337,0,0,,0.0,0.0,4498000.0,4519000.0,1.5925990869917956,1.4613917176289417
546,2019-03-24 19:00:00,4519000.0,4548000.0,4440000.0,4448000.0,38967367436.56791,8616.23614895,-71000.0,0.0,71000.0,19285.714285714286,10214.285714285714,1.8881118881118883,65.37530266343826,-1,0,,-0.0,0.0,4519000.0,4439104.0,1.5925990869917956,1.4613917176289417
547,2019-03-25 19:00:00,4448000.0,4497000.0,4420000.0,4480000.0,35949465908.865036,8062.11195752,32000.0,32000.0,0.0,20500.0,10214.285714285714,2.006993006993007,66.74418604651163,0,0,,0.0,0.0,4448000.0,4480000.0,1.5925990869917956,1.4613917176289417
548,2019-03-26 19:00:00,4481000.0,4553000.0,4461000.0,4530000.0,30490539539.61369,6749.61226035,50000.0,50000.0,0.0,24071.428571428572,9357.142857142857,2.572519083969466,72.00854700854701,0,0,,0.0,0.0,4480000.0,4530000.0,1.5925990869917956,1.4613917176289417
549,2019-03-27 19:00:00,4530000.0,4592000.0,4523000.0,4545000.0,41516836544.69741,9131.88373591,15000.0,15000.0,0.0,24428.571428571428,9357.142857142857,2.6106870229007635,72.3044397463002,0,0,,0.0,0.0,4530000.0,4545000.0,1.5925990869917956,1.4613917176289417
550,2019-03-28 19:00:00,4545000.0,4676000.0,4542000.0,4646000.0,38329835608.22519,8328.81623483,101000.0,101000.0,0.0,29571.428571428572,9357.142857142857,3.1603053435114505,75.96330275229357,0,0,,0.0,0.0,4545000.0,4646000.0,1.5925990869917956,1.4613917176289417
551,2019-03-29 19:00:00,4641000.0,4680000.0,4533000.0,4611000.0,33784494697.65269,7319.300847609999,-35000.0,0.0,35000.0,23857.14285714286,11857.142857142857,2.0120481927710845,66.80000000000001,-1,0,,-0.0,0.0,4646000.0,4601778.0,1.5925990869917956,1.4613917176289417
552,2019-03-30 19:00:00,4611000.0,4670000.0,4606000.0,4642000.0,33892356773.43159,7301.71761679,31000.0,31000.0,0.0,26071.428571428572,10071.42857142857,2.588652482269504,72.13438735177866,0,0,,0.0,0.0,4611000.0,4642000.0,1.5925990869917956,1.4613917176289417
553,2019-03-31 19:00:00,4644000.0,4760000.0,4621000.0,4712000.0,62605999558.18333,13338.62524419,70000.0,70000.0,0.0,29357.14285714286,10071.42857142857,2.914893617021277,74.45652173913044,0,0,,0.0,0.0,4642000.0,4712000.0,1.5925990869917956,1.4613917176289417
554,2019-04-01 19:00:00,4711000.0,5525000.0,4697000.0,5274000.0,173041517044.8245,33174.13794661,562000.0,562000.0,0.0,66785.71428571429,10071.42857142857,6.631205673758866,86.89591078066914,0,0,,0.0,0.0,4712000.0,5274000.0,1.5925990869917956,1.4613917176289417
555,2019-04-02 19:00:00,5274000.0,5720000.0,5260000.0,5680000.0,116542479306.69986,21136.18605643,406000.0,406000.0,0.0,93714.28571428571,10071.42857142857,9.304964539007093,90.29593943565038,0,0,,0.0,0.0,5274000.0,5680000.0,1.5925990869917956,1.4613917176289417
556,2019-04-03 19:00:00,5679000.0,5864000.0,5500000.0,5522000.0,90048090043.62563,15943.44661892,-158000.0,0.0,158000.0,93714.28571428571,18857.14285714286,4.969696969696969,83.248730964467,0,0,,-0.0,0.0,5680000.0,5522000.0,1.5925990869917956,1.4613917176289417
557,2019-04-04 19:00:00,5522000.0,5722000.0,5452000.0,5661000.0,73684109297.22455,13080.61979524,139000.0,139000.0,0.0,101928.57142857143,18857.14285714286,5.40530303030303,84.387936132466,0,0,,0.0,0.0,5522000.0,5661000.0,1.5925990869917956,1.4613917176289417
558,2019-04-05 19:00:00,5664000.0,5975000.0,5641000.0,5868000.0,53881756648.88365,9356.063110860001,207000.0,207000.0,0.0,116714.28571428571,18857.14285714286,6.189393939393939,86.09062170706007,0,0,,0.0,0.0,5661000.0,5868000.0,1.5925990869917956,1.4613917176289417
559,2019-04-06 19:00:00,5869000.0,5907000.0,5671000.0,5840000.0,51098465034.67945,8750.36748495,-28000.0,0.0,28000.0,115214.28571428571,20857.14285714286,5.523972602739725,84.67191601049869,0,0,,-0.0,0.0,5868000.0,5840000.0,1.5925990869917956,1.4613917176289417
560,2019-04-07 19:00:00,5840000.0,6104000.0,5826000.0,6013000.0,68748309972.01984,11470.60488908,173000.0,173000.0,0.0,127571.42857142857,15785.714285714286,8.081447963800905,88.98854010961634,0,0,,0.0,0.0,5840000.0,6013000.0,1.5925990869917956,1.4613917176289417
561,2019-04-08 19:00:00,6014000.0,6097000.0,5939000.0,6010000.0,49010451755.9868,8149.79819984,-3000.0,0.0,3000.0,125285.71428571429,16000.0,7.830357142857143,88.67542972699697,0,0,,-0.0,0.0,6013000.0,6010000.0,1.5925990869917956,1.4613917176289417
562,2019-04-09 19:00:00,6010000.0,6250000.0,5986000.0,6200000.0,45089223190.13808,7441.50469442,190000.0,190000.0,0.0,135285.7142857143,16000.0,8.455357142857142,89.42398489140699,0,0,,0.0,0.0,6010000.0,6200000.0,1.5925990869917956,1.4613917176289417
563,2019-04-10 19:00:00,6196000.0,6238000.0,5800000.0,5864000.0,89019361563.3753,14835.83654135,-336000.0,0.0,336000.0,134214.2857142857,40000.0,3.3553571428571427,77.03977039770398,0,0,,-0.0,0.0,6200000.0,5864000.0,1.5925990869917956,1.4613917176289417
564,2019-04-11 19:00:00,5858000.0,5927000.0,5650000.0,5859000.0,51107995180.1123,8798.20921162,-5000.0,0.0,5000.0,127000.0,40357.142857142855,3.1469026548672567,75.88561673068715,0,0,,-0.0,0.0,5864000.0,5859000.0,1.5925990869917956,1.4613917176289417
565,2019-04-12 19:00:00,5860000.0,5932000.0,5822000.0,5887000.0,25871314215.26102,4391.79945023,28000.0,28000.0,0.0,129000.0,37857.142857142855,3.407547169811321,77.31164383561645,0,0,,0.0,0.0,5859000.0,5887000.0,1.5925990869917956,1.4613917176289417
566,2019-04-13 19:00:00,5894000.0,5926000.0,5828000.0,5921000.0,22411281129.74263,3813.82472582,34000.0,34000.0,0.0,129214.28571428571,37857.142857142855,3.4132075471698116,77.34074390765284,0,0,,0.0,0.0,5887000.0,5921000.0,1.5925990869917956,1.4613917176289417
567,2019-04-14 19:00:00,5921000.0,6025000.0,5885000.0,5909000.0,45005629388.235176,7553.02800108,-12000.0,0.0,12000.0,124214.28571428571,38714.28571428572,3.2084870848708484,76.23849188952214,0,0,,-0.0,0.0,5921000.0,5909000.0,1.5925990869917956,1.4613917176289417
568,2019-04-15 19:00:00,5911000.0,5942000.0,5772000.0,5873000.0,42570262941.82608,7246.1784798,-36000.0,0.0,36000.0,84071.42857142857,41285.71428571428,2.036332179930796,67.06552706552706,-1,0,,-0.0,0.0,5909000.0,5861254.0,1.5925990869917956,1.4613917176289417
569,2019-04-16 19:00:00,5883000.0,6080000.0,5880000.0,6010000.0,42713618524.34938,7109.18197298,137000.0,137000.0,0.0,64857.142857142855,41285.71428571428,1.5709342560553634,61.10363391655451,0,0,,0.0,0.0,5873000.0,6010000.0,1.5925990869917956,1.4613917176289417
570,2019-04-17 19:00:00,6013000.0,6073000.0,5994000.0,6042000.0,48249121971.4478,7997.51337223,32000.0,32000.0,0.0,67142.85714285714,30000.0,2.238095238095238,69.11764705882354,0,0,,0.0,0.0,6010000.0,6042000.0,1.5925990869917956,1.4613917176289417
571,2019-04-18 19:00:00,6045000.0,6147000.0,5991000.0,6092000.0,41201542463.14585,6808.85059503,50000.0,50000.0,0.0,60785.71428571428,30000.0,2.026190476190476,66.95515342250197,0,0,,0.0,0.0,6042000.0,6092000.0,1.5925990869917956,1.4613917176289417
572,2019-04-19 19:00:00,6092000.0,6156000.0,6055000.0,6134000.0,24363195758.49105,3984.73859655,42000.0,42000.0,0.0,49000.0,30000.0,1.6333333333333333,62.0253164556962,0,0,,0.0,0.0,6092000.0,6134000.0,1.5925990869917956,1.4613917176289417
573,2019-04-20 19:00:00,6134000.0,6177000.0,6047000.0,6089000.0,36090839148.24267,5889.84634051,-45000.0,0.0,45000.0,49000.0,31214.285714285714,1.5697940503432495,61.08637577916296,0,0,,-0.0,0.0,6134000.0,6089000.0,1.5925990869917956,1.4613917176289417
574,2019-04-21 19:00:00,6087000.0,6249000.0,6079000.0,6249000.0,35939557048.86626,5855.60768137,160000.0,160000.0,0.0,48071.42857142857,31214.285714285714,1.540045766590389,60.630630630630634,0,0,,0.0,0.0,6089000.0,6249000.0,1.5925990869917956,1.4613917176289417
575,2019-04-22 19:00:00,6249000.0,6549000.0,6181000.0,6499000.0,69768169057.34886,10929.5067844,250000.0,250000.0,0.0,65928.57142857143,31000.0,2.1267281105990787,68.01768607221814,0,0,,0.0,0.0,6249000.0,6499000.0,1.5925990869917956,1.4613917176289417
576,2019-04-23 19:00:00,6499000.0,6566000.0,6288000.0,6397000.0,80778557601.9744,12519.94245338,-102000.0,0.0,102000.0,52357.142857142855,38285.71428571428,1.367537313432836,57.76201733648542,0,0,,-0.0,0.0,6499000.0,6397000.0,1.5925990869917956,1.4613917176289417
577,2019-04-24 19:00:00,6398000.0,6440000.0,6335000.0,6436000.0,37014811049.34522,5794.89051912,39000.0,39000.0,0.0,55142.857142857145,14285.714285714286,3.86,79.42386831275721,0,0,,0.0,0.0,6397000.0,6436000.0,1.5925990869917956,1.4613917176289417
578,2019-04-25 19:00:00,6434000.0,6448000.0,6010000.0,6044000.0,78168696636.66296,12674.19435844,-392000.0,0.0,392000.0,55142.857142857145,41928.57142857143,1.315161839863714,56.80647534952171,-1,0,,-0.0,0.0,6436000.0,6031912.0,1.5925990869917956,1.4613917176289417
579,2019-04-26 19:00:00,6044000.0,6164000.0,6041000.0,6120000.0,21370535222.93356,3500.27570676,76000.0,76000.0,0.0,58571.42857142857,41928.57142857143,1.3969335604770017,58.280028429282154,0,0,,0.0,0.0,6044000.0,6120000.0,1.5925990869917956,1.4613917176289417
580,2019-04-27 19:00:00,6117000.0,6188000.0,6099000.0,6128000.0,23367178875.03888,3806.61359484,8000.0,8000.0,0.0,56714.28571428572,41928.57142857143,1.3526405451448043,57.49456915278783,0,0,,0.0,0.0,6120000.0,6128000.0,1.5925990869917956,1.4613917176289417
581,2019-04-28 19:00:00,6127000.0,6159000.0,5963000.0,6028000.0,35785077457.26471,5882.23894124,-100000.0,0.0,100000.0,56714.28571428572,48214.28571428572,1.1762962962962964,54.05037440435671,0,0,,-0.0,0.0,6128000.0,6028000.0,1.5925990869917956,1.4613917176289417
582,2019-04-29 19:00:00,6029000.0,6160000.0,5985000.0,6099000.0,32638197292.78948,5388.60519109,71000.0,71000.0,0.0,61785.71428571428,45642.857142857145,1.3536776212832549,57.513297872340424,0,0,,0.0,0.0,6028000.0,6099000.0,1.5925990869917956,1.4613917176289417
583,2019-04-30 19:00:00,6099000.0,6181000.0,6080000.0,6147000.0,24343400642.107872,3962.34840221,48000.0,48000.0,0.0,55428.57142857143,45642.857142857145,1.214397496087637,54.84098939929328,0,0,,0.0,0.0,6099000.0,6147000.0,1.5925990869917956,1.4613917176289417
584,2019-05-01 19:00:00,6147000.0,6378000.0,6136000.0,6334000.0,32796004723.50841,5250.6849416000005,187000.0,187000.0,0.0,66500.0,45642.857142857145,1.4569640062597808,59.29936305732484,0,0,,0.0,0.0,6147000.0,6334000.0,1.5925990869917956,1.4613917176289417
585,2019-05-02 19:00:00,6334000.0,6716000.0,6300000.0,6609000.0,71780999620.53633,10976.19577341,275000.0,275000.0,0.0,82571.42857142857,45642.857142857145,1.8090766823161186,64.40111420612813,0,0,,0.0,0.0,6334000.0,6609000.0,1.5925990869917956,1.4613917176289417
586,2019-05-03 19:00:00,6609000.0,6746000.0,6452000.0,6524000.0,42344517283.47765,6392.40819485,-85000.0,0.0,85000.0,79571.42857142857,51714.28571428572,1.538674033149171,60.609357997823714,0,0,,-0.0,0.0,6609000.0,6524000.0,1.5925990869917956,1.4613917176289417
587,2019-05-04 19:00:00,6524000.0,6759000.0,6523000.0,6675000.0,26668686800.75986,3994.2441892,151000.0,151000.0,0.0,90357.14285714286,48500.0,1.8630338733431517,65.07201646090536,0,0,,0.0,0.0,6524000.0,6675000.0,1.5925990869917956,1.4613917176289417
588,2019-05-05 19:00:00,6675000.0,6729000.0,6573000.0,6658000.0,26388830854.71776,3978.62633467,-17000.0,0.0,17000.0,78928.57142857143,49714.28571428572,1.5876436781609196,61.35480288728484,0,0,,-0.0,0.0,6675000.0,6658000.0,1.5925990869917956,1.4613917176289417
589,2019-05-06 19:00:00,6658000.0,6930000.0,6610000.0,6859000.0,45860409272.49585,6743.7068601500005,201000.0,201000.0,0.0,75428.57142857143,49714.28571428572,1.5172413793103448,60.273972602739725,0,0,,0.0,0.0,6658000.0,6859000.0,1.5925990869917956,1.4613917176289417
590,2019-05-07 19:00:00,6859000.0,6904000.0,6670000.0,6871000.0,40090757632.70793,5879.60677191,12000.0,12000.0,0.0,76285.71428571429,42428.57142857143,1.797979797979798,64.25992779783394,0,0,,0.0,0.0,6859000.0,6871000.0,1.5925990869917956,1.4613917176289417
591,2019-05-08 19:00:00,6870000.0,7191000.0,6856000.0,7170000.0,60677508810.02478,8584.53414088,299000.0,299000.0,0.0,94857.14285714286,42428.57142857143,2.2356902356902357,69.09469302809573,0,0,,0.0,0.0,6871000.0,7170000.0,1.5925990869917956,1.4613917176289417
592,2019-05-09 19:00:00,7170000.0,7588000.0,7159000.0,7542000.0,83841774633.14719,11376.85311451,372000.0,372000.0,0.0,121428.57142857143,14428.57142857143,8.415841584158416,89.37960042060989,0,0,,0.0,0.0,7170000.0,7542000.0,1.5925990869917956,1.4613917176289417
593,2019-05-10 19:00:00,7542000.0,8259000.0,7400000.0,7970000.0,163105419857.78638,20600.03227275,428000.0,428000.0,0.0,146571.42857142858,14428.57142857143,10.158415841584159,91.03815439219166,0,0,,0.0,0.0,7542000.0,7970000.0,1.5925990869917956,1.4613917176289417
594,2019-05-11 19:00:00,7971000.0,8807000.0,7945000.0,8247000.0,196096226765.9248,23406.56151104,277000.0,277000.0,0.0,165785.7142857143,14428.57142857143,11.49009900990099,91.99365834324217,0,0,,0.0,0.0,7970000.0,8247000.0,1.5925990869917956,1.4613917176289417
595,2019-05-12 19:00:00,8247000.0,9219000.0,8050000.0,9118000.0,193252749003.0486,22285.05316329,871000.0,871000.0,0.0,228000.0,7285.714285714285,31.294117647058826,96.90346083788707,0,0,,0.0,0.0,8247000.0,9118000.0,1.5925990869917956,1.4613917176289417
596,2019-05-13 19:00:00,9120000.0,9907000.0,9012000.0,9340000.0,271123668104.9493,28572.54893927,222000.0,222000.0,0.0,238785.7142857143,7285.714285714285,32.77450980392157,97.03918722786648,0,0,,0.0,0.0,9118000.0,9340000.0,1.5925990869917956,1.4613917176289417
597,2019-05-14 19:00:00,9340000.0,9757000.0,9100000.0,9633000.0,165144481461.77353,17436.93356485,293000.0,293000.0,0.0,256285.7142857143,7285.714285714285,35.1764705882353,97.23577235772358,0,0,,0.0,0.0,9340000.0,9633000.0,1.5925990869917956,1.4613917176289417
598,2019-05-15 19:00:00,9633000.0,9842000.0,9247000.0,9448000.0,184825515383.60974,19269.435372,-185000.0,0.0,185000.0,242928.57142857142,20500.0,11.850174216027874,92.21800433839479,0,0,,-0.0,0.0,9633000.0,9448000.0,1.5925990869917956,1.4613917176289417
599,2019-05-16 19:00:00,9450000.0,9557000.0,8360000.0,8542000.0,186623953379.70624,21194.21219173,-906000.0,0.0,906000.0,223285.7142857143,85214.28571428571,2.6202849958088854,72.37786524658486,0,0,,-0.0,0.0,9448000.0,8542000.0,1.5925990869917956,1.4613917176289417
600,2019-05-17 19:00:00,8543000.0,9232000.0,8492000.0,8825000.0,115429855390.58646,12987.62505405,283000.0,283000.0,0.0,243500.0,79142.85714285714,3.076714801444043,75.47044498560992,0,0,,0.0,0.0,8542000.0,8825000.0,1.5925990869917956,1.4613917176289417
601,2019-05-18 19:00:00,8817000.0,9656000.0,8802000.0,9493000.0,134352074829.24864,14351.04426951,668000.0,668000.0,0.0,280428.5714285714,79142.85714285714,3.543321299638989,77.989670242352,0,0,,0.0,0.0,8825000.0,9493000.0,1.5925990869917956,1.4613917176289417
602,2019-05-19 19:00:00,9493000.0,9809000.0,9200000.0,9342000.0,117338933861.07715,12325.09856982,-151000.0,0.0,151000.0,280428.5714285714,88714.28571428571,3.161030595813205,75.96749226006193,0,0,,-0.0,0.0,9493000.0,9342000.0,1.5925990869917956,1.4613917176289417
603,2019-05-20 19:00:00,9342000.0,9699000.0,9336000.0,9565000.0,99732626039.816,10475.74014012,223000.0,223000.0,0.0,282000.0,88714.28571428571,3.1787439613526574,76.0693641618497,0,0,,0.0,0.0,9342000.0,9565000.0,1.5925990869917956,1.4613917176289417
604,2019-05-21 19:00:00,9564000.0,9616000.0,9300000.0,9488000.0,70799774199.50684,7462.44455172,-77000.0,0.0,77000.0,281142.85714285716,94214.28571428571,2.9840788476118276,74.9000951474786,0,0,,-0.0,0.0,9565000.0,9488000.0,1.5925990869917956,1.4613917176289417
605,2019-05-22 19:00:00,9488000.0,9524000.0,9003000.0,9379000.0,99337688244.17499,10709.93436852,-109000.0,0.0,109000.0,259785.7142857143,102000.0,2.5469187675070026,71.80651530108588,0,0,,-0.0,0.0,9488000.0,9379000.0,1.5925990869917956,1.4613917176289417
606,2019-05-23 19:00:00,9379000.0,9700000.0,9328000.0,9606000.0,91277210612.35551,9588.91906951,227000.0,227000.0,0.0,249428.57142857142,102000.0,2.445378151260504,70.97560975609755,0,0,,0.0,0.0,9379000.0,9606000.0,1.5925990869917956,1.4613917176289417
607,2019-05-24 19:00:00,9606000.0,9666000.0,9500000.0,9562000.0,45310943447.27507,4729.79191653,-44000.0,0.0,44000.0,218857.14285714287,105142.85714285714,2.081521739130435,67.54850088183422,-1,0,,-0.0,0.0,9606000.0,9542876.0,1.5925990869917956,1.4613917176289417
608,2019-05-25 19:00:00,9564000.0,9625000.0,9386000.0,9541000.0,44570511961.0638,4672.20623275,-21000.0,0.0,21000.0,199071.42857142858,106642.85714285714,1.866711319490958,65.11682242990653,0,0,,-0.0,0.0,9562000.0,9541000.0,1.5925990869917956,1.4613917176289417
609,2019-05-26 19:00:00,9548000.0,10610000.0,9541000.0,10430000.0,185251522265.4484,17962.19533781,889000.0,889000.0,0.0,200357.14285714287,106642.85714285714,1.8787675820495646,65.2629129827827,0,0,,0.0,0.0,9541000.0,10430000.0,1.5925990869917956,1.4613917176289417
610,2019-05-27 19:00:00,10430000.0,10486000.0,10200000.0,10342000.0,71869376027.0077,6938.96094096,-88000.0,0.0,88000.0,184500.0,112928.57142857143,1.633776091081594,62.03170028818444,0,0,,-0.0,0.0,10430000.0,10342000.0,1.5925990869917956,1.4613917176289417
611,2019-05-28 19:00:00,10342000.0,10500000.0,10060000.0,10362000.0,87243839378.60641,8452.99787133,20000.0,20000.0,0.0,165000.0,112928.57142857143,1.461100569259962,59.36777178103315,0,0,,0.0,0.0,10342000.0,10362000.0,1.5925990869917956,1.4613917176289417
612,2019-05-29 19:00:00,10354000.0,10815000.0,10280000.0,10447000.0,119245183871.12448,11416.12765203,85000.0,85000.0,0.0,171071.42857142858,99714.28571428571,1.7156160458452723,63.17594302294909,0,0,,0.0,0.0,10362000.0,10447000.0,1.5925990869917956,1.4613917176289417
613,2019-05-30 19:00:00,10439000.0,10456000.0,9881000.0,10200000.0,123790392962.3773,12166.918327219999,-247000.0,0.0,247000.0,171071.42857142858,52642.857142857145,3.24966078697422,76.46871008939974,0,0,,-0.0,0.0,10447000.0,10200000.0,1.5925990869917956,1.4613917176289417
614,2019-05-31 19:00:00,10209000.0,10400000.0,10194000.0,10315000.0,55572236507.95063,5382.6774425,115000.0,115000.0,0.0,159071.42857142858,52642.857142857145,3.021709633649932,75.13495276653171,0,0,,0.0,0.0,10200000.0,10315000.0,1.5925990869917956,1.4613917176289417
615,2019-06-01 19:00:00,10315000.0,10599000.0,10287000.0,10454000.0,75323308415.18932,7218.97167764,139000.0,139000.0,0.0,121285.71428571429,52642.857142857145,2.30393487109905,69.73305954825462,-1,0,,0.0,0.0,10315000.0,10433092.0,1.5925990869917956,1.4613917176289417
