,time_utc,open,high,low,close,volume_krw,volume_market,ema_fast,ema_slow,macd,signal,position,strategy_returns,strategy_returns2,buy_price,sell_price,cumulative_returns,cumulative_returns2
498,2019-02-05,3822000.0,3845000.0,3814000.0,3835000.0,13549201597.04031,3536.64920363,3864079.3447761936,3959263.083514301,-95183.7387381075,0,0,0.0,0.0,3822000.0,3835000.0,1.7433541582486396,1.695217239407293
499,2019-02-06,3835000.0,3844000.0,3756000.0,3791000.0,17306495865.91493,4564.88792233,3852836.368656779,3946799.1514021307,-93962.78274535155,0,0,-0.0,0.0,3835000.0,3791000.0,1.7433541582486396,1.695217239407293
500,2019-02-07,3791000.0,3800000.0,3776000.0,3783000.0,17538962572.03534,4630.81677589,3842092.3119403515,3934665.880927899,-92573.56898754742,0,0,-0.0,0.0,3791000.0,3783000.0,1.7433541582486396,1.695217239407293
501,2019-02-08,3783000.0,4075000.0,3768000.0,4009000.0,33718485512.13377,8694.60592483,3867770.417795682,3940172.1119702766,-72401.69417459471,0,0,0.0,0.0,3783000.0,4009000.0,1.7433541582486396,1.695217239407293
502,2019-02-09,4007000.0,4038000.0,3968000.0,3998000.0,16392143507.56707,4099.33222543,3887805.738134808,3944455.6592317377,-56649.921096929815,0,0,-0.0,0.0,4009000.0,3998000.0,1.7433541582486396,1.695217239407293
503,2019-02-10,3997000.0,4030000.0,3937000.0,4023000.0,19360278162.42653,4852.85159907,3908604.8553448375,3950273.7585479054,-41668.903203067835,0,0,0.0,0.0,3998000.0,4023000.0,1.7433541582486396,1.695217239407293
504,2019-02-11,4023000.0,4035000.0,3962000.0,3986000.0,14716578441.15567,3690.35442515,3920511.800676401,3952920.146803616,-32408.346127215307,0,0,-0.0,0.0,4023000.0,3986000.0,1.7433541582486396,1.695217239407293
505,2019-02-12,3986000.0,4020000.0,3957000.0,3981000.0,15617366229.40254,3922.74039034,3929817.6774954163,3955000.1359292744,-25182.45843385812,0,0,-0.0,0.0,3986000.0,3981000.0,1.7433541582486396,1.695217239407293
506,2019-02-13,3980000.0,4017000.0,3962000.0,3983000.0,14645352763.34063,3675.48976826,3937999.5732653523,3957074.1999345133,-19074.62666916102,0,0,0.0,0.0,3981000.0,3983000.0,1.7433541582486396,1.695217239407293
507,2019-02-14,3983000.0,3992000.0,3967000.0,3984000.0,11221918185.76723,2817.9905311899997,3945076.5619937596,3959068.7036430677,-13992.141649308149,0,0,0.0,0.0,3983000.0,3984000.0,1.7433541582486396,1.695217239407293
508,2019-02-15,3983000.0,4039000.0,3979000.0,3986000.0,16776642969.37476,4199.89299262,3951372.4755331813,3961063.614484322,-9691.138951140456,0,0,0.0,0.0,3984000.0,3986000.0,1.7433541582486396,1.695217239407293
509,2019-02-16,3983000.0,4030000.0,3982000.0,4002000.0,19784605484.33983,4941.13288261,3959161.3254511533,3964095.939337335,-4934.613886181731,0,0,0.0,0.0,3986000.0,4002000.0,1.7433541582486396,1.695217239407293
510,2019-02-17,4002000.0,4094000.0,3986000.0,4040000.0,25958034938.27571,6462.47621724,3971598.0446125143,3969718.4623493846,1879.5822631297633,1,0,0.0,0.0,4002000.0,4040000.0,1.7433541582486396,1.695217239407293
511,2019-02-18,4040000.0,4260000.0,4027000.0,4236000.0,40909656713.03983,9883.41843537,4012275.268518281,3989443.0206938745,22832.247824406717,0,1,0.04851485148514856,0.04642200747020819,4048080.0,4236000.0,1.8279327263220886,1.7739126267586842
512,2019-02-19,4236000.0,4338000.0,4150000.0,4259000.0,39212341501.56375,9217.25757906,4050232.9195154686,4009410.20434618,40822.715169288684,0,1,0.00542965061378653,0.00542965061378653,4236000.0,4259000.0,1.8378577623715238,1.7835443525413681
513,2019-02-20,4259000.0,4333000.0,4219000.0,4315000.0,21687354260.85121,5067.511081279999,4090966.316513089,4032046.485505722,58919.831007367,0,1,0.013148626438131084,0.013148626438131084,4259000.0,4315000.0,1.8620230675353664,1.806995510968773
514,2019-02-21,4315000.0,4398000.0,4291000.0,4328000.0,33107106122.26572,7641.8081662899995,4127433.037049537,4053968.968060854,73464.06898868317,0,1,0.0030127462340672206,0.0030127462340672206,4315000.0,4328000.0,1.86763287051983,1.8124395298894205
515,2019-02-22,4327000.0,4369000.0,4319000.0,4346000.0,17510528618.74552,4028.81050111,4161058.7236573007,4075600.8963526427,85457.82730465801,0,1,0.004158964879852123,0.004158964879852123,4328000.0,4346000.0,1.8754002900367794,1.8199774022410862
516,2019-02-23,4344000.0,4494000.0,4319000.0,4479000.0,21730796181.66509,4954.50746453,4209972.7661715625,4105482.311437632,104490.45473393053,0,1,0.030602853198343327,0.030602853198343327,4346000.0,4479000.0,1.9327928898009055,1.8756739035061725
517,2019-02-24,4479000.0,4554000.0,4165000.0,4178000.0,47063799202.85681,10823.36382008,4205053.879068245,4110853.9920718814,94199.88699636376,0,1,-0.06720250055816035,-0.06720250055816035,4479000.0,4178000.0,1.8029043745452518,1.749623926958872
518,2019-02-25,4178000.0,4265000.0,4177000.0,4255000.0,30222442025.55479,7140.07940349,4212737.897673131,4121531.474140631,91206.42353249993,0,1,0.018429870751555777,0.018429870751555777,4178000.0,4255000.0,1.8361316691455352,1.7818692697965535
519,2019-02-26,4255000.0,4266000.0,4206000.0,4228000.0,26417834792.1386,6237.94973547,4215085.913415726,4129418.0316116954,85667.88180403085,0,1,-0.006345475910693343,-0.006345475910693343,4255000.0,4228000.0,1.824480539870111,1.7705624612690547
520,2019-02-27,4229000.0,4271000.0,4145000.0,4259000.0,27760919570.09288,6561.25383115,4221841.926736384,4139016.695936755,82825.23079962889,0,1,0.007332071901608339,0.007332071901608339,4228000.0,4259000.0,1.8378577623715238,1.7835443525413681
521,2019-02-28,4259000.0,4321000.0,4201000.0,4240000.0,30380644612.9683,7139.12200606,4224635.476469248,4146496.94068218,78138.53578706738,0,1,-0.0044611411129372724,-0.0044611411129372724,4259000.0,4240000.0,1.8296588195480772,1.7755877095034986
522,2019-03-01,4240000.0,4265000.0,4230000.0,4248000.0,13729868788.67749,3231.98857514,4228230.018550902,4154015.6858168337,74214.33273406792,0,1,0.0018867924528302993,0.0018867924528302993,4240000.0,4248000.0,1.8331110060000548,1.7789378749931282
523,2019-03-02,4248000.0,4267000.0,4205000.0,4253000.0,12731408160.97834,2997.96422112,4232040.784927686,4161347.857237809,70692.92768987687,0,1,0.0011770244821092124,0.0011770244821092124,4248000.0,4253000.0,1.8352686225325407,1.7810317284241464
524,2019-03-03,4253000.0,4262000.0,4215000.0,4239000.0,12142792526.5594,2857.93732777,4233111.43340035,4167099.867812786,66011.5655875639,0,1,-0.003291794027745154,-0.003291794027745154,4253000.0,4239000.0,1.82922729624158,1.775168938817295
525,2019-03-04,4239000.0,4257000.0,4120000.0,4155000.0,25683830681.12967,6152.05869422,4221094.289800296,4166203.581308135,54890.708492160775,0,1,-0.01981599433828729,-0.01981599433828729,4239000.0,4155000.0,1.7929793384958164,1.7399922011761881
526,2019-03-05,4155000.0,4264000.0,4132000.0,4249000.0,32880069332.15294,7840.087558499999,4225387.475984866,4172336.649359384,53050.82662548171,0,1,0.022623345367027703,0.022623345367027703,4155000.0,4249000.0,1.8335425293065521,1.7793566456793317
527,2019-03-06,4248000.0,4297000.0,4210000.0,4260000.0,22448983963.91729,5280.01187718,4230712.479679502,4178830.2308883187,51882.24879118288,0,1,0.0025888444339845496,0.0025888444339845496,4249000.0,4260000.0,1.8382892856780213,1.7839631232275721
528,2019-03-07,4260000.0,4308000.0,4258000.0,4289000.0,21977034040.5209,5128.9539375800005,4239679.79049804,4186990.954526221,52688.83597181877,0,1,0.006807511737089156,0.006807511737089156,4260000.0,4289000.0,1.8508034615664397,1.796107473127478
529,2019-03-08,4289000.0,4358000.0,4234000.0,4310000.0,43201103063.97781,10012.80844409,4250498.284267572,4196102.735672426,54395.548595145345,0,1,0.004896246211238076,0.004896246211238076,4289000.0,4310000.0,1.8598654510028807,1.8049016575377548
530,2019-03-09,4310000.0,4396000.0,4287000.0,4352000.0,42497619391.12233,9813.71927923,4266113.932841792,4207650.681178173,58463.25166361872,0,1,0.009744779582366636,0.009744779582366636,4310000.0,4352000.0,1.8779894298757627,1.8224900263583084
531,2019-03-10,4350000.0,4353000.0,4306000.0,4336000.0,31368482427.96001,7251.47664633,4276865.635481516,4217158.038127938,59707.597353577614,0,1,-0.003676470588235281,-0.003676470588235281,4352000.0,4336000.0,1.8710850569718076,1.81578969537905
532,2019-03-11,4336000.0,4374000.0,4292000.0,4337000.0,47412154067.35976,10955.38444468,4286117.076176668,4226035.220488831,60081.855687836185,0,1,0.00023062730627310124,0.00023062730627310124,4336000.0,4337000.0,1.871516580278305,1.8162084660652538
533,2019-03-12,4336000.0,4362000.0,4269000.0,4326000.0,44481135455.55445,10293.99529849,4292252.910611027,4233440.0189711405,58812.891639886424,0,1,-0.002536315425409219,-0.002536315425409219,4337000.0,4326000.0,1.866769823906836,1.8116019885170136
534,2019-03-13,4326000.0,4369000.0,4294000.0,4325000.0,35702571876.14274,8246.29814077,4297290.924363176,4240222.239788093,57068.684575083666,0,1,-0.00023116042533521952,-0.00023116042533521952,4326000.0,4325000.0,1.8663383006003387,1.8111832178308098
535,2019-03-14,4325000.0,4388000.0,4285000.0,4337000.0,42093571520.17961,9702.14149201,4303400.012922687,4247390.962766753,56009.05015593488,0,1,0.002774566473988438,0.002774566473988438,4325000.0,4337000.0,1.871516580278305,1.8162084660652538
536,2019-03-15,4337000.0,4382000.0,4325000.0,4359000.0,30894150609.93698,7102.63937061,4311953.857088428,4255658.298858104,56295.55823032372,0,1,0.005072630850818438,0.005072630850818438,4337000.0,4359000.0,1.8810100930212428,1.8254214211617341
537,2019-03-16,4360000.0,4492000.0,4354000.0,4445000.0,22792892102.79223,5146.01355993,4332422.494459439,4269683.6100538,62738.88440563902,0,1,0.01972929571002524,0.01972929571002524,4359000.0,4445000.0,1.918121097380001,1.8614357001752484
538,2019-03-17,4445000.0,4448000.0,4384000.0,4425000.0,17901106204.10674,4051.52761754,4346665.187619525,4281188.527827593,65476.65979193244,0,1,-0.004499437570303688,-0.004499437570303688,4445000.0,4425000.0,1.9094906312500572,1.8530602864511754
539,2019-03-18,4425000.0,4484000.0,4415000.0,4458000.0,42231498335.58667,9501.14160892,4363793.620293444,4294285.673914437,69507.94637900684,0,1,0.007457627118644172,0.007457627118644172,4425000.0,4458000.0,1.9237309003644647,1.8668797190958961
540,2019-03-19,4457000.0,4496000.0,4442000.0,4486000.0,29606984260.81934,6628.55821296,4382594.601786761,4308486.735105961,74107.86668079998,0,1,0.00628084342754609,0.00628084342754609,4458000.0,4486000.0,1.9358135529463862,1.8786052983095987
541,2019-03-20,4486000.0,4535000.0,4457000.0,4533000.0,32206860697.74433,7162.39960891,4405733.893819567,4325117.347320334,80616.54649923276,0,1,0.010477039679001265,0.010477039679001265,4486000.0,4533000.0,1.956095148351754,1.8982875205611702
542,2019-03-21,4533000.0,4563000.0,4411000.0,4491000.0,40950501860.49251,9074.41770787,4418851.756308864,4337404.9512225315,81446.80508633237,0,1,-0.009265387160820704,-0.009265387160820704,4533000.0,4491000.0,1.937971169478872,1.8806991517406166
543,2019-03-22,4491000.0,4514000.0,4471000.0,4490000.0,25922574998.34574,5767.56572806,4429797.639953654,4348708.288169011,81089.35178464372,0,1,-0.00022266755733690857,-0.00022266755733690857,4491000.0,4490000.0,1.9375396461723746,1.8802803810544129
544,2019-03-23,4489000.0,4535000.0,4481000.0,4507000.0,18067000569.01028,4011.5114286,4441674.926114631,4360433.600156492,81241.32595813926,0,1,0.0037861915367483068,0.0037861915367483068,4490000.0,4507000.0,1.9448755423828268,1.887399482719875
545,2019-03-24,4505000.0,4539000.0,4492000.0,4525000.0,27750974254.64919,6141.26696193,4454494.168250842,4372623.703848603,81870.46440223884,0,1,0.003993787441757268,0.003993787441757268,4507000.0,4525000.0,1.9526429618997763,1.8949373550715407
546,2019-03-25,4526000.0,4548000.0,4425000.0,4487000.0,43154854390.18012,9560.22460821,4459495.06544302,4381096.02208204,78399.04336098023,0,1,-0.008397790055248655,-0.008397790055248655,4525000.0,4487000.0,1.9362450762528831,1.8790240689958018
547,2019-03-26,4487000.0,4494000.0,4420000.0,4493000.0,31882079601.84378,7150.76182259,4464649.670759479,4389385.205631519,75264.46512795985,0,1,0.0013371963449966273,0.0013371963449966273,4487000.0,4493000.0,1.9388342160918661,1.8815366931130237
548,2019-03-27,4493000.0,4553000.0,4477000.0,4548000.0,30760863615.12335,6801.09104325,4477472.798334943,4401134.449658814,76338.34867612924,0,1,0.012241264188737944,0.012241264188737944,4493000.0,4548000.0,1.9625679979492112,1.9045690808542246
549,2019-03-28,4548000.0,4592000.0,4525000.0,4550000.0,40721706397.41247,8955.6799217,4488630.829360336,4412161.527461865,76469.30189847108,0,1,0.0004397537379068339,0.0004397537379068339,4548000.0,4550000.0,1.9634310445622056,1.905406622226632
550,2019-03-29,4550000.0,4676000.0,4548000.0,4641000.0,39551042227.46028,8584.39564075,4512072.240227977,4429112.5254276525,82959.71480032429,0,1,0.020000000000000018,0.020000000000000018,4550000.0,4641000.0,2.00269966545345,1.9435147546711646
551,2019-03-30,4642000.0,4680000.0,4533000.0,4636000.0,32846205908.98962,7117.93320635,4531138.049423672,4444437.523544122,86700.5258795498,0,1,-0.0010773540185304853,-0.0010773540185304853,4641000.0,4636000.0,2.000542048920964,1.9414209012401464
552,2019-03-31,4636000.0,4670000.0,4618000.0,4661000.0,35580484027.08325,7660.19035262,4551116.8110508,4460479.18846678,90637.62258401979,0,1,0.005392579810181264,0.005392579810181264,4636000.0,4661000.0,2.011330131583394,1.9518901683952379
553,2019-04-01,4661000.0,4760000.0,4621000.0,4711000.0,61367451587.99779,13066.44049624,4575714.224735292,4479036.285617389,96677.93911790289,0,1,0.01072731173567898,0.01072731173567898,4661000.0,4711000.0,2.032906296908253,1.9728287027054205
554,2019-04-02,4711000.0,5525000.0,4706000.0,5411000.0,187338761537.2205,35779.36962198,4704219.72862217,4548070.634830915,156149.0937912548,0,1,0.1485884101040118,0.1485884101040118,4711000.0,5411000.0,2.3349726114562848,2.265968183047979
555,2019-04-03,5411000.0,5864000.0,5367000.0,5594000.0,128317834997.95853,23008.05883767,4841109.001141836,4625546.884102699,215562.1170391366,0,1,0.033819996303825484,0.033819996303825484,5411000.0,5594000.0,2.41394137654527,2.342603218623248
556,2019-04-04,5601000.0,5718000.0,5452000.0,5571000.0,67248751137.94293,11968.33556833,4953399.924043092,4695580.44824324,257819.47579985205,0,1,-0.00411154808723635,-0.00411154808723635,5594000.0,5571000.0,2.4040163404958346,2.3329714928405636
557,2019-04-05,5567000.0,5722000.0,5559000.0,5685000.0,71837233046.14041,12728.86348074,5065953.781882617,4768870.785410407,297082.9964722097,0,1,0.020463112547119078,0.020463112547119078,5571000.0,5685000.0,2.453209997436514,2.3807113510677804
558,2019-04-06,5685000.0,5975000.0,5641000.0,5793000.0,58139843921.28878,10079.33500166,5177807.046208368,4844732.20871334,333074.83749502804,0,1,0.018997361477572472,0.018997361477572472,5685000.0,5793000.0,2.49981451453821,2.425938585177775
559,2019-04-07,5793000.0,5950000.0,5757000.0,5910000.0,50404446877.12297,8606.56750049,5290452.116022465,4923640.933993833,366811.1820286317,0,1,0.020196789228378975,0.020196789228378975,5793000.0,5910000.0,2.5503027413983808,2.4749347554636025
560,2019-04-08,5910000.0,6104000.0,5841000.0,6091000.0,67712465968.62198,11262.5617768,5413613.328942086,5010111.975920216,403501.35302186944,0,1,0.030626057529610895,0.030626057529610895,5910000.0,6091000.0,2.6284084598743718,2.5507322496664644
561,2019-04-09,6091000.0,6092000.0,5939000.0,6000000.0,45341862456.00577,7547.51871099,5503826.662950995,5083437.014740941,420389.64821005426,0,1,-0.014940075521260865,-0.014940075521260865,6091000.0,6000000.0,2.5891398389831277,2.512624117221932
562,2019-04-10,6001000.0,6250000.0,5999000.0,6166000.0,50559893824.71343,8318.97682643,5605699.4840354575,5163626.865500871,442072.6185345864,0,1,0.027666666666666728,0.027666666666666728,6000000.0,6166000.0,2.660772707861661,2.5821400511317387
563,2019-04-11,6166000.0,6196000.0,5800000.0,5860000.0,85597672269.73097,14323.57500125,5644822.640337694,5215210.0606489545,429612.57968873996,0,1,-0.049626986701264975,-0.049626986701264975,6166000.0,5860000.0,2.5287265760735216,2.45399622115342
564,2019-04-12,5860000.0,5927000.0,5650000.0,5897000.0,48991693378.28947,8432.76271085,5683619.157208818,5265713.019119402,417906.1380894156,0,1,0.00631399317406145,0.00631399317406145,5860000.0,5897000.0,2.5446929384139176,2.4694907365429555
565,2019-04-13,5896000.0,5932000.0,5822000.0,5889000.0,24898843330.87834,4226.05326009,5715216.209945923,5311882.425110558,403333.78483536467,0,1,-0.0013566220111921323,-0.0013566220111921323,5897000.0,5889000.0,2.54124075196194,2.466140571053326
566,2019-04-14,5889000.0,5998000.0,5828000.0,5958000.0,24845739740.97041,4218.82004407,5752567.562261934,5359742.98621348,392824.57604845427,0,1,0.011716760061130982,0.011716760061130982,5889000.0,5958000.0,2.571015860110246,2.4950357484013788
567,2019-04-15,5958000.0,6025000.0,5840000.0,5860000.0,48168775195.48494,8101.8165080300005,5769095.629606253,5396799.061308778,372296.56829747465,0,1,-0.01644847264182614,-0.01644847264182614,5958000.0,5860000.0,2.5287265760735216,2.4539962211534205
568,2019-04-16,5860000.0,6034000.0,5772000.0,6024000.0,44243111241.56934,7498.73648699,5808311.686589906,5443258.39010072,365053.29648918565,0,1,0.027986348122866822,0.027986348122866822,5860000.0,6024000.0,2.59949639833906,2.52267461369082
569,2019-04-17,6024000.0,6080000.0,5971000.0,6004000.0,35747851543.34135,5946.73096896,5838417.58096069,5484794.805648815,353622.77531187516,0,1,-0.0033200531208499307,-0.0033200531208499307,6024000.0,6004000.0,2.5908659322091165,2.5142991999667466
570,2019-04-18,6004000.0,6094000.0,5998000.0,6070000.0,51265996377.65896,8489.43472618,5874045.645428277,5528143.338563718,345902.3068645587,0,1,0.01099267155229855,0.01099267155229855,6004000.0,6070000.0,2.619346470437931,2.541938065256188
571,2019-04-19,6070000.0,6147000.0,5991000.0,6087000.0,38416852460.9841,6350.20410717,5906807.853823926,5569540.128299739,337267.7255241871,0,1,0.0028006589785831704,0.0028006589785831704,6070000.0,6087000.0,2.626682366648383,2.54905716692165
572,2019-04-20,6086000.0,6156000.0,6079000.0,6141000.0,24441198119.76691,3994.04389513,5942837.414774092,5611870.489166426,330966.9256076664,0,1,0.008871365204534243,0.008871365204534243,6087000.0,6141000.0,2.649984625199231,2.5716707839766477
573,2019-04-21,6138000.0,6177000.0,6047000.0,6145000.0,36591579568.45136,5971.98194427,5973939.350962693,5651361.564042986,322577.7869197065,0,1,0.0006513597134016891,0.0006513597134016891,6141000.0,6145000.0,2.6517107184252198,2.5733458667214624
574,2019-04-22,6145000.0,6276000.0,6092000.0,6237000.0,40997651043.63394,6659.99298085,6014410.220045355,5694742.188928691,319668.0311166644,0,1,0.014971521562245682,0.014971521562245682,6145000.0,6237000.0,2.691410862622961,2.6118727698521984
575,2019-04-23,6237000.0,6549000.0,6219000.0,6450000.0,69682423128.0528,10869.22891599,6081424.03234607,5750687.21197101,330736.82037505973,0,1,0.03415103415103404,0.03415103415103404,6237000.0,6450000.0,2.7833253269068616,2.7010709260135766
576,2019-04-24,6449000.0,6566000.0,6288000.0,6415000.0,76390522760.69327,11844.50070092,6132743.411985136,5799895.566639824,332847.8453453118,0,1,-0.005426356589147252,-0.005426356589147252,6450000.0,6415000.0,2.76822201117946,2.6864139519964487
577,2019-04-25,6415000.0,6448000.0,6082000.0,6120000.0,52042608548.29699,8244.90323779,6130782.887064345,5823607.006147985,307175.88091635983,0,1,-0.04598597038191743,-0.04598597038191743,6415000.0,6120000.0,2.6409226357627897,2.5628765995663705
578,2019-04-26,6120000.0,6347000.0,6010000.0,6137000.0,65207804565.95224,10592.33130941,6131739.365977523,5846821.3019888755,284918.0639886474,0,1,0.002777777777777768,0.002777777777777768,6120000.0,6137000.0,2.648258531973242,2.5699957012318326
579,2019-04-27,6139000.0,6164000.0,6080000.0,6114000.0,18921078813.3889,3095.99607482,6129010.232750212,5866612.316656366,262397.91609384585,0,1,-0.0037477594916083268,-0.0037477594916083268,6137000.0,6114000.0,2.6383334959238067,2.5603639754491483
580,2019-04-28,6115000.0,6188000.0,6089000.0,6138000.0,24438479922.35286,3983.08641683,6130393.273865564,5886715.108015154,243678.16585041024,0,1,0.003925417075564264,0.003925417075564264,6114000.0,6138000.0,2.648690055279739,2.570414471918036
581,2019-04-29,6138000.0,6159000.0,5963000.0,6029000.0,34634354993.66441,5702.959786,6114794.308655477,5897254.729643661,217539.57901181653,0,1,-0.01775822743564681,-0.01775822743564681,6138000.0,6029000.0,2.6016540148715457,2.5247684671218376
582,2019-04-30,6030000.0,6160000.0,6007000.0,6117000.0,32305038599.63975,5325.66521626,6115133.645785403,5913532.157077463,201601.4887079401,0,1,0.014596118759329979,0.014596118759329979,6029000.0,6117000.0,2.6396280658432985,2.5616202875077594
583,2019-05-01,6117000.0,6198000.0,6107000.0,6192000.0,24227450824.2018,3938.46440095,6126959.238741495,5934159.404701355,192799.8340401398,0,1,0.012260912211868646,0.012260912211868646,6117000.0,6192000.0,2.6719923138305877,2.5930280889730337
584,2019-05-02,6193000.0,6378000.0,6165000.0,6327000.0,32802646308.6656,5239.96342431,6157734.740473572,5963258.70805681,194476.03241676185,0,1,0.021802325581395277,0.021802325581395277,6192000.0,6327000.0,2.730247960207708,2.649562131610527
585,2019-05-03,6327000.0,6716000.0,6300000.0,6596000.0,72666545636.99371,11092.57495268,6225160.1650161,6010128.433385936,215031.7316301642,0,1,0.04251620041093718,0.04251620041093718,6327000.0,6596000.0,2.846327729655451,2.76221144619931
586,2019-05-04,6596000.0,6759000.0,6452000.0,6719000.0,46445234090.60933,6998.19026783,6301135.524244392,6062637.438320311,238498.0859240815,0,1,0.01864766525166761,0.01864766525166761,6596000.0,6719000.0,2.899405096354605,2.8137202406023594
587,2019-05-05,6718000.0,6731000.0,6607000.0,6704000.0,21361033200.7164,3199.97736446,6363114.674360639,6110145.77622251,252968.89813812915,0,1,-0.002232475070695017,-0.002232475070695017,6719000.0,6704000.0,2.892932246757147,2.8074386803093048
588,2019-05-06,6703000.0,6712000.0,6573000.0,6620000.0,26220651770.71382,3956.9602345,6402635.493689772,6147912.755761583,254722.7379281884,0,1,-0.01252983293556087,-0.01252983293556087,6704000.0,6620000.0,2.8566842890113833,2.7722619426681976
589,2019-05-07,6620000.0,6930000.0,6618000.0,6753000.0,50241575599.492645,7375.75047151,6456537.725429807,6192734.033112577,263803.6923172297,0,1,0.020090634441087607,0.020090634441087607,6620000.0,6753000.0,2.9140768887755093,2.8279584439332837
590,2019-05-08,6752000.0,6959000.0,6670000.0,6959000.0,38562734631.63851,5646.19320357,6533839.613825222,6249494.475104238,284345.13872098364,0,1,0.030504960758181543,0.030504960758181543,6753000.0,6959000.0,3.00297068991393,2.9142252052912365
591,2019-05-09,6952000.0,7299000.0,6943000.0,7273000.0,67992076301.71716,9562.19350399,6647556.596313649,6325309.69917059,322246.8971430585,0,1,0.045121425492168354,0.045121425492168354,6959000.0,7273000.0,3.1384690081540465,3.045719200759184
592,2019-05-10,7272000.0,7588000.0,7228000.0,7495000.0,78450667830.04883,10597.211316769999,6777932.504573087,6411953.425157954,365979.0794151332,0,1,0.030523855355424123,0.030523855355424123,7273000.0,7495000.0,3.234267182196422,3.1386862930963955
593,2019-05-11,7495000.0,8551000.0,7491000.0,8368000.0,192203171426.961,24016.23318105,7022558.273100304,6556845.764035143,465712.50906516146,0,1,0.11647765176784519,0.11647765176784519,7495000.0,8368000.0,3.610987028768467,3.5042731021521862
594,2019-05-12,8370000.0,8807000.0,7950000.0,8170000.0,176449916378.52832,21060.149816,7199087.769546411,6676338.670402911,522749.09914350044,0,1,-0.023661567877629075,-0.023661567877629075,8368000.0,8170000.0,3.5255454140820235,3.4213565062838627
595,2019-05-13,8166000.0,9518000.0,8064000.0,9230000.0,235643959195.83844,26618.70635664,7511535.805000809,6865498.768891584,646037.0361092249,0,1,0.12974296205630353,0.12974296205630353,8170000.0,9230000.0,3.9829601189690425,3.865253433659737
596,2019-05-14,9235000.0,9907000.0,9100000.0,9499000.0,239594054528.20834,25157.81319307,7817299.5273083765,7060572.934158874,756726.5931495028,0,1,0.029144095341278486,0.029144095341278486,9230000.0,9499000.0,4.099039888416786,3.9779027482485203
597,2019-05-15,9499000.0,9757000.0,9220000.0,9606000.0,169852029142.36987,17857.0863588,8092484.21541478,7249123.087184142,843361.1282306379,0,1,0.011264343615117411,0.011264343615117411,9499000.0,9606000.0,4.145212882211985,4.022711211672312
598,2019-05-16,9606000.0,9842000.0,9247000.0,9465000.0,163495312959.77344,17057.027561529998,8303640.4899663525,7413262.117763095,890378.3722032579,0,1,-0.014678326046221102,-0.014678326046221102,9606000.0,9465000.0,4.084368095995882,3.9636645449175965
599,2019-05-17,9465000.0,9557000.0,8360000.0,8891000.0,193477025101.32385,22071.33565071,8394003.49150999,7522724.183113976,871279.3083960144,0,1,-0.06064447966191233,-0.06064447966191233,9465000.0,8891000.0,3.8366737180664963,3.723290171036698
600,2019-05-18,8891000.0,9232000.0,8684000.0,8823000.0,103532300329.37686,11615.27700105,8460002.954354608,7619040.910290719,840962.0440638894,0,1,-0.007648183556405397,-0.007648183556405397,8891000.0,8823000.0,3.807330133224687,3.6948137643748495
601,2019-05-19,8819000.0,9809000.0,8810000.0,9712000.0,154584732204.60852,16388.29983101,8652617.8844539,7774074.916935851,878542.9675180493,0,1,0.10075937889606701,0.10075937889606701,8823000.0,9712000.0,4.190954352700687,4.067100904409899
602,2019-05-20,9712000.0,9713000.0,9200000.0,9581000.0,108765142547.01659,11458.02697678,8795445.902230224,7907921.219385047,887524.6828451762,0,1,-0.013488467874794074,-0.013488467874794074,9712000.0,9581000.0,4.1344247995495556,4.01224194451722
603,2019-05-21,9581000.0,9646000.0,9402000.0,9509000.0,93082551308.2664,9783.22266274,8905223.455733266,8026519.647578748,878703.8081545178,0,1,-0.007514873186515003,-0.007514873186515003,9581000.0,9509000.0,4.103355121481758,3.982090455110557
604,2019-05-22,9509000.0,9611000.0,9220000.0,9309000.0,83848748948.01509,8874.09362343,8967342.924081994,8121518.192202545,845824.7318794494,0,1,-0.021032705857608636,-0.021032705857608636,9509000.0,9309000.0,4.01705046018232,3.898336317869826
605,2019-05-23,9304000.0,9593000.0,9003000.0,9491000.0,89346955513.7917,9626.42743604,9047905.551146302,8222961.289076431,824944.2620698716,0,1,0.01955097217746271,0.01955097217746271,9309000.0,9491000.0,4.095587701964808,3.9745525827588915
606,2019-05-24,9491000.0,9700000.0,9346000.0,9580000.0,85093234544.19118,8929.98092211,9129766.235585332,8323482.675070769,806283.5605145628,0,1,0.009377304815088028,0.009377304815088028,9491000.0,9580000.0,4.133993276243058,4.011823173831017
607,2019-05-25,9583000.0,9658000.0,9510000.0,9594000.0,42378085670.41194,4423.41467288,9201186.81472605,8417595.069509972,783591.7452160772,0,1,0.0014613778705636626,0.0014613778705636626,9580000.0,9594000.0,4.140034602534018,4.017685963437868
608,2019-05-26,9594000.0,10470000.0,9386000.0,10299000.0,110060165300.10384,11097.02673955,9370081.150922041,8556958.397694418,813122.7532276232,0,1,0.07348342714196376,0.07348342714196376,9594000.0,10299000.0,4.444258533614535,4.312919297211446
609,2019-05-27,10297000.0,10610000.0,10240000.0,10376000.0,125688042523.92781,12067.23805525,9524837.896934034,8691702.220087424,833135.6768466104,0,1,0.007476454024662571,0.007476454024662571,10299000.0,10376000.0,4.477485828214818,4.345164640049127
