,time_utc,open,high,low,close,volume_krw,volume_market,ma_5,ma_20,signal,position,strategy_returns,strategy_returns2,cumulative_returns,cumulative_returns2
307,2018-07-29,9229000.0,9310000.0,9153000.0,9238000.0,38024462760.96575,4119.53145198,9138600.0,8202000.0,0,0,0.0,0.0,0.986428268821625,0.972728093444308
308,2018-07-30,9238000.0,9280000.0,8955000.0,9270000.0,50449604575.65224,5498.9160004899995,9161000.0,8308500.0,0,0,0.0,0.0,0.986428268821625,0.972728093444308
309,2018-07-31,9270000.0,9278000.0,8690000.0,8800000.0,80229043588.81412,8921.98646091,9131000.0,8387200.0,0,0,-0.0,-0.0,0.986428268821625,0.972728093444308
310,2018-08-01,8807000.0,8844000.0,8548000.0,8726000.0,52212740816.23962,6033.2607173900005,9051800.0,8469000.0,0,0,-0.0,-0.0,0.986428268821625,0.972728093444308
311,2018-08-02,8725000.0,8940000.0,8626000.0,8731000.0,55220834823.04908,6310.22735019,8953000.0,8552850.0,0,0,0.0,0.0,0.986428268821625,0.972728093444308
312,2018-08-03,8730000.0,8730000.0,8372000.0,8508000.0,52194607453.1399,6142.54285504,8807000.0,8622800.0,0,0,-0.0,-0.0,0.986428268821625,0.972728093444308
313,2018-08-04,8508000.0,8610000.0,8000000.0,8074000.0,43253413179.65695,5211.46198607,8567800.0,8667600.0,-1,0,-0.0,-0.0,0.986428268821625,0.972728093444308
314,2018-08-05,8074000.0,8181000.0,7915000.0,8077000.0,28833153215.935318,3578.83736395,8423200.0,8698750.0,0,0,0.0,0.0,0.986428268821625,0.972728093444308
315,2018-08-06,8075000.0,8200000.0,7900000.0,7982000.0,30597433154.322533,3802.49007138,8274400.0,8693850.0,0,0,-0.0,-0.0,0.986428268821625,0.972728093444308
316,2018-08-07,7973000.0,8190000.0,7750000.0,7760000.0,47355068348.968376,5910.20815105,8080200.0,8666750.0,0,0,-0.0,-0.0,0.986428268821625,0.972728093444308
317,2018-08-08,7760000.0,7766000.0,7217000.0,7308000.0,59847789627.6061,7975.3373222400005,7840200.0,8610000.0,0,0,-0.0,-0.0,0.986428268821625,0.972728093444308
318,2018-08-09,7310000.0,7644000.0,7203000.0,7543000.0,47072146232.22284,6342.05809593,7734000.0,8569600.0,0,0,0.0,0.0,0.986428268821625,0.972728093444308
319,2018-08-10,7546000.0,7608000.0,7100000.0,7230000.0,42724349302.02549,5780.775775,7564600.0,8512750.0,0,0,-0.0,-0.0,0.986428268821625,0.972728093444308
320,2018-08-11,7227000.0,7590000.0,7127000.0,7325000.0,36885101190.691864,5066.85216567,7433200.0,8461550.0,0,0,0.0,0.0,0.986428268821625,0.972728093444308
321,2018-08-12,7325000.0,7540000.0,7279000.0,7395000.0,19827538898.01326,2682.39145374,7360200.0,8393700.0,0,0,0.0,0.0,0.986428268821625,0.972728093444308
322,2018-08-13,7396000.0,7637000.0,7288000.0,7387000.0,42619588027.32103,5711.07392516,7376000.0,8290450.0,0,0,-0.0,-0.0,0.986428268821625,0.972728093444308
323,2018-08-14,7386000.0,7386000.0,6960000.0,7233000.0,57122910971.27044,8027.8392352,7314000.0,8194200.0,0,0,-0.0,-0.0,0.986428268821625,0.972728093444308
324,2018-08-15,7233000.0,7600000.0,7206000.0,7332000.0,52927582230.33734,7158.7926916999995,7334400.0,8113300.0,0,0,0.0,0.0,0.986428268821625,0.972728093444308
325,2018-08-16,7332000.0,7487000.0,7260000.0,7337000.0,39186068019.09694,5318.93470139,7336800.0,8024050.0,0,0,0.0,0.0,0.986428268821625,0.972728093444308
326,2018-08-17,7338000.0,7526000.0,7306000.0,7496000.0,49515097451.1836,6653.00143771,7357000.0,7937600.0,0,0,0.0,0.0,0.986428268821625,0.972728093444308
327,2018-08-18,7500000.0,7579000.0,7288000.0,7391000.0,34269405733.09717,4615.70442766,7357800.0,7845250.0,0,0,-0.0,-0.0,0.986428268821625,0.972728093444308
328,2018-08-19,7393000.0,7498000.0,7310000.0,7431000.0,21644401605.22686,2928.96262117,7397400.0,7753300.0,0,0,0.0,0.0,0.986428268821625,0.972728093444308
329,2018-08-20,7432000.0,7469000.0,7244000.0,7255000.0,30970843739.75834,4187.21791451,7382000.0,7676050.0,0,0,-0.0,-0.0,0.986428268821625,0.972728093444308
330,2018-08-21,7255000.0,7430000.0,7240000.0,7375000.0,22288720074.33495,3037.60961801,7389600.0,7608500.0,0,0,0.0,0.0,0.986428268821625,0.972728093444308
331,2018-08-22,7375000.0,7751000.0,7187000.0,7289000.0,57175275723.90914,7591.8134609,7348200.0,7536400.0,0,0,-0.0,-0.0,0.986428268821625,0.972728093444308
332,2018-08-23,7286000.0,7500000.0,7285000.0,7439000.0,26955047058.1944,3662.1835859,7357800.0,7482950.0,0,0,0.0,0.0,0.986428268821625,0.972728093444308
333,2018-08-24,7440000.0,7593000.0,7368000.0,7561000.0,27968267658.12201,3754.38179566,7383800.0,7457300.0,0,0,0.0,0.0,0.986428268821625,0.972728093444308
334,2018-08-25,7564000.0,7683000.0,7521000.0,7604000.0,26486222593.9864,3491.7033730499998,7453600.0,7433650.0,1,0,0.0,0.0,0.986428268821625,0.972728093444308
335,2018-08-26,7604000.0,7637000.0,7450000.0,7547000.0,21280969843.32656,2824.38421929,7488000.0,7411900.0,0,1,-0.007496054708048372,-0.00947710050703432,0.9790339485529727,0.9635094515367204
336,2018-08-27,7547000.0,7725000.0,7490000.0,7688000.0,31245125577.7761,4134.98191712,7567800.0,7408300.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
337,2018-08-28,7688000.0,7886000.0,7654000.0,7839000.0,38693273429.00857,4988.81989282,7647800.0,7434850.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
338,2018-08-29,7838000.0,7938000.0,7723000.0,7825000.0,38559027707.80889,4912.1416996200005,7700600.0,7448950.0,0,0,-0.0,-0.0,0.9790339485529727,0.9635094515367204
339,2018-08-30,7825000.0,7910000.0,7672000.0,7856000.0,37319319426.02783,4799.95478085,7751000.0,7480250.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
340,2018-08-31,7844000.0,7915000.0,7749000.0,7865000.0,36718712180.54884,4687.30105795,7814600.0,7507250.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
341,2018-09-01,7865000.0,8009000.0,7844000.0,8001000.0,34375386341.20901,4338.01207477,7877200.0,7537550.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
342,2018-09-02,8000000.0,8169000.0,7932000.0,8113000.0,35986068849.0965,4460.52710093,7932000.0,7573850.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
343,2018-09-03,8114000.0,8160000.0,8043000.0,8125000.0,25904388274.55882,3198.85155079,7992000.0,7618450.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
344,2018-09-04,8116000.0,8279000.0,8111000.0,8271000.0,31253351748.15389,3811.85788263,8075000.0,7665400.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
345,2018-09-05,8271000.0,8333000.0,7687000.0,7699000.0,62459759557.79113,7761.4413310400005,8041800.0,7683500.0,0,0,-0.0,-0.0,0.9790339485529727,0.9635094515367204
346,2018-09-06,7698000.0,7718000.0,7264000.0,7523000.0,57708418700.40115,7776.42498652,7946200.0,7684850.0,0,0,-0.0,-0.0,0.9790339485529727,0.9635094515367204
347,2018-09-07,7522000.0,7543000.0,7292000.0,7382000.0,31207926938.16083,4198.8008613,7800000.0,7684400.0,0,0,-0.0,-0.0,0.9790339485529727,0.9635094515367204
348,2018-09-08,7391000.0,7439000.0,7110000.0,7206000.0,21083974349.89717,2881.52639575,7616200.0,7673150.0,-1,0,-0.0,-0.0,0.9790339485529727,0.9635094515367204
349,2018-09-09,7206000.0,7437000.0,7131000.0,7232000.0,24219366134.95087,3330.24379869,7408400.0,7672000.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
350,2018-09-10,7232000.0,7348000.0,7198000.0,7274000.0,22419048457.83869,3089.33223454,7323400.0,7666950.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
351,2018-09-11,7275000.0,7350000.0,7126000.0,7239000.0,24572480949.58474,3392.11803014,7266600.0,7664450.0,0,0,-0.0,-0.0,0.9790339485529727,0.9635094515367204
352,2018-09-12,7242000.0,7289000.0,7155000.0,7234000.0,28833461619.81044,3994.11931681,7237000.0,7654200.0,0,0,-0.0,-0.0,0.9790339485529727,0.9635094515367204
353,2018-09-13,7238000.0,7399000.0,7233000.0,7355000.0,29538754836.37971,4029.70108465,7266800.0,7643900.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
354,2018-09-14,7355000.0,7504000.0,7261000.0,7359000.0,32402972263.275932,4397.95749188,7292200.0,7631650.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
355,2018-09-15,7361000.0,7397000.0,7320000.0,7363000.0,16251306528.37896,2206.71646834,7310000.0,7622450.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
356,2018-09-16,7365000.0,7386000.0,7250000.0,7356000.0,21546431123.47827,2939.07928986,7333400.0,7605850.0,0,0,-0.0,-0.0,0.9790339485529727,0.9635094515367204
357,2018-09-17,7356000.0,7373000.0,7128000.0,7191000.0,32986348073.76501,4535.6495868599995,7324800.0,7573450.0,0,0,-0.0,-0.0,0.9790339485529727,0.9635094515367204
358,2018-09-18,7192000.0,7283000.0,7134000.0,7234000.0,29178284487.21652,4053.11354921,7300600.0,7543900.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
359,2018-09-19,7234000.0,7388000.0,7010000.0,7245000.0,31042943583.09574,4306.69728981,7277800.0,7513350.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
360,2018-09-20,7250000.0,7364000.0,7190000.0,7311000.0,33174326631.626728,4570.14222037,7267400.0,7485650.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
361,2018-09-21,7311000.0,7596000.0,7287000.0,7537000.0,71329466429.49927,9545.78162275,7303600.0,7462450.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
362,2018-09-22,7537000.0,7636000.0,7425000.0,7540000.0,36611321982.49284,4866.23755949,7373400.0,7433800.0,0,0,0.0,0.0,0.9790339485529727,0.9635094515367204
363,2018-09-23,7539000.0,7600000.0,7450000.0,7500000.0,31738538695.069252,4216.92509274,7426600.0,7402550.0,1,0,-0.0,-0.0,0.9790339485529727,0.9635094515367204
364,2018-09-24,7500000.0,7547000.0,7407000.0,7430000.0,22738698842.47596,3046.33250681,7463600.0,7360500.0,0,1,-0.009333333333333305,-0.01131071190951427,0.9698962983664783,0.9526114737082945
365,2018-09-25,7428000.0,7439000.0,7241000.0,7299000.0,34503898776.90172,4725.14731707,7461200.0,7340500.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
366,2018-09-26,7299000.0,7392000.0,7259000.0,7300000.0,28697315885.20068,3921.98120692,7413800.0,7329350.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
367,2018-09-27,7300000.0,7490000.0,7261000.0,7447000.0,29562427626.61729,4027.10107711,7395200.0,7332600.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
368,2018-09-28,7447000.0,7551000.0,7339000.0,7408000.0,40311237728.945145,5408.47953602,7376800.0,7342700.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
369,2018-09-29,7408000.0,7410000.0,7280000.0,7360000.0,23817952485.32884,3246.00594677,7362800.0,7349100.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
370,2018-09-30,7360000.0,7418000.0,7327000.0,7393000.0,23299373206.16943,3162.07598214,7381600.0,7355050.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
371,2018-10-01,7394000.0,7449000.0,7280000.0,7375000.0,31921258985.45116,4331.49181371,7396600.0,7361850.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
372,2018-10-02,7374000.0,7414000.0,7337000.0,7369000.0,26011699053.6188,3525.16031441,7381000.0,7368600.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
373,2018-10-03,7369000.0,7393000.0,7299000.0,7386000.0,22450282985.98528,3057.8491644299997,7376600.0,7370150.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
374,2018-10-04,7385000.0,7499000.0,7362000.0,7481000.0,25090339901.40923,3366.9757101,7400800.0,7376250.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
375,2018-10-05,7481000.0,7545000.0,7410000.0,7503000.0,29024391002.34309,3891.95335424,7422800.0,7383250.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
376,2018-10-06,7502000.0,7509000.0,7438000.0,7485000.0,16410447472.91659,2194.14874573,7444800.0,7389700.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
377,2018-10-07,7484000.0,7513000.0,7424000.0,7482000.0,14211705821.2496,1904.0018806399999,7467400.0,7404250.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
378,2018-10-08,7483000.0,7589000.0,7461000.0,7542000.0,25492080041.81498,3391.80918903,7498600.0,7419650.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
379,2018-10-09,7541000.0,7550000.0,7484000.0,7527000.0,16145607713.03003,2147.42528494,7507800.0,7433750.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
380,2018-10-10,7527000.0,7530000.0,7380000.0,7472000.0,32880503263.60822,4412.34394843,7501600.0,7441800.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
381,2018-10-11,7472000.0,7480000.0,7150000.0,7187000.0,54997705332.46352,7579.9161022200005,7442000.0,7424300.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
382,2018-10-12,7195000.0,7300000.0,7155000.0,7183000.0,34953411427.05833,4836.81145319,7382200.0,7406450.0,-1,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
383,2018-10-13,7180000.0,7211000.0,7159000.0,7189000.0,13298596555.8646,1850.50448252,7311600.0,7390900.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
384,2018-10-14,7190000.0,7263000.0,7182000.0,7198000.0,16669464824.60389,2310.3333017,7245800.0,7379300.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
385,2018-10-15,7200000.0,7905000.0,7165000.0,7413000.0,90107705681.14738,11984.7227021,7234000.0,7385000.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
386,2018-10-16,7416000.0,7465000.0,7312000.0,7352000.0,24763329152.45943,3356.4249508099997,7267000.0,7387600.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
387,2018-10-17,7352000.0,7380000.0,7280000.0,7327000.0,21967509196.6327,2999.20011723,7295800.0,7381600.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
388,2018-10-18,7327000.0,7390000.0,7311000.0,7343000.0,19859287539.32475,2703.41651159,7326600.0,7378350.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
389,2018-10-19,7343000.0,7364000.0,7281000.0,7291000.0,20483702337.385258,2800.77612068,7345200.0,7374900.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
390,2018-10-20,7291000.0,7317000.0,7265000.0,7302000.0,14358799866.93087,1970.0429939,7323000.0,7370350.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
391,2018-10-21,7302000.0,7350000.0,7297000.0,7311000.0,13434970475.60574,1836.45337649,7314800.0,7367150.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
392,2018-10-22,7310000.0,7322000.0,7271000.0,7297000.0,21562049643.55865,2953.97307214,7308800.0,7363550.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
393,2018-10-23,7297000.0,7318000.0,7251000.0,7270000.0,21946880516.14418,3011.57930571,7294200.0,7357750.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
394,2018-10-24,7270000.0,7323000.0,7261000.0,7296000.0,26251383586.77942,3597.70170567,7295200.0,7348500.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
395,2018-10-25,7296000.0,7300000.0,7229000.0,7272000.0,21305653482.14609,2934.43637646,7289200.0,7336950.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
396,2018-10-26,7272000.0,7309000.0,7241000.0,7276000.0,17476211741.25722,2404.52146255,7282200.0,7326500.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
397,2018-10-27,7276000.0,7291000.0,7250000.0,7284000.0,11870598183.71014,1632.07550396,7279600.0,7316600.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
398,2018-10-28,7284000.0,7290000.0,7241000.0,7258000.0,9933433252.79119,1367.83748212,7277200.0,7302400.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
399,2018-10-29,7259000.0,7264000.0,7057000.0,7097000.0,26967898391.851288,3760.90731634,7237400.0,7280900.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
400,2018-10-30,7097000.0,7162000.0,7094000.0,7140000.0,16632386526.8971,2329.37978247,7211000.0,7264300.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
401,2018-10-31,7139000.0,7200000.0,7062000.0,7162000.0,20818160095.02155,2918.68446747,7188200.0,7263050.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
402,2018-11-01,7162000.0,7200000.0,7141000.0,7186000.0,13757575371.45541,1920.59318498,7168600.0,7263200.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
403,2018-11-02,7186000.0,7221000.0,7161000.0,7179000.0,19075966861.85672,2653.27837824,7152800.0,7262700.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
404,2018-11-03,7179000.0,7185000.0,7100000.0,7150000.0,11320699649.12161,1584.16259136,7163400.0,7260300.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
405,2018-11-04,7145000.0,7270000.0,7125000.0,7213000.0,19852502555.39935,2763.64095353,7178000.0,7250300.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
406,2018-11-05,7214000.0,7246000.0,7187000.0,7198000.0,20074802894.182358,2781.27420558,7185200.0,7242600.0,0,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
407,2018-11-06,7198000.0,7256000.0,7186000.0,7231000.0,25372867294.3267,3516.59860154,7194200.0,7237800.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
408,2018-11-07,7237000.0,7348000.0,7219000.0,7310000.0,29774252935.91645,4075.20654325,7220400.0,7236150.0,0,0,0.0,0.0,0.9698962983664783,0.9526114737082945
409,2018-11-08,7312000.0,7342000.0,7245000.0,7282000.0,24173143921.94452,3316.39523463,7246800.0,7235700.0,1,0,-0.0,-0.0,0.9698962983664783,0.9526114737082945
410,2018-11-09,7282000.0,7307000.0,7203000.0,7243000.0,22810221463.54516,3141.94399954,7252800.0,7232750.0,0,1,-0.005355671518813554,-0.007340989539734055,0.9647018523851142,0.9456183628443713
411,2018-11-10,7243000.0,7275000.0,7228000.0,7237000.0,11871056469.039,1636.97140048,7260600.0,7229050.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
412,2018-11-11,7237000.0,7260000.0,7180000.0,7253000.0,13153925980.66303,1818.84842381,7265000.0,7226850.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
413,2018-11-12,7253000.0,7284000.0,7234000.0,7249000.0,18145683552.6984,2501.92493132,7252800.0,7225800.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
414,2018-11-13,7249000.0,7270000.0,7203000.0,7248000.0,21358444564.34167,2949.09619474,7246000.0,7223400.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
415,2018-11-14,7248000.0,7270000.0,6514000.0,6782000.0,64821926065.1521,9333.251092319999,7153800.0,7198900.0,-1,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
416,2018-11-15,6782000.0,6811000.0,6253000.0,6529000.0,60814427908.219,9344.82551128,7012200.0,7161550.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
417,2018-11-16,6529000.0,6580000.0,6350000.0,6425000.0,31772507435.98348,4920.303981659999,6846600.0,7118600.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
418,2018-11-17,6426000.0,6452000.0,6344000.0,6385000.0,18237270244.63476,2858.37777974,6673800.0,7074950.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
419,2018-11-18,6383000.0,6494000.0,6363000.0,6431000.0,14958107586.57964,2331.37096303,6510400.0,7041650.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
420,2018-11-19,6431000.0,6436000.0,5563000.0,5618000.0,60747307730.39638,10146.07679702,6277600.0,6965550.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
421,2018-11-20,5618000.0,5762000.0,4935000.0,5177000.0,95754967134.07924,17978.21071906,6007200.0,6866300.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
422,2018-11-21,5177000.0,5414000.0,5016000.0,5274000.0,44504675371.68258,8533.90002629,5777000.0,6770700.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
423,2018-11-22,5274000.0,5361000.0,4950000.0,4965000.0,25948518440.63089,5004.26901548,5493000.0,6660000.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
424,2018-11-23,4965000.0,5071000.0,4782000.0,5013000.0,45285118699.70518,9163.96074326,5209400.0,6553150.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
425,2018-11-24,5013000.0,5112000.0,4411000.0,4492000.0,42650526651.76355,8851.92005334,4984200.0,6417100.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
426,2018-11-25,4492000.0,4766000.0,4126000.0,4616000.0,65554014148.7015,14846.61807208,4872000.0,6288000.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
427,2018-11-26,4616000.0,4747000.0,4177000.0,4371000.0,65903686544.80377,14659.13232924,4691400.0,6145000.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
428,2018-11-27,4365000.0,4458000.0,4162000.0,4380000.0,43205370531.18933,10023.86956673,4574400.0,5998500.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
429,2018-11-28,4380000.0,4932000.0,4369000.0,4800000.0,70403454469.41722,15135.99871579,4531800.0,5874400.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
430,2018-11-29,4795000.0,5030000.0,4661000.0,4840000.0,65577051421.08243,13588.75645203,4601400.0,5754250.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
431,2018-11-30,4841000.0,4888000.0,4440000.0,4565000.0,53038246796.24296,11389.143253279999,4591200.0,5620650.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
432,2018-12-01,4565000.0,4834000.0,4476000.0,4721000.0,32588352828.91493,6990.42801181,4661200.0,5494050.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
433,2018-12-02,4720000.0,4852000.0,4614000.0,4685000.0,32924426895.48919,6984.3715864099995,4722200.0,5365850.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
434,2018-12-03,4699000.0,4728000.0,4330000.0,4387000.0,40003959996.6923,8886.50699993,4639600.0,5222800.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
435,2018-12-04,4393000.0,4592000.0,4280000.0,4457000.0,43474749999.14644,9755.04505869,4563000.0,5106550.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
436,2018-12-05,4456000.0,4472000.0,4232000.0,4262000.0,36235565227.07808,8325.80342723,4502400.0,4993200.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
437,2018-12-06,4262000.0,4391000.0,3950000.0,3965000.0,59748180327.29378,14125.61843122,4351200.0,4870200.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
438,2018-12-07,3962000.0,4005000.0,3666000.0,3868000.0,59708370844.579956,15549.85391268,4187800.0,4744350.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
439,2018-12-08,3868000.0,3953000.0,3714000.0,3875000.0,29612071269.051548,7681.0993338299995,4085400.0,4616550.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
440,2018-12-09,3877000.0,4120000.0,3832000.0,4013000.0,25604546302.7552,6483.95165173,3996600.0,4536300.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
441,2018-12-10,4013000.0,4075000.0,3838000.0,3895000.0,23883074170.01762,6046.32716932,3923200.0,4472200.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
442,2018-12-11,3893000.0,3924000.0,3764000.0,3822000.0,25692198381.7646,6669.04649885,3894600.0,4399600.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
443,2018-12-12,3822000.0,3929000.0,3792000.0,3888000.0,21805254970.16061,5659.62569846,3898600.0,4345750.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
444,2018-12-13,3889000.0,3900000.0,3693000.0,3721000.0,20265170914.68919,5314.52909104,3867800.0,4281150.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
445,2018-12-14,3721000.0,3777000.0,3595000.0,3642000.0,21793982877.2374,5889.21194184,3793600.0,4238650.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
446,2018-12-15,3641000.0,3685000.0,3562000.0,3619000.0,14632832607.60874,4034.7284603099997,3738400.0,4188800.0,0,0,-0.0,-0.0,0.9647018523851142,0.9456183628443713
447,2018-12-16,3620000.0,3700000.0,3612000.0,3637000.0,12974785983.73166,3542.84499551,3701400.0,4152100.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
448,2018-12-17,3636000.0,3973000.0,3625000.0,3923000.0,34536634668.69621,9103.62714974,3708400.0,4129250.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
449,2018-12-18,3921000.0,4110000.0,3848000.0,4088000.0,30304504784.57611,7666.87337544,3781800.0,4093650.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
450,2018-12-19,4092000.0,4400000.0,4054000.0,4124000.0,51926147648.98292,12333.94328952,3878200.0,4057850.0,0,0,0.0,0.0,0.9647018523851142,0.9456183628443713
451,2018-12-20,4127000.0,4637000.0,4090000.0,4552000.0,72750405678.29314,16481.71245495,4064800.0,4057200.0,1,0,0.0,0.0,0.9647018523851142,0.9456183628443713
452,2018-12-21,4552000.0,4733000.0,4243000.0,4333000.0,75652109472.71754,16822.18191833,4204000.0,4037800.0,0,1,-0.048110720562390186,-0.05001069916406209,0.9182893511389938,0.8983273273761485
453,2018-12-22,4333000.0,4494000.0,4272000.0,4464000.0,30486695427.30693,7007.24216643,4312200.0,4026750.0,0,0,0.0,0.0,0.9182893511389938,0.8983273273761485
454,2018-12-23,4465000.0,4549000.0,4369000.0,4439000.0,33389627461.62296,7458.50412788,4382400.0,4029350.0,0,0,-0.0,-0.0,0.9182893511389938,0.8983273273761485
455,2018-12-24,4436000.0,4700000.0,4425000.0,4539000.0,50759889673.59508,11018.72955822,4465400.0,4033450.0,0,0,0.0,0.0,0.9182893511389938,0.8983273273761485
456,2018-12-25,4537000.0,4553000.0,4138000.0,4243000.0,36742695644.63038,8603.02466497,4403600.0,4032500.0,0,0,-0.0,-0.0,0.9182893511389938,0.8983273273761485
457,2018-12-26,4243000.0,4349000.0,4157000.0,4293000.0,33844677004.27892,7965.54551542,4395600.0,4048900.0,0,0,0.0,0.0,0.9182893511389938,0.8983273273761485
458,2018-12-27,4292000.0,4334000.0,4062000.0,4124000.0,26872111965.80108,6387.124920849999,4327600.0,4061700.0,0,0,-0.0,-0.0,0.9182893511389938,0.8983273273761485
