,day_starting_at_4am,open,high,low,close,volume_krw,volume_market,price_change,gain,loss,avg_gain,avg_loss,rs,rsi,signal,position,strategy_returns,cumulative_returns,benchmark_returns
660,2023-01-20 04:00:00,26087000.0,26697000.0,26000000.0,26622000.0,101603709972.0612,3861.76554386,542000.0,542000.0,0.0,401071.4285714286,28857.14285714286,13.898514851485148,93.28792158165808,-1,0,0.0,0.5164771809206219,0.3714421252371913
661,2023-01-21 04:00:00,26622000.0,29000000.0,26571000.0,28942000.0,255339864595.9495,9066.96296764,2320000.0,2320000.0,0.0,556714.2857142857,28857.14285714286,19.29207920792079,95.07196877287143,-1,0,0.0,0.5164771809206219,0.40381180935372213
662,2023-01-22 04:00:00,28955000.0,28958000.0,28248000.0,28395000.0,117044036233.67232,4103.82369672,-547000.0,0.0,547000.0,554071.4285714285,67928.57142857143,8.156677181913773,89.07900780891134,-1,0,-0.0,0.5164771809206219,0.396179819176247
663,2023-01-23 04:00:00,28395000.0,28890000.0,27937000.0,28630000.0,138750604680.4166,4875.37960141,235000.0,235000.0,0.0,554428.5714285715,67928.57142857143,8.16193480546793,89.08527487662114,-1,0,0.0,0.5164771809206219,0.3994586449380508
664,2023-01-24 04:00:00,28605000.0,28951000.0,28333000.0,28746000.0,147484326585.66144,5140.64419799,116000.0,116000.0,0.0,555357.1428571428,67928.57142857143,8.175604626708727,89.10153564061426,-1,0,0.0,0.5164771809206219,0.40107712914387733
665,2023-01-25 04:00:00,28752000.0,28800000.0,28001000.0,28378000.0,168168378645.8375,5939.66441242,-368000.0,0.0,368000.0,552214.2857142857,94214.28571428571,5.861258529188779,85.42541436464089,-1,0,-0.0,0.5164771809206219,0.3959426275253931
666,2023-01-26 04:00:00,28378000.0,29524000.0,28316000.0,28914000.0,185737989740.04337,6426.25356245,536000.0,536000.0,0.0,480857.14285714284,94214.28571428571,5.103866565579985,83.61694199478326,-1,0,0.0,0.5164771809206219,0.4034211407523157
667,2023-01-27 04:00:00,28914000.0,29099000.0,28456000.0,29046000.0,108091252884.5036,3753.0216459,132000.0,132000.0,0.0,440285.71428571426,94214.28571428571,4.673237300985595,82.37337966056394,-1,0,0.0,0.5164771809206219,0.4052628641589459
668,2023-01-28 04:00:00,29046000.0,29336000.0,28800000.0,29039000.0,94103998684.56863,3245.36149159,-7000.0,0.0,7000.0,336785.71428571426,94714.28571428571,3.555806938159879,78.04999172322462,-1,0,-0.0,0.5164771809206219,0.4051651970085943
669,2023-01-29 04:00:00,29040000.0,29704000.0,28964000.0,29660000.0,128336840658.39914,4374.91140778,621000.0,621000.0,0.0,374214.28571428574,94714.28571428571,3.9509803921568634,79.8019801980198,-1,0,0.0,0.5164771809206219,0.4138296684897864
670,2023-01-30 04:00:00,29660000.0,29922000.0,28800000.0,28965000.0,190159086704.8917,6486.90334971,-695000.0,0.0,695000.0,326000.0,144357.14285714287,2.2582879762493815,69.3090356871678,0,0,-0.0,0.5164771809206219,0.40413271570487735
671,2023-01-31 04:00:00,28966000.0,29153000.0,28323000.0,29009000.0,149601945838.92273,5208.67069664,44000.0,44000.0,0.0,324714.28571428574,144357.14285714287,2.2493814943097474,69.22491244099284,0,0,0.0,0.5164771809206219,0.40474662350708746
672,2023-02-01 04:00:00,29009000.0,29225000.0,28626000.0,29000000.0,112693246191.60526,3897.55014138,-9000.0,0.0,9000.0,324714.28571428574,118714.28571428571,2.7352587244284,73.22809278350516,-1,0,-0.0,0.5164771809206219,0.4046210514566354
673,2023-02-02 04:00:00,29000000.0,30285000.0,28665000.0,29992000.0,229057292188.91025,7705.79672032,992000.0,992000.0,0.0,395571.4285714286,116142.85714285714,3.4059040590405902,77.30318257956449,-1,0,0.0,0.5164771809206219,0.4184618819064624
674,2023-02-03 04:00:00,29992000.0,30019000.0,29287000.0,29450000.0,154310693638.61166,5219.85697507,-542000.0,0.0,542000.0,356857.14285714284,154857.14285714287,2.3044280442804426,69.73757677275265,0,0,-0.0,0.5164771809206219,0.4108996539792384
675,2023-02-04 04:00:00,29453000.0,29650000.0,29301000.0,29490000.0,92252558712.52142,3129.46906652,40000.0,40000.0,0.0,194000.0,154857.14285714287,1.2527675276752765,55.6101556101556,0,0,0.0,0.5164771809206219,0.4114577519812475
676,2023-02-05 04:00:00,29490000.0,29528000.0,28868000.0,28868000.0,119167524402.52077,4070.38265773,-622000.0,0.0,622000.0,194000.0,160214.2857142857,1.2108782880071334,54.76910667473281,0,0,-0.0,0.5164771809206219,0.4027793280500052
677,2023-02-06 04:00:00,28870000.0,29439000.0,28650000.0,29231000.0,320162349393.6276,11010.20876095,363000.0,363000.0,0.0,203142.85714285713,160214.2857142857,1.2679447168970128,55.907214468252405,0,0,0.0,0.5164771809206219,0.40784406741823825
678,2023-02-07 04:00:00,29232000.0,29561000.0,29016000.0,29164000.0,477243058552.9319,16314.55755564,-67000.0,0.0,67000.0,194857.14285714287,165000.0,1.180952380952381,54.14847161572053,0,0,-0.0,0.5164771809206219,0.4069092532648729
679,2023-02-08 04:00:00,29164000.0,29591000.0,28940000.0,29203000.0,319042496484.49493,10854.48554802,39000.0,39000.0,0.0,197642.85714285713,138714.2857142857,1.424819773429454,58.75982161817796,0,0,0.0,0.5164771809206219,0.40745339881683185
680,2023-02-09 04:00:00,29203000.0,29400000.0,28700000.0,28770000.0,301027727018.0013,10389.19425498,-433000.0,0.0,433000.0,159357.14285714287,169642.85714285713,0.9393684210526317,48.436821537125496,0,0,-0.0,0.5164771809206219,0.40141198794508276
681,2023-02-10 04:00:00,28770000.0,28805000.0,27916000.0,28093000.0,225262760037.887,7982.02235121,-677000.0,0.0,677000.0,149928.57142857142,218000.0,0.687745740498034,40.74936905455251,0,0,-0.0,0.5164771809206219,0.39196617926107785
682,2023-02-11 04:00:00,28093000.0,28293000.0,27930000.0,28191000.0,135964038413.56271,4825.42491973,98000.0,98000.0,0.0,156928.57142857142,217500.0,0.7215106732348111,41.91148416634872,0,0,0.0,0.5164771809206219,0.3933335193660003
683,2023-02-12 04:00:00,28174000.0,28490000.0,28164000.0,28343000.0,103885521112.92249,3671.25787908,152000.0,152000.0,0.0,123428.57142857143,217500.0,0.5674876847290641,36.20364550597108,0,0,0.0,0.5164771809206219,0.3954542917736351
684,2023-02-13 04:00:00,28322000.0,28423000.0,27910000.0,28160000.0,156509721078.04266,5557.3378852,-183000.0,0.0,183000.0,123428.57142857143,180928.57142857142,0.6821950256612713,40.55386059610421,0,0,-0.0,0.5164771809206219,0.39290099341444323
685,2023-02-14 04:00:00,28160000.0,28819000.0,27950000.0,28611000.0,221575103415.86697,7840.66381839,451000.0,451000.0,0.0,152500.0,180928.57142857142,0.8428740623766285,45.736932305055696,0,0,0.0,0.5164771809206219,0.3991935483870965
686,2023-02-15 04:00:00,28611000.0,29764000.0,28536000.0,29723000.0,292705967883.95483,10095.69061932,1112000.0,1112000.0,0.0,231928.57142857142,180285.7142857143,1.2864500792393025,56.264079015768495,0,0,0.0,0.5164771809206219,0.4147086728429509
687,2023-02-16 04:00:00,29726000.0,32458000.0,29723000.0,32109000.0,436247123192.22864,13858.81896476,2386000.0,2386000.0,0.0,331500.0,180285.7142857143,1.8387480190174326,64.77320307048151,0,0,0.0,0.5164771809206219,0.4479992186627968
688,2023-02-17 04:00:00,32109000.0,32150000.0,30278000.0,31397000.0,303405360532.66266,9780.80172875,-712000.0,0.0,712000.0,331500.0,192428.57142857142,1.72271714922049,63.2719836400818,0,0,-0.0,0.5164771809206219,0.4380650742270339
689,2023-02-18 04:00:00,31397000.0,32090000.0,31109000.0,31885000.0,216636778598.5901,6822.57550182,488000.0,488000.0,0.0,363500.0,192428.57142857142,1.8890126206384559,65.38609790569188,0,0,0.0,0.5164771809206219,0.44487386985154553
690,2023-02-19 04:00:00,31879000.0,32370000.0,31502000.0,31682000.0,230756856547.5555,7236.21258434,-203000.0,0.0,203000.0,363500.0,162500.0,2.236923076923077,69.10646387832699,0,0,-0.0,0.5164771809206219,0.44204152249134904
691,2023-02-20 04:00:00,31685000.0,32148000.0,31000000.0,31904000.0,279333597536.2214,8817.35595625,222000.0,222000.0,0.0,353428.5714285714,162500.0,2.174945054945055,68.5033919424062,0,0,0.0,0.5164771809206219,0.44513896640249984
692,2023-02-21 04:00:00,31905000.0,32600000.0,31668000.0,32046000.0,286705998918.45264,8943.938510420001,142000.0,142000.0,0.0,363571.4285714286,157714.2857142857,2.3052536231884058,69.74513565360373,0,0,0.0,0.5164771809206219,0.4471202143096323
693,2023-02-22 04:00:00,32050000.0,32079000.0,30900000.0,31092000.0,241016973849.3639,7669.24508997,-954000.0,0.0,954000.0,360785.71428571426,225857.14285714287,1.5974067046173306,61.500060879094114,0,0,-0.0,0.5164771809206219,0.43380957696171396
694,2023-02-23 04:00:00,31076000.0,31999000.0,30960000.0,31281000.0,226234308279.09097,7188.22549136,189000.0,189000.0,0.0,374285.71428571426,194928.57142857142,1.9201172590692561,65.75479984941649,0,0,0.0,0.5164771809206219,0.43644659002120717
695,2023-02-24 04:00:00,31289000.0,31485000.0,30600000.0,30746000.0,198468335392.6341,6370.84688205,-535000.0,0.0,535000.0,374285.71428571426,184785.7142857143,2.025512176265945,66.94774498530727,0,0,-0.0,0.5164771809206219,0.42898202924433476
696,2023-02-25 04:00:00,30753000.0,31040000.0,30291000.0,30543000.0,154048586535.91992,5026.06390174,-203000.0,0.0,203000.0,367285.71428571426,199285.7142857143,1.8430107526881718,64.82602118003025,0,0,-0.0,0.5164771809206219,0.4261496818841383
697,2023-02-26 04:00:00,30572000.0,31248000.0,30437000.0,31171000.0,97427719958.24802,3157.65609234,628000.0,628000.0,0.0,401285.71428571426,199285.7142857143,2.0136200716845876,66.81731684110372,0,0,0.0,0.5164771809206219,0.434911820515682
698,2023-02-27 04:00:00,31193000.0,31654000.0,30890000.0,31055000.0,153263721722.6662,4903.39356859,-116000.0,0.0,116000.0,401285.71428571426,194500.0,2.063165626147631,67.35403428845461,0,0,-0.0,0.5164771809206219,0.43329333630985545
699,2023-02-28 04:00:00,31075000.0,31383000.0,30902000.0,31129000.0,108500778971.97533,3483.79028599,74000.0,74000.0,0.0,374357.14285714284,194500.0,1.9247153874403231,65.80863887493722,0,0,0.0,0.5164771809206219,0.43432581761357236
700,2023-03-01 04:00:00,31156000.0,31600000.0,30805000.0,31262000.0,138085540149.0095,4420.00811384,133000.0,133000.0,0.0,304428.5714285714,194500.0,1.5651854572163055,61.01646385110951,0,0,0.0,0.5164771809206219,0.4361814934702528
701,2023-03-02 04:00:00,31277000.0,31284000.0,30800000.0,31090000.0,152919721559.1093,4930.28505188,-172000.0,0.0,172000.0,134000.0,206785.7142857143,0.648013816925734,39.320897086564656,0,0,-0.0,0.5164771809206219,0.43378167206161344
702,2023-03-03 04:00:00,31090000.0,31196000.0,29545000.0,29712000.0,214778889188.96857,7158.769030959999,-1378000.0,0.0,1378000.0,134000.0,254357.14285714287,0.5268183094636338,34.5043222365275,0,0,-0.0,0.5164771809206219,0.41455519589239814
703,2023-03-04 04:00:00,29713000.0,29907000.0,29508000.0,29765000.0,68217781992.82024,2292.84426173,53000.0,53000.0,0.0,102928.57142857143,254357.14285714287,0.40466161190676775,28.808476609356262,1,1,0.0,0.5164771809206219,0.4152946757450603
704,2023-03-05 04:00:00,29775000.0,30097000.0,29650000.0,29977000.0,70560760796.46443,2361.13771612,212000.0,212000.0,0.0,118071.42857142857,239857.14285714287,0.49225729600952944,32.98742765914987,0,1,0.0071224592642364914,0.5201557686026367,0.4182525951557088
705,2023-03-06 04:00:00,29977000.0,30070000.0,29638000.0,29943000.0,71491975565.24048,2393.73059442,-34000.0,0.0,34000.0,102214.28571428571,242285.7142857143,0.421875,29.670329670329664,1,1,-0.0011342028888814415,0.5195658064272193,0.417778211854001
706,2023-03-07 04:00:00,29943000.0,29978000.0,29250000.0,29699000.0,212553144550.45505,7129.01359527,-244000.0,0.0,244000.0,92071.42857142857,259714.2857142857,0.3545104510451045,26.172588832487307,1,1,-0.00814881608389273,0.5153319602271644,0.41437381404174517
707,2023-03-08 04:00:00,29699000.0,29751000.0,29170000.0,29426000.0,159127509996.59396,5407.4170339600005,-273000.0,0.0,273000.0,92071.42857142857,211071.42857142858,0.43620981387478847,30.372290292177198,0,1,-0.009192228694568816,0.5105949109951359,0.41056479517803274
708,2023-03-09 04:00:00,29426000.0,29495000.0,28270000.0,28301000.0,205497607754.4464,7083.47747513,-1125000.0,0.0,1125000.0,78571.42857142857,291428.5714285714,0.2696078431372549,21.235521235521233,1,1,-0.03823149595595732,0.491074103720293,0.3948682888715253
709,2023-03-10 04:00:00,28315000.0,28315000.0,26707000.0,26897000.0,344348470572.15155,12634.64137002,-1404000.0,0.0,1404000.0,78571.42857142857,353500.0,0.22226712467165083,18.18482393784096,1,1,-0.04960955443270554,0.46671213624128904,0.37527904900100406
710,2023-03-11 04:00:00,26897000.0,28023000.0,26870000.0,27502000.0,177362560563.53415,6467.13306858,605000.0,605000.0,0.0,121785.71428571429,339000.0,0.35924989464812473,26.430010851030843,1,1,0.022493214856675436,0.47720999259798236,0.38372028128139246
711,2023-03-12 04:00:00,27523000.0,28456000.0,27167000.0,28154000.0,107943148017.71924,3913.58794344,652000.0,652000.0,0.0,123500.0,339000.0,0.36430678466076694,26.70270270270271,1,1,0.023707366736964497,0.48852338490304686,0.3928172787141416
712,2023-03-13 04:00:00,28167000.0,32000000.0,27730000.0,31875000.0,453284502383.9292,15097.03214416,3721000.0,3721000.0,0.0,389285.71428571426,330714.28571428574,1.1771058315334773,54.067460317460316,0,1,0.13216594444839092,0.5530895394538828,0.44473434535104295
713,2023-03-14 04:00:00,31878000.0,34469000.0,31579000.0,32789000.0,554853193804.9796,16881.14792249,914000.0,914000.0,0.0,449285.71428571426,330714.28571428574,1.3585313174946003,57.600732600732606,0,1,0.02867450980392161,0.5689491108753997,0.4574868846969521
714,2023-03-15 04:00:00,32801000.0,33500000.0,31700000.0,32719000.0,407357265148.93195,12478.17642032,-70000.0,0.0,70000.0,439785.71428571426,335714.28571428574,1.3099999999999998,56.7099567099567,0,1,-0.0021348623013816015,0.5677344828671872,0.45651021319343604
715,2023-03-16 04:00:00,32752000.0,33450000.0,32307000.0,33134000.0,236613693972.0818,7203.78726215,415000.0,415000.0,0.0,469428.5714285714,323428.5714285714,1.4514134275618376,59.20720720720721,0,1,0.01268376172865926,0.5749354917730182,0.46230047996428103
716,2023-03-17 04:00:00,33132000.0,35803000.0,32950000.0,35340000.0,441846579175.8843,12733.56744544,2206000.0,2206000.0,0.0,627000.0,225000.0,2.7866666666666666,73.59154929577466,-1,0,0.06657813726081963,0.613213625860399,0.49307958477508573
717,2023-03-18 04:00:00,35300000.0,36649000.0,35272000.0,36139000.0,407636446037.3776,11266.33667196,799000.0,799000.0,0.0,680285.7142857143,225000.0,3.0234920634920637,75.14596812371785,-1,0,0.0,0.613213625860399,0.5042275923652185
718,2023-03-19 04:00:00,36160000.0,37438000.0,35600000.0,37438000.0,261082164291.40375,7210.28834605,1299000.0,1299000.0,0.0,757928.5714285715,225000.0,3.3685714285714288,77.10922171353826,-1,0,0.0,0.613213625860399,0.5223518249804657
719,2023-03-20 04:00:00,37438000.0,37838000.0,36217000.0,37534000.0,403097380525.4843,10844.45775437,96000.0,96000.0,0.0,764785.7142857143,222571.42857142858,3.436136071887035,77.4578600882587,-1,0,0.0,0.613213625860399,0.5236912601852877
720,2023-03-21 04:00:00,37543000.0,37700000.0,36500000.0,37339000.0,340689111424.5942,9161.17766994,-195000.0,0.0,195000.0,764785.7142857143,219071.42857142858,3.4910335833061623,77.73341077392189,-1,0,-0.0,0.613213625860399,0.5209705324254931
721,2023-03-22 04:00:00,37366000.0,38400000.0,37000000.0,37294000.0,287406544068.5468,7652.81156246,-45000.0,0.0,45000.0,764785.7142857143,202785.7142857143,3.771398379711166,79.04178355234018,-1,0,-0.0,0.613213625860399,0.5203426721732327
722,2023-03-23 04:00:00,37308000.0,37660000.0,35584000.0,36708000.0,375336895756.8406,10287.68885701,-586000.0,0.0,586000.0,764785.7142857143,164285.7142857143,4.6552173913043475,82.31721380794957,-1,0,-0.0,0.613213625860399,0.5121665364437986
723,2023-03-24 04:00:00,36692000.0,37599000.0,36559000.0,37158000.0,224131727308.86652,6017.91788691,450000.0,450000.0,0.0,796928.5714285715,64000.0,12.452008928571429,92.5661660997262,-1,0,0.0,0.613213625860399,0.5184451389664015
724,2023-03-25 04:00:00,37190000.0,37269000.0,36304000.0,36717000.0,140053046285.54846,3815.01520613,-441000.0,0.0,441000.0,753714.2857142857,95500.0,7.8922961854899025,88.75431070737656,-1,0,-0.0,0.613213625860399,0.5122921084942507
725,2023-03-26 04:00:00,36717000.0,37432000.0,36510000.0,37065000.0,110633554048.49371,2995.46134869,348000.0,348000.0,0.0,732000.0,95500.0,7.664921465968586,88.45921450151057,-1,0,0.0,0.613213625860399,0.5171475611117303
726,2023-03-27 04:00:00,37069000.0,37350000.0,35444000.0,36079000.0,241317485805.94928,6589.1928196300005,-986000.0,0.0,986000.0,466214.28571428574,165928.57142857142,2.8097287989668533,73.75141242937853,-1,0,-0.0,0.613213625860399,0.5033904453622048
727,2023-03-28 04:00:00,36079000.0,36400000.0,35230000.0,36058000.0,177089518783.1937,4949.30833956,-21000.0,0.0,21000.0,400928.5714285714,167428.57142857142,2.39462457337884,70.54166143018726,-1,0,-0.0,0.613213625860399,0.50309744391115
728,2023-03-29 04:00:00,36065000.0,37750000.0,35820000.0,37384000.0,253652636175.2957,6866.4577997,1326000.0,1326000.0,0.0,495642.85714285716,162428.57142857142,3.0514511873350925,75.31748616085966,-1,0,0.0,0.613213625860399,0.5215983926777534
729,2023-03-30 04:00:00,37384000.0,38424000.0,36800000.0,37023000.0,257340619015.7077,6821.02548725,-361000.0,0.0,361000.0,466000.0,188214.2857142857,2.475901328273245,71.23048367725734,-1,0,-0.0,0.613213625860399,0.5165615582096208
730,2023-03-31 04:00:00,37029000.0,37771000.0,36596000.0,37485000.0,226659728859.9985,6091.59858563,462000.0,462000.0,0.0,341428.5714285714,188214.2857142857,1.8140417457305502,64.46392447741064,0,0,0.0,0.613213625860399,0.5230075901328265
731,2023-04-01 04:00:00,37461000.0,37950000.0,37370000.0,37521000.0,119612709486.7331,3177.17771903,36000.0,36000.0,0.0,286928.5714285714,188214.2857142857,1.5244781783681214,60.387853277209864,0,0,0.0,0.613213625860399,0.5235098783346347
732,2023-04-02 04:00:00,37521000.0,37754000.0,37062000.0,37269000.0,132977868797.71931,3547.32107828,-252000.0,0.0,252000.0,194142.85714285713,206214.2857142857,0.9414617249740215,48.492417484388945,0,0,-0.0,0.613213625860399,0.5199938609219771
733,2023-04-03 04:00:00,37288000.0,37768000.0,36734000.0,37108000.0,167625095027.42072,4505.2566399,-161000.0,0.0,161000.0,187285.7142857143,217714.2857142857,0.860236220472441,46.24338624338625,0,0,-0.0,0.613213625860399,0.5177475164638902
734,2023-04-04 04:00:00,37108000.0,37552000.0,36378000.0,37106000.0,168876087206.80307,4558.62008266,-2000.0,0.0,2000.0,187285.7142857143,203928.57142857142,0.9183887915936954,47.87292313310206,0,0,-0.0,0.613213625860399,0.5177196115637898
735,2023-04-05 04:00:00,37106000.0,37804000.0,36948000.0,37166000.0,171968228498.2952,4593.23435091,60000.0,60000.0,0.0,191571.42857142858,200714.2857142857,0.9544483985765125,48.83466860888565,0,0,0.0,0.613213625860399,0.5185567585668035
736,2023-04-06 04:00:00,37187000.0,37431000.0,36800000.0,36995000.0,129710160669.44666,3502.10118805,-171000.0,0.0,171000.0,191571.42857142858,171071.42857142858,1.1198329853862212,52.82647232617688,0,0,-0.0,0.613213625860399,0.5161708896082143
737,2023-04-07 04:00:00,37017000.0,37200000.0,36890000.0,36934000.0,85287436188.5567,2301.807551,-61000.0,0.0,61000.0,159428.57142857142,175428.57142857142,0.9087947882736156,47.610921501706486,0,0,-0.0,0.613213625860399,0.5153197901551504
738,2023-04-08 04:00:00,36957000.0,37249000.0,36910000.0,37058000.0,107991170452.58755,2910.01631534,124000.0,124000.0,0.0,168285.7142857143,143928.57142857142,1.1692307692307693,53.900709219858165,0,0,0.0,0.613213625860399,0.5170498939613788
739,2023-04-09 04:00:00,37040000.0,37247000.0,36878000.0,37025000.0,116115363048.52953,3132.57630557,-33000.0,0.0,33000.0,143428.57142857142,146285.7142857143,0.9804687499999999,49.5069033530572,0,0,-0.0,0.613213625860399,0.5165894631097212
740,2023-04-10 04:00:00,37047000.0,38569000.0,36999000.0,38542000.0,219114825701.21503,5824.2286971,1517000.0,1517000.0,0.0,251785.7142857143,75857.14285714286,3.319209039548023,76.84761281883584,-1,0,0.0,0.613213625860399,0.5377553298359183
741,2023-04-11 04:00:00,38550000.0,39998000.0,38268000.0,39988000.0,352824634093.5561,8941.53715736,1446000.0,1446000.0,0.0,355071.4285714286,74357.14285714286,4.77521613832853,82.68463073852296,-1,0,0.0,0.613213625860399,0.5579305726085492
742,2023-04-12 04:00:00,39988000.0,40610000.0,39567000.0,39771000.0,436441482902.908,10904.89224006,-217000.0,0.0,217000.0,260357.14285714287,89857.14285714286,2.897456279809221,74.34223944523761,-1,0,-0.0,0.613213625860399,0.5549028909476496
743,2023-04-13 04:00:00,39771000.0,40198000.0,39581000.0,40041000.0,220437569122.29535,5531.9080087600005,270000.0,270000.0,0.0,279642.85714285716,64071.42857142857,4.364548494983278,81.35910224438902,-1,0,0.0,0.613213625860399,0.5586700524612114
744,2023-04-14 04:00:00,40042000.0,40333000.0,39470000.0,39647000.0,217436387407.7699,5429.52423199,-394000.0,0.0,394000.0,246642.85714285713,92214.28571428571,2.674670797831139,72.7866779089376,-1,0,-0.0,0.613213625860399,0.5531727871414213
745,2023-04-15 04:00:00,39649000.0,39999000.0,39610000.0,39806000.0,96353909588.57556,2418.0051182,159000.0,159000.0,0.0,255428.57142857142,92214.28571428571,2.769945778466305,73.47441956030409,-1,0,0.0,0.613213625860399,0.5553912266994077
746,2023-04-16 04:00:00,39828000.0,39899000.0,39676000.0,39880000.0,75868762032.30902,1907.66138255,74000.0,74000.0,0.0,260714.2857142857,74214.28571428571,3.512993262752647,77.84175730432928,-1,0,0.0,0.613213625860399,0.5564237080031247
747,2023-04-17 04:00:00,39880000.0,39981000.0,38506000.0,38790000.0,218619794145.3527,5594.04149994,-1090000.0,0.0,1090000.0,260714.2857142857,140571.42857142858,1.8546747967479673,64.96974012103951,0,0,-0.0,0.613213625860399,0.5412155374483753
748,2023-04-18 04:00:00,38790000.0,39847000.0,38251000.0,39506000.0,192693975664.72455,4925.00979404,716000.0,716000.0,0.0,311857.14285714284,140428.57142857142,2.2207527975584944,68.95135818066962,0,0,0.0,0.613213625860399,0.5512054916843391
749,2023-04-19 04:00:00,39532000.0,39800000.0,38580000.0,38975000.0,214265602809.176,5479.20376649,-531000.0,0.0,531000.0,307571.4285714286,178357.14285714287,1.724469363235883,63.29560488019991,0,0,-0.0,0.613213625860399,0.5437967407076676
750,2023-04-20 04:00:00,38975000.0,39069000.0,37641000.0,37720000.0,217071879581.9639,5679.81973027,-1255000.0,0.0,1255000.0,307571.4285714286,255785.7142857143,1.2024574141301312,54.59617091416254,0,0,-0.0,0.613213625860399,0.5262864158946304
751,2023-04-21 04:00:00,37720000.0,37779000.0,37000000.0,37033000.0,186311250003.10513,4986.00143252,-687000.0,0.0,687000.0,307571.4285714286,300500.0,1.023532208224388,50.581463643838845,0,0,-0.0,0.613213625860399,0.5167010827101233
752,2023-04-22 04:00:00,37032000.0,37088000.0,36055000.0,36822000.0,185765346930.632,5091.38742516,-211000.0,0.0,211000.0,298714.28571428574,315571.4285714286,0.9465821638750567,48.627906976744185,0,0,-0.0,0.613213625860399,0.513757115749525
753,2023-04-23 04:00:00,36822000.0,37318000.0,36524000.0,36789000.0,88409349065.46918,2395.95765431,-33000.0,0.0,33000.0,298714.28571428574,315571.4285714286,0.9465821638750567,48.627906976744185,0,0,-0.0,0.613213625860399,0.5132966848978674
754,2023-04-24 04:00:00,36789000.0,37297000.0,36200000.0,36592000.0,129007367831.03767,3508.74976038,-197000.0,0.0,197000.0,190357.14285714287,329642.85714285716,0.5774647887323944,36.60714285714286,0,0,-0.0,0.613213625860399,0.5105480522379723
755,2023-04-25 04:00:00,36592000.0,37165000.0,36359000.0,36952000.0,106897632143.42918,2917.23774486,360000.0,360000.0,0.0,112785.71428571429,329642.85714285716,0.3421451787648971,25.492412011624154,1,1,0.0,0.613213625860399,0.5155709342560546
756,2023-04-26 04:00:00,36953000.0,39850000.0,36829000.0,39696000.0,309060766857.06683,8006.92293818,2744000.0,2744000.0,0.0,308785.71428571426,314142.85714285716,0.9829467939972714,49.570003439972474,0,1,0.07425849751028357,0.6587499483696253,0.5538564571938824
757,2023-04-27 04:00:00,39691000.0,39730000.0,36749000.0,39626000.0,350071122743.1159,9097.4498075,-70000.0,0.0,70000.0,289500.0,319142.85714285716,0.9071172784243509,47.56483980753433,0,1,-0.0017634018540910734,0.6575883074892879,0.5528797856903664
758,2023-04-28 04:00:00,39624000.0,39700000.0,38711000.0,39086000.0,159149998409.60657,4059.9155225,-540000.0,0.0,540000.0,289500.0,329571.4285714286,0.8784135240572172,46.76358601592247,0,1,-0.013627416342805176,0.6486270778409707,0.5453454626632429
759,2023-04-29 04:00:00,39086000.0,39264000.0,38800000.0,38909000.0,74944449701.69344,1917.07640058,-177000.0,0.0,177000.0,278142.85714285716,342214.28571428574,0.812773951158422,44.83592400690846,0,1,-0.004528475669037468,0.645689785900689,0.5428758790043524
760,2023-04-30 04:00:00,38916000.0,39830000.0,38809000.0,39470000.0,113048489088.55869,2879.1543606,561000.0,561000.0,0.0,312928.5714285714,342214.28571428574,0.9144228762262575,47.76493676406454,0,1,0.014418257986584138,0.6549995078131075,0.5507032034825308
761,2023-05-01 04:00:00,39465000.0,39468000.0,37697000.0,37948000.0,194438858950.1509,5054.86936824,-1522000.0,0.0,1522000.0,312928.5714285714,373071.4285714286,0.8387899674516561,45.61640982923782,0,1,-0.038560932353686295,0.6297421161006284,0.5294675745060825
762,2023-05-02 04:00:00,37932000.0,38605000.0,37372000.0,38533000.0,194978587825.46695,5154.5208034199995,585000.0,585000.0,0.0,303571.4285714286,373071.4285714286,0.8137085965919969,44.86435131426158,0,1,0.015415832191419732,0.6394501148863052,0.5376297577854663
763,2023-05-03 04:00:00,38533000.0,38680000.0,37800000.0,38247000.0,171601452503.534,4488.17996797,-286000.0,0.0,286000.0,303571.4285714286,355571.4285714286,0.8537565287263962,46.05548331166017,0,1,-0.007422209534684532,0.6347039821466409,0.5336393570711009
764,2023-05-04 04:00:00,38247000.0,39112000.0,37981000.0,38595000.0,198155540599.98383,5113.01278591,348000.0,348000.0,0.0,328428.5714285714,265928.5714285714,1.2350255170561375,55.25778151664464,0,1,0.00909875284336037,0.6404789968088899,0.5384948096885805
765,2023-05-05 04:00:00,38637000.0,39359000.0,38517000.0,39062000.0,208322201937.67923,5354.22034021,467000.0,467000.0,0.0,361785.71428571426,216857.14285714287,1.6683135704874834,62.523145290704846,0,1,0.012100012955045925,0.6482288009677123,0.5450106038620374
766,2023-05-06 04:00:00,39061000.0,39435000.0,38142000.0,38625000.0,184153003726.66525,4734.22217531,-437000.0,0.0,437000.0,361785.71428571426,233000.0,1.5527283874923359,60.826227933229255,0,1,-0.011187343197992972,0.640976842900463,0.5389133831900874
767,2023-05-07 04:00:00,38641000.0,38953000.0,38377000.0,38628000.0,86816786266.05016,2248.7708535,3000.0,3000.0,0.0,362000.0,230642.85714285713,1.5695261690925983,61.08231891044956,0,1,7.766990291258047e-05,0.6410266275096203,0.538955240540238
