,time_utc,open,high,low,close,volume_krw,volume_market,t-1_range,target,signal,strategy_returns2,cumulative_returns2
683,2019-08-09,14250000.0,14315000.0,13980000.0,14248000.0,107983995428.21399,7624.83526974,469000.0,14390700.0,0,-0.0,1.0838365477471936
684,2019-08-10,14246000.0,14331000.0,13582000.0,13699000.0,120388045219.07057,8664.21798351,335000.0,14346500.0,0,-0.0,1.0838365477471936
685,2019-08-11,13698000.0,13918000.0,13434000.0,13876000.0,78561546587.2456,5737.5360073,749000.0,13922700.0,0,-0.0,1.0838365477471936
686,2019-08-12,13876000.0,13893000.0,13535000.0,13696000.0,49090206115.44249,3581.48838483,484000.0,14021200.0,0,-0.0,1.0838365477471936
687,2019-08-13,13696000.0,13745000.0,13012000.0,13147000.0,99671230254.66484,7466.96099317,358000.0,13803400.0,0,-0.0,1.0838365477471936
688,2019-08-14,13147000.0,13152000.0,12109000.0,12202000.0,167381788906.1582,13208.81054594,733000.0,13366900.0,0,-0.0,1.0838365477471936
689,2019-08-15,12200000.0,12770000.0,11535000.0,12619000.0,254083433250.48477,20920.03379127,1043000.0,12512900.0,1,0.004471215497606411,1.088682614516353
690,2019-08-16,12620000.0,12847000.0,11930000.0,12575000.0,217247041267.09216,17519.153369839998,1235000.0,12990500.0,0,-0.0,1.088682614516353
691,2019-08-17,12575000.0,12722000.0,12201000.0,12424000.0,80734967357.55618,6445.93547673,917000.0,12850100.0,0,-0.0,1.088682614516353
692,2019-08-18,12422000.0,12729000.0,12230000.0,12509000.0,79575156884.12813,6357.87368969,521000.0,12578300.0,1,-0.009517466525683091,1.0783211141756006
693,2019-08-19,12512000.0,13191000.0,12413000.0,13165000.0,131988062579.49509,10273.77158288,499000.0,12661700.0,1,0.03574163763159762,1.1168620766889654
694,2019-08-20,13166000.0,13211000.0,12746000.0,12952000.0,109739439060.3668,8459.48670027,778000.0,13399400.0,0,-0.0,1.1168620766889654
695,2019-08-21,12959000.0,13014000.0,12011000.0,12293000.0,141065350911.02307,11402.28623537,465000.0,13098500.0,0,-0.0,1.1168620766889654
696,2019-08-22,12293000.0,12383000.0,11870000.0,12210000.0,110232585492.08633,9088.12379505,1003000.0,12593900.0,0,-0.0,1.1168620766889654
697,2019-08-23,12210000.0,12523000.0,12138000.0,12443000.0,84725098861.38988,6873.32738549,513000.0,12363900.0,1,0.002389632106374142,1.119530966165813
698,2019-08-24,12454000.0,12470000.0,11985000.0,12201000.0,57620101107.40069,4726.72264489,385000.0,12569500.0,0,-0.0,1.119530966165813
699,2019-08-25,12201000.0,12410000.0,12000000.0,12218000.0,57423735677.64393,4711.94391647,485000.0,12346500.0,1,-0.014415766249544404,1.10339206944844
700,2019-08-26,12218000.0,12680000.0,12209000.0,12421000.0,88655539497.4194,7128.12167165,410000.0,12341000.0,1,0.00247443092131918,1.1061223369034217
701,2019-08-27,12415000.0,12444000.0,12088000.0,12208000.0,47689175979.89643,3899.29018809,471000.0,12556300.0,0,-0.0,1.1061223369034217
702,2019-08-28,12208000.0,12319000.0,11684000.0,11787000.0,77931868159.07452,6489.41656104,356000.0,12314800.0,1,-0.046866827492123266,1.0542818921545847
703,2019-08-29,11787000.0,11788000.0,11380000.0,11525000.0,72684959819.4439,6298.06439684,635000.0,11977500.0,0,-0.0,1.0542818921545847
704,2019-08-30,11525000.0,11768000.0,11384000.0,11632000.0,50382918699.21211,4350.763650020001,408000.0,11647400.0,1,-0.005330178202860788,1.0486623817933516
705,2019-08-31,11643000.0,11718000.0,11500000.0,11612000.0,31962253332.97265,2750.65389976,384000.0,11758200.0,0,-0.0,1.0486623817933516
706,2019-09-01,11612000.0,11860000.0,11544000.0,11768000.0,29924188377.990097,2564.5240976699997,218000.0,11677400.0,1,0.003750545361124844,1.0525954376247728
707,2019-09-02,11768000.0,12545000.0,11726000.0,12435000.0,76234083269.97522,6302.83112041,316000.0,11862800.0,1,0.04422662514752001,1.0991481814765935
708,2019-09-03,12435000.0,12959000.0,12310000.0,12703000.0,124030874069.93253,9806.45336225,819000.0,12680700.0,1,-0.0022494290378291715,1.096675725640303
709,2019-09-04,12722000.0,12900000.0,12438000.0,12641000.0,84250038678.29063,6669.27583971,649000.0,12916700.0,0,-0.0,1.096675725640303
710,2019-09-05,12636000.0,12752000.0,12533000.0,12644000.0,49529989107.037796,3920.57195261,462000.0,12774600.0,0,-0.0,1.096675725640303
711,2019-09-06,12644000.0,13014000.0,12306000.0,12341000.0,113421449490.96562,8927.34060442,219000.0,12709700.0,1,-0.03301722328615155,1.0604665383343348
712,2019-09-07,12340000.0,12588000.0,12335000.0,12473000.0,41093245850.74858,3300.44318828,708000.0,12552400.0,1,-0.010333458270928329,1.0495082516127412
713,2019-09-08,12475000.0,12579000.0,12271000.0,12370000.0,37241378038.45429,2998.75719124,253000.0,12550900.0,1,-0.01842125135249271,1.0301749963132678
714,2019-09-09,12370000.0,12480000.0,12010000.0,12278000.0,66431799125.39599,5421.69210394,308000.0,12462400.0,1,-0.018804448709718893,1.0108031234330601
715,2019-09-10,12270000.0,12330000.0,11962000.0,12078000.0,38089901706.28362,3132.17632188,470000.0,12411000.0,0,-0.0,1.0108031234330601
716,2019-09-11,12073000.0,12255000.0,11858000.0,12162000.0,45147419832.41659,3747.82512087,368000.0,12183400.0,1,-0.005764481310635844,1.0049763677192978
717,2019-09-12,12163000.0,12466000.0,12038000.0,12427000.0,42070122634.02177,3436.8421233599997,397000.0,12282100.0,1,0.007789609561882801,1.0128047412427503
718,2019-09-13,12418000.0,12444000.0,12137000.0,12306000.0,30017708367.378418,2443.51292131,428000.0,12546400.0,0,-0.0,1.0128047412427503
719,2019-09-14,12306000.0,12330000.0,12147000.0,12253000.0,29727338744.49301,2424.39093154,307000.0,12398100.0,0,-0.0,1.0128047412427503
720,2019-09-15,12258000.0,12290000.0,12150000.0,12169000.0,24787619670.48587,2032.31464177,183000.0,12312900.0,0,-0.0,1.0128047412427503
721,2019-09-16,12176000.0,12251000.0,11953000.0,12133000.0,47334758373.4437,3908.91952001,140000.0,12218000.0,1,-0.010964920936323456,1.00169941733109
722,2019-09-17,12133000.0,12136000.0,12001000.0,12061000.0,50717638290.33221,4203.17884704,298000.0,12222400.0,0,-0.0,1.00169941733109
723,2019-09-18,12060000.0,12154000.0,12010000.0,12050000.0,47420990225.98303,3927.0798215,135000.0,12100500.0,1,-0.008181364571711912,0.993504149206633
724,2019-09-19,12049000.0,12250000.0,11556000.0,12180000.0,81918464278.2582,6904.491687,144000.0,12092200.0,1,0.0032528498701642075,0.9967358690493875
725,2019-09-20,12175000.0,12222000.0,12002000.0,12074000.0,37229747926.490265,3081.28623456,694000.0,12383200.0,0,-0.0,0.9967358690493875
726,2019-09-21,12074000.0,12080000.0,11808000.0,11891000.0,29757655305.17087,2493.56516351,220000.0,12140000.0,0,-0.0,0.9967358690493875
727,2019-09-22,11891000.0,11980000.0,11733000.0,11936000.0,37670180391.84503,3173.26096381,272000.0,11972600.0,1,-0.0070649678766516255,0.9896939621530471
728,2019-09-23,11943000.0,11960000.0,11490000.0,11545000.0,53889241967.49019,4597.23259343,247000.0,12017100.0,0,-0.0,0.9896939621530471
729,2019-09-24,11545000.0,11668000.0,9800000.0,10194000.0,131311857635.47179,12189.27183059,470000.0,11686000.0,0,-0.0,0.9896939621530471
730,2019-09-25,10221000.0,10587000.0,9811000.0,10143000.0,100989681269.3399,9974.20045584,1868000.0,10781400.0,0,-0.0,0.9896939621530471
731,2019-09-26,10146000.0,10200000.0,9375000.0,9700000.0,101046454349.3524,10322.36470948,776000.0,10378800.0,0,-0.0,0.9896939621530471
732,2019-09-27,9700000.0,9914000.0,9431000.0,9833000.0,52692807794.0339,5463.7747004699995,825000.0,9947500.0,0,-0.0,0.9896939621530471
733,2019-09-28,9833000.0,9972000.0,9633000.0,9874000.0,37895262101.74691,3868.14817646,483000.0,9977900.0,0,-0.0,0.9896939621530471
734,2019-09-29,9875000.0,9907000.0,9543000.0,9670000.0,28100774511.27242,2898.38841753,339000.0,9976700.0,0,-0.0,0.9896939621530471
735,2019-09-30,9672000.0,9984000.0,9268000.0,9945000.0,78406425958.17792,8157.17697332,364000.0,9781200.0,1,0.012738344497607619,1.002301024790155
736,2019-10-01,9945000.0,10234000.0,9797000.0,9987000.0,66732354859.10069,6643.78675421,716000.0,10159800.0,1,-0.021016140790173,0.9812365253390304
737,2019-10-02,9987000.0,10092000.0,9812000.0,10077000.0,36734263345.87575,3695.09916577,437000.0,10118100.0,0,-0.0,0.9812365253390304
738,2019-10-03,10089000.0,10130000.0,9786000.0,9937000.0,34948711657.90537,3518.31758295,280000.0,10173000.0,0,-0.0,0.9812365253390304
739,2019-10-04,9932000.0,9942000.0,9663000.0,9755000.0,32654323537.81212,3338.16773592,344000.0,10035200.0,0,-0.0,0.9812365253390304
740,2019-10-05,9755000.0,9791000.0,9570000.0,9720000.0,22255428095.67198,2297.85517253,279000.0,9838700.0,0,-0.0,0.9812365253390304
741,2019-10-06,9720000.0,9754000.0,9370000.0,9443000.0,30163362302.52708,3160.75687312,221000.0,9786300.0,0,-0.0,0.9812365253390304
742,2019-10-07,9441000.0,9893000.0,9295000.0,9749000.0,63216416819.01753,6586.42261914,384000.0,9556200.0,1,0.016167302819112158,0.9971004733813598
743,2019-10-08,9748000.0,9928000.0,9661000.0,9728000.0,37891242406.1716,3877.7787801199997,598000.0,9927400.0,1,-0.02409374273223611,0.9730765910975184
744,2019-10-09,9729000.0,10300000.0,9670000.0,10182000.0,58031436648.87896,5787.8182771,267000.0,9809100.0,1,0.03400756803376464,1.006168559471331
745,2019-10-10,10182000.0,10305000.0,10020000.0,10167000.0,46481165729.70021,4579.4512358599995,630000.0,10371000.0,0,-0.0,1.006168559471331
746,2019-10-11,10167000.0,10443000.0,9803000.0,9814000.0,63700438586.447174,6349.28685378,285000.0,10252500.0,1,-0.04677788500365765,0.9591021223020852
747,2019-10-12,9813000.0,9978000.0,9805000.0,9867000.0,18505374391.42544,1870.88197695,640000.0,10005000.0,0,-0.0,0.9591021223020852
748,2019-10-13,9879000.0,9997000.0,9723000.0,9807000.0,22649118203.43795,2289.99944652,173000.0,9930900.0,1,-0.016484160710509697,0.9432921287802667
749,2019-10-14,9804000.0,9907000.0,9735000.0,9871000.0,25139803400.447628,2561.96675963,274000.0,9886200.0,1,-0.0055454905626024535,0.9380611111823386
750,2019-10-15,9870000.0,9944000.0,9675000.0,9719000.0,27815987750.300022,2837.93058097,172000.0,9921600.0,1,-0.02442801185292687,0.9151461432396066
751,2019-10-16,9715000.0,9733000.0,9441000.0,9525000.0,30204786517.286102,3148.02448435,269000.0,9795700.0,0,-0.0,0.9151461432396066
752,2019-10-17,9525000.0,9649000.0,9460000.0,9563000.0,22073646950.86906,2313.84172892,292000.0,9612600.0,1,-0.009167873665813541,0.9067561990126295
753,2019-10-18,9563000.0,9626000.0,9350000.0,9434000.0,25556298238.66218,2708.5521542,189000.0,9619700.0,1,-0.023312059087081758,0.8856178449236694
754,2019-10-19,9428000.0,9560000.0,9360000.0,9437000.0,17404523434.46427,1841.45389053,276000.0,9510800.0,1,-0.011767568574672963,0.875196276202576
755,2019-10-20,9446000.0,9814000.0,9373000.0,9710000.0,25077308418.71932,2624.45985664,200000.0,9506000.0,1,0.017452044603408372,0.8904702406516002
756,2019-10-21,9698000.0,9801000.0,9610000.0,9663000.0,28666803818.89707,2955.21784118,441000.0,9830300.0,0,-0.0,0.8904702406516002
757,2019-10-22,9663000.0,9774000.0,9451000.0,9470000.0,25948459059.29083,2690.5030671,191000.0,9720300.0,1,-0.02975813104533807,0.8639715105383161
758,2019-10-23,9469000.0,9525000.0,8689000.0,8826000.0,63440499259.29793,7029.0622318900005,323000.0,9565900.0,0,-0.0,0.8639715105383161
759,2019-10-24,8826000.0,8872000.0,8630000.0,8743000.0,27981734688.859158,3195.99332726,836000.0,9076800.0,0,-0.0,0.8639715105383161
760,2019-10-25,8743000.0,10128000.0,8706000.0,10063000.0,89080424731.90956,9376.12602054,242000.0,8815600.0,1,0.1374905945823314,0.9827594672244243
761,2019-10-26,10063000.0,11899000.0,10015000.0,10730000.0,269128618858.57144,24630.11773568,1422000.0,10489600.0,1,0.01890984609518006,1.0013432974982193
762,2019-10-27,10727000.0,11275000.0,10551000.0,10975000.0,148700608508.1477,13557.94011661,1884000.0,11292200.0,0,-0.0,1.0013432974982193
763,2019-10-28,10975000.0,11377000.0,10719000.0,10736000.0,84515204724.10098,7680.15692763,724000.0,11192200.0,1,-0.044768366612462286,0.9565147936508871
764,2019-10-29,10731000.0,11056000.0,10630000.0,10894000.0,55967079373.82939,5143.49786317,658000.0,10928400.0,1,-0.007155749203909149,0.9496702136776924
765,2019-10-30,10903000.0,10915000.0,10501000.0,10682000.0,49189378637.83092,4599.59655203,426000.0,11030800.0,0,-0.0,0.9496702136776924
766,2019-10-31,10682000.0,10990000.0,10488000.0,10692000.0,54875677152.97942,5113.48198377,414000.0,10806200.0,1,-0.014575964983065312,0.9358278538976662
767,2019-11-01,10698000.0,10857000.0,10604000.0,10805000.0,34271914389.51104,3200.02664451,502000.0,10848600.0,1,-0.008026935678336306,0.9283160239084342
768,2019-11-02,10805000.0,10970000.0,10754000.0,10851000.0,27596836698.10383,2544.98218191,253000.0,10880900.0,1,-0.0067559234622136715,0.9220443919021623
769,2019-11-03,10851000.0,10943000.0,10660000.0,10765000.0,23265123468.26498,2156.98902181,216000.0,10915800.0,1,-0.01782278194910127,0.9056109957578984
770,2019-11-04,10765000.0,10996000.0,10645000.0,10846000.0,34979608606.58006,3242.36581783,283000.0,10849900.0,1,-0.004367448879713246,0.9016557860290195
771,2019-11-05,10846000.0,10918000.0,10674000.0,10752000.0,36670695777.14769,3398.668628,351000.0,10951300.0,0,-0.0,0.9016557860290195
772,2019-11-06,10752000.0,10842000.0,10711000.0,10751000.0,25350992809.11917,2355.01125361,244000.0,10825200.0,1,-0.0108623494069394,0.8918616858363837
773,2019-11-07,10752000.0,10795000.0,10546000.0,10668000.0,30913317792.00885,2897.74288014,131000.0,10791300.0,1,-0.015433825136915814,0.87809684853087
774,2019-11-08,10668000.0,10724000.0,10103000.0,10212000.0,49511704409.46123,4766.431835689999,249000.0,10742700.0,0,-0.0,0.87809684853087
775,2019-11-09,10213000.0,10319000.0,10172000.0,10248000.0,18321019288.37803,1786.85694212,621000.0,10399300.0,0,-0.0,0.87809684853087
776,2019-11-10,10248000.0,10589000.0,10160000.0,10496000.0,29429356440.00829,2837.97081756,147000.0,10292100.0,1,0.015803232343253638,0.8919736170480821
777,2019-11-11,10496000.0,10511000.0,10069000.0,10168000.0,38742001326.428604,3782.32118472,429000.0,10624700.0,0,-0.0,0.8919736170480821
778,2019-11-12,10168000.0,10320000.0,10000000.0,10257000.0,30792065011.85945,3027.28853194,442000.0,10300600.0,1,-0.008240746208958628,0.8846230888449019
779,2019-11-13,10259000.0,10287000.0,10143000.0,10211000.0,19145546177.0855,1876.98070932,320000.0,10355000.0,0,-0.0,0.8846230888449019
780,2019-11-14,10212000.0,10232000.0,10039000.0,10075000.0,21801449664.22481,2156.61569204,144000.0,10255200.0,0,-0.0,0.8846230888449019
781,2019-11-15,10075000.0,10212000.0,9860000.0,9914000.0,41477801451.16277,4147.27478969,193000.0,10132900.0,1,-0.02561081108073708,0.861967174038837
782,2019-11-16,9909000.0,9992000.0,9880000.0,9926000.0,17474462137.19867,1761.1646507,352000.0,10014600.0,0,-0.0,0.861967174038837
783,2019-11-17,9934000.0,10056000.0,9820000.0,9924000.0,18060048970.57991,1815.96429459,112000.0,9967600.0,1,-0.00838215482162198,0.8547420317348875
784,2019-11-18,9924000.0,9934000.0,9531000.0,9580000.0,32792043310.72097,3352.42119732,236000.0,9994800.0,0,-0.0,0.8547420317348875
785,2019-11-19,9580000.0,9615000.0,9361000.0,9503000.0,34452111122.49173,3631.799952,403000.0,9700900.0,0,-0.0,0.8547420317348875
786,2019-11-20,9509000.0,9553000.0,9410000.0,9486000.0,23058987144.27432,2431.5636425,254000.0,9585200.0,0,-0.0,0.8547420317348875
787,2019-11-21,9486000.0,9525000.0,8901000.0,9024000.0,55308644720.16394,6010.80668969,143000.0,9528900.0,0,-0.0,0.8547420317348875
788,2019-11-22,9024000.0,9123000.0,8202000.0,8651000.0,93391117685.63367,10814.24485621,624000.0,9211200.0,0,-0.0,0.8547420317348875
789,2019-11-23,8661000.0,8712000.0,8405000.0,8670000.0,33850080658.51349,3952.26249858,921000.0,8937300.0,0,-0.0,0.8547420317348875
790,2019-11-24,8675000.0,8693000.0,8164000.0,8218000.0,37940617155.55644,4506.87052334,307000.0,8767100.0,0,-0.0,0.8547420317348875
791,2019-11-25,8217000.0,8633000.0,7683000.0,8338000.0,111235431131.05804,13648.46006191,529000.0,8375700.0,1,-0.008509098320140452,0.8474689477484987
792,2019-11-26,8338000.0,8627000.0,8240000.0,8410000.0,49374020762.80759,5867.68876664,950000.0,8623000.0,1,-0.0287092812246318,0.8231387233984443
793,2019-11-27,8413000.0,8900000.0,8041000.0,8702000.0,78036777970.6851,9265.75223133,387000.0,8529100.0,1,0.016263694364000977,0.8365260000149705
794,2019-11-28,8700000.0,8903000.0,8615000.0,8674000.0,35384894253.29519,4045.7239098,859000.0,8957700.0,0,-0.0,0.8365260000149705
795,2019-11-29,8672000.0,9200000.0,8658000.0,9037000.0,37638406443.31399,4210.80049996,288000.0,8758400.0,1,0.027801335677749277,0.8597825401445516
796,2019-11-30,9035000.0,9106000.0,8726000.0,8838000.0,22305240923.3703,2495.78793255,542000.0,9197600.0,0,-0.0,0.8597825401445516
797,2019-12-01,8838000.0,8840000.0,8480000.0,8630000.0,26066009346.83703,3023.698278,380000.0,8952000.0,0,-0.0,0.8597825401445516
798,2019-12-02,8630000.0,8705000.0,8415000.0,8585000.0,15714767986.39316,1837.43925831,360000.0,8738000.0,0,-0.0,0.8597825401445516
799,2019-12-03,8590000.0,8700000.0,8520000.0,8607000.0,14144230521.27084,1641.81595301,290000.0,8677000.0,1,-0.01207527209865161,0.8494004320266363
800,2019-12-04,8607000.0,8996000.0,8432000.0,8515000.0,44778200122.78624,5171.38101548,180000.0,8661000.0,1,-0.02086510841704191,0.8316775999229182
801,2019-12-05,8515000.0,8810000.0,8480000.0,8685000.0,34354288789.64471,3969.79229665,564000.0,8684200.0,1,-0.0039158790447019155,0.8284208510374321
802,2019-12-06,8685000.0,8852000.0,8614000.0,8813000.0,26463749586.85809,3039.1731375599998,330000.0,8784000.0,1,-0.0007065560109289617,0.8278355253055527
803,2019-12-07,8815000.0,8897000.0,8776000.0,8784000.0,16856577567.12357,1910.69581081,238000.0,8886400.0,1,-0.015531180410515029,0.8149782624117987
804,2019-12-08,8784000.0,8857000.0,8670000.0,8807000.0,17561562887.79252,2000.92140277,121000.0,8820300.0,1,-0.005515879187782686,0.8104829407756662
805,2019-12-09,8807000.0,8891000.0,8640000.0,8679000.0,27444900233.5498,3125.5619113800003,187000.0,8863100.0,1,-0.024779430267062228,0.790399635262072
806,2019-12-10,8679000.0,8749000.0,8480000.0,8537000.0,25451639641.20134,2949.1721283399997,251000.0,8754300.0,0,-0.0,0.790399635262072
807,2019-12-11,8539000.0,8592000.0,8419000.0,8490000.0,16156817415.65165,1897.01475656,269000.0,8619700.0,0,-0.0,0.790399635262072
808,2019-12-12,8490000.0,8566000.0,8360000.0,8437000.0,20772768614.45036,2457.07047864,173000.0,8541900.0,1,-0.01628859101605038,0.7775251388640527
809,2019-12-13,8438000.0,8577000.0,8430000.0,8490000.0,18349093540.30931,2163.02130941,206000.0,8499800.0,1,-0.005160963693263326,0.7735123598517758
810,2019-12-14,8490000.0,8520000.0,8200000.0,8277000.0,20194039087.57045,2408.92097104,147000.0,8534100.0,0,-0.0,0.7735123598517758
811,2019-12-15,8277000.0,8440000.0,8190000.0,8319000.0,15864899581.16213,1911.20234202,320000.0,8373000.0,1,-0.010457275528484413,0.7654235279801176
812,2019-12-16,8319000.0,8347000.0,8017000.0,8050000.0,19139495161.41346,2333.04536211,250000.0,8394000.0,0,-0.0,0.7654235279801176
813,2019-12-17,8058000.0,8108000.0,7700000.0,7742000.0,36267738374.63466,4587.86377499,330000.0,8157000.0,0,-0.0,0.7654235279801176
814,2019-12-18,7741000.0,8668000.0,7546000.0,8466000.0,58866546299.65807,7394.86247818,408000.0,7863400.0,1,0.07262521077396548,0.8210125730310259
815,2019-12-19,8466000.0,8590000.0,8210000.0,8328000.0,37094382370.39195,4444.33915592,1122000.0,8802600.0,0,-0.0,0.8210125730310259
816,2019-12-20,8329000.0,8395000.0,8241000.0,8338000.0,19260477837.46148,2315.68010263,380000.0,8443000.0,0,-0.0,0.8210125730310259
817,2019-12-21,8342000.0,8342000.0,8260000.0,8295000.0,7904936683.07831,952.39697702,154000.0,8388200.0,0,-0.0,0.8210125730310259
818,2019-12-22,8295000.0,8696000.0,8277000.0,8689000.0,23008097682.24533,2717.8458866,82000.0,8319600.0,1,0.04039299552863116,0.854175730222418
819,2019-12-23,8688000.0,8890000.0,8456000.0,8520000.0,47475904169.37631,5451.7473576,419000.0,8813700.0,1,-0.03733098866537327,0.8222885057192479
820,2019-12-24,8520000.0,8630000.0,8354000.0,8470000.0,30918612123.69409,3635.40093186,434000.0,8650200.0,0,-0.0,0.8222885057192479
821,2019-12-25,8460000.0,8471000.0,8317000.0,8370000.0,15603911383.43883,1857.22709208,276000.0,8542800.0,0,-0.0,0.8222885057192479
822,2019-12-26,8370000.0,8595000.0,8317000.0,8371000.0,23015609826.01268,2740.2112794,154000.0,8416200.0,1,-0.009378573322877353,0.8145766126758007
823,2019-12-27,8367000.0,8424000.0,8195000.0,8385000.0,20006753451.82146,2402.06470551,278000.0,8450400.0,0,-0.0,0.8145766126758007
824,2019-12-28,8385000.0,8479000.0,8376000.0,8432000.0,14554673138.96279,1725.5127045,229000.0,8453700.0,1,-0.006574913091309175,0.8092208422412444
825,2019-12-29,8428000.0,8639000.0,8388000.0,8486000.0,21095568479.77485,2486.0161053799998,103000.0,8458900.0,1,-0.0008042865620826285,0.8085699967920725
826,2019-12-30,8486000.0,8496000.0,8331000.0,8341000.0,19849732355.62998,2355.80361501,251000.0,8561300.0,0,-0.0,0.8085699967920725
827,2019-12-31,8343000.0,8439000.0,8260000.0,8312000.0,15395058519.21328,1846.5409190999999,165000.0,8392500.0,1,-0.013599859159964254,0.7975735587147277
828,2020-01-01,8308000.0,8387000.0,8287000.0,8300000.0,8582255396.02558,1030.45814676,179000.0,8361700.0,1,-0.011386852769173778,0.7884917060290572
829,2020-01-02,8300000.0,8310000.0,8026000.0,8037000.0,16790797168.07339,2054.03956598,100000.0,8330000.0,0,-0.0,0.7884917060290572
830,2020-01-03,8038000.0,8525000.0,7910000.0,8474000.0,49021606425.72705,5887.00880804,284000.0,8123200.0,1,0.039176779003348386,0.8193822713421307
831,2020-01-04,8476000.0,8520000.0,8382000.0,8482000.0,16789801499.44245,1987.26688134,615000.0,8660500.0,0,-0.0,0.8193822713421307
832,2020-01-05,8483000.0,8645000.0,8436000.0,8454000.0,24039161184.35222,2807.832172,138000.0,8524400.0,1,-0.012266612735207258,0.8093312263374823
833,2020-01-06,8451000.0,8890000.0,8446000.0,8866000.0,46379071124.21256,5340.14041587,209000.0,8513700.0,1,0.03737219789280802,0.8395777130889958
834,2020-01-07,8866000.0,9444000.0,8865000.0,9398000.0,80878156552.8778,8896.19194694,444000.0,8999200.0,1,0.04030687296648587,0.8734184653159667
835,2020-01-08,9386000.0,9736000.0,9030000.0,9085000.0,123019277437.88495,13024.51495279,579000.0,9559700.0,1,-0.05366417134428909,0.8265471871379846
836,2020-01-09,9084000.0,9142000.0,8900000.0,8941000.0,46561753849.07573,5174.23891081,706000.0,9295800.0,0,-0.0,0.8265471871379846
837,2020-01-10,8940000.0,9250000.0,8750000.0,9233000.0,62925329692.41817,6980.82897357,242000.0,9012600.0,1,0.020446554556953683,0.843447229293698
838,2020-01-11,9218000.0,9350000.0,9047000.0,9060000.0,38861047625.40993,4233.9926211599995,500000.0,9368000.0,0,-0.0,0.843447229293698
839,2020-01-12,9066000.0,9250000.0,9014000.0,9213000.0,22101988619.26872,2412.74898932,303000.0,9156900.0,1,0.0021185030305015074,0.8452340748050248
840,2020-01-13,9218000.0,9227000.0,9101000.0,9172000.0,18249005011.62269,1991.0931040799999,236000.0,9288800.0,0,-0.0,0.8452340748050248
841,2020-01-14,9179000.0,9859000.0,9162000.0,9716000.0,110231380420.97162,11554.39037004,126000.0,9216800.0,1,0.050153748459335165,0.8876257319820547
842,2020-01-15,9716000.0,9917000.0,9498000.0,9735000.0,79085766458.35992,8125.75207139,697000.0,9925100.0,0,-0.0,0.8876257319820547
843,2020-01-16,9735000.0,9855000.0,9561000.0,9785000.0,39665434450.60096,4081.48265366,419000.0,9860700.0,0,-0.0,0.8876257319820547
844,2020-01-17,9789000.0,10216000.0,9719000.0,9992000.0,83412175524.28444,8319.12836052,294000.0,9877200.0,1,0.007614680597740212,0.8943847184214334
845,2020-01-18,9997000.0,10167000.0,9900000.0,10085000.0,38838416041.82468,3865.42130063,497000.0,10146100.0,1,-0.010029994224381708,0.8854140448612912
846,2020-01-19,10085000.0,10484000.0,9734000.0,9887000.0,86262593734.9222,8567.01218693,267000.0,10165100.0,1,-0.031366204798772196,0.8576419665984627
847,2020-01-20,9886000.0,9951000.0,9775000.0,9851000.0,32790031642.56386,3320.61609519,750000.0,10111000.0,0,-0.0,0.8576419665984627
848,2020-01-21,9856000.0,10014000.0,9800000.0,9958000.0,28124677203.53503,2842.75512757,176000.0,9908800.0,1,0.0009572635233328328,0.8584629559691668
849,2020-01-22,9960000.0,10091000.0,9845000.0,9922000.0,29600935084.988018,2972.58459218,214000.0,10024200.0,1,-0.01420328652660565,0.8462699606330598
850,2020-01-23,9922000.0,9930000.0,9623000.0,9750000.0,35440547073.00841,3630.5273721000003,246000.0,9995800.0,0,-0.0,0.8462699606330598
851,2020-01-24,9750000.0,9885000.0,9631000.0,9813000.0,28685136535.53574,2941.43472294,307000.0,9842100.0,1,-0.006964674246349788,0.8403759660327793
852,2020-01-25,9816000.0,9816000.0,9669000.0,9745000.0,14030173932.57782,1443.81660204,254000.0,9892200.0,0,-0.0,0.8403759660327793
853,2020-01-26,9745000.0,9986000.0,9700000.0,9966000.0,21899391391.92468,2221.71968044,147000.0,9789100.0,1,0.014063047634614086,0.8521942132740832
854,2020-01-27,9966000.0,10277000.0,9948000.0,10132000.0,48415199217.52405,4801.26130294,286000.0,10051800.0,1,0.0039706385721960625,0.8555779684883115
855,2020-01-28,10128000.0,10601000.0,10127000.0,10570000.0,68462839033.31838,6620.77416871,329000.0,10226700.0,1,0.029560856698641755,0.8808695862093096
856,2020-01-29,10570000.0,10780000.0,10500000.0,10670000.0,56351664844.84832,5305.29886421,474000.0,10712200.0,1,-0.007947417785328913,0.8738689475933143
857,2020-01-30,10670000.0,10882000.0,10520000.0,10779000.0,53656097225.646835,5029.07029051,280000.0,10754000.0,1,-0.0016832929142644598,0.8723979701858348
858,2020-01-31,10778000.0,10841000.0,10642000.0,10781000.0,38857928207.28571,3618.06000067,362000.0,10886600.0,0,-0.0,0.8723979701858348
859,2020-02-01,10781000.0,10918000.0,10770000.0,10820000.0,31294876435.39403,2886.0973791,199000.0,10840700.0,1,-0.005917463152748473,0.8672355873427275
860,2020-02-02,10820000.0,10887000.0,10680000.0,10765000.0,35841614441.05652,3318.26175912,148000.0,10864400.0,1,-0.013157111078384517,0.8558252723889312
861,2020-02-03,10765000.0,10975000.0,10715000.0,10750000.0,39872569783.4332,3683.40186368,207000.0,10827100.0,1,-0.011128991918426841,0.8463007998489294
