,day_starting_at_4am,open,high,low,close,volume_krw,volume_market,Hashrate (TH/s)
224,2021-11-11 04:00:00,81313000.0,81477000.0,78510000.0,78767000.0,860395270514.3002,10841.72960029,163657164.49273473
225,2021-11-12 04:00:00,78767000.0,79415000.0,76712000.0,77700000.0,582493855707.1785,7450.70321866,160427088.87774655
226,2021-11-13 04:00:00,77745000.0,78770000.0,77120000.0,77927000.0,341625556876.79834,4387.95982798,170117315.72271112
227,2021-11-14 04:00:00,77927000.0,78999000.0,77500000.0,78049000.0,284754420502.44446,3636.61247779,152890245.77610743
228,2021-11-15 04:00:00,78056000.0,80250000.0,77620000.0,77800000.0,518433936474.30023,6550.14674815,164733856.36439747
229,2021-11-16 04:00:00,77800000.0,78156000.0,73325000.0,74041000.0,967595783961.9672,12854.37136128,175094161.92837763
230,2021-11-17 04:00:00,74041000.0,75099000.0,72000000.0,74051000.0,772895727813.064,10525.89178069,170197841.36837798
231,2021-11-18 04:00:00,74079000.0,74494000.0,71633000.0,72444000.0,1019057998007.0704,13906.05141696,169070703.34607086
232,2021-11-19 04:00:00,72444000.0,72860000.0,69150000.0,71785000.0,741598323723.2052,10478.12244791,167943565.3237637
233,2021-11-20 04:00:00,71785000.0,73600000.0,71420000.0,73369000.0,409206838218.02155,5649.91100674,162307875.21222803
234,2021-11-21 04:00:00,73369000.0,74200000.0,72695000.0,73658000.0,334662773236.36993,4565.47790148,154417909.05607805
235,2021-11-22 04:00:00,73706000.0,73737000.0,70879000.0,70907000.0,529103733044.9146,7341.70495875,163435013.23453516
236,2021-11-23 04:00:00,70917000.0,72000000.0,69556000.0,71900000.0,618081396616.153,8736.01788277,148782218.94454235
237,2021-11-24 04:00:00,71859000.0,72200000.0,70265000.0,71036000.0,475426401925.5137,6702.9459672,158926461.1453066
238,2021-11-25 04:00:00,71043000.0,74136000.0,70943000.0,73625000.0,666832487345.9238,9187.87108764,148782218.94454235
239,2021-11-26 04:00:00,73625000.0,73799000.0,69201000.0,69289000.0,848506560694.3804,11909.39434777,176960669.50222084
240,2021-11-27 04:00:00,69289000.0,70276000.0,68089000.0,69928000.0,395566133036.51,5704.14903672,146527942.89992806
241,2021-11-28 04:00:00,69928000.0,70278000.0,68607000.0,69656000.0,311724174742.7612,4482.16663732,148782218.94454235
242,2021-11-29 04:00:00,69698000.0,73162000.0,69623000.0,73137000.0,488967851841.07306,6783.74523402,161180737.1899209
243,2021-11-30 04:00:00,73158000.0,73300000.0,70000000.0,72293000.0,615762850644.5116,8597.95816512,155225116.619112
244,2021-12-01 04:00:00,72293000.0,72850000.0,70500000.0,71308000.0,522378029833.025,7339.42391404,158774565.17985132
245,2021-12-02 04:00:00,71308000.0,71604000.0,69958000.0,70406000.0,697729245480.301,9888.91261856,148781760.37832215
246,2021-12-03 04:00:00,70409000.0,71189000.0,68809000.0,69150000.0,949328623661.9244,13483.25161513,152112695.31216523
247,2021-12-04 04:00:00,69152000.0,69214000.0,56000000.0,61596000.0,1835557788739.4976,29338.7256345,172098304.91522342
248,2021-12-05 04:00:00,61605000.0,63297000.0,59685000.0,61641000.0,805378356101.8175,13027.87622413,186532356.29520994
249,2021-12-06 04:00:00,61650000.0,62030000.0,59016000.0,61022000.0,651033736991.8226,10756.85871185,172098304.91522342
250,2021-12-07 04:00:00,61066000.0,64120000.0,60728000.0,63400000.0,565547587296.0104,8965.21355851,184311733.00598127
251,2021-12-08 04:00:00,63399000.0,63550000.0,60500000.0,62313000.0,469882676411.8905,7540.63319625,190973602.87366727
252,2021-12-09 04:00:00,62358000.0,62779000.0,59400000.0,59728000.0,404044992433.4818,6603.698390269999,170987993.2706091
253,2021-12-10 04:00:00,59728000.0,61995000.0,59106000.0,60036000.0,487786416350.9208,8112.82273255,186532356.29520994
254,2021-12-11 04:00:00,60038000.0,61216000.0,59500000.0,60701000.0,234437088226.7458,3882.20207057,180980798.07213816
255,2021-12-12 04:00:00,60732000.0,62887000.0,60539000.0,62643000.0,220312115656.88477,3578.55945935,173208616.55983782
256,2021-12-13 04:00:00,62619000.0,62770000.0,59000000.0,59500000.0,393710921700.261,6506.90441863,176161777.07292455
257,2021-12-14 04:00:00,59500000.0,59685000.0,57347000.0,57831000.0,451747876500.8784,7720.15617289,168385593.54016247
258,2021-12-15 04:00:00,57831000.0,61080000.0,57807000.0,59356000.0,474624884347.577,7971.89555204,169588347.7797351
259,2021-12-16 04:00:00,59353000.0,62150000.0,58800000.0,60141000.0,602927897239.6957,9901.83353777,178007627.4567432
260,2021-12-17 04:00:00,60141000.0,60561000.0,57400000.0,58850000.0,541445670501.2416,9167.13281895,169588347.7797351
261,2021-12-18 04:00:00,58849000.0,58933000.0,57207000.0,58170000.0,341449665184.8474,5876.89466882,138316737.55084777
262,2021-12-19 04:00:00,58187000.0,59864000.0,57865000.0,58688000.0,337890038513.9579,5743.99417455,179210381.69631582
263,2021-12-20 04:00:00,58688000.0,59094000.0,56917000.0,57467000.0,377407409728.24536,6534.32627963,153952542.66529143
264,2021-12-21 04:00:00,57467000.0,60650000.0,57437000.0,59496000.0,409368096576.1549,6917.19441275,179210381.69631582
265,2021-12-22 04:00:00,59494000.0,60772000.0,59456000.0,59717000.0,354282408467.03424,5891.95082784,173196610.49845287
266,2021-12-23 04:00:00,59763000.0,61536000.0,59120000.0,61251000.0,341791889199.31683,5715.16754037,193643432.5711869
267,2021-12-24 04:00:00,61285000.0,62744000.0,61200000.0,62657000.0,364689167926.1693,5884.5000956799995,178007627.4567432
268,2021-12-25 04:00:00,62619000.0,62850000.0,61107000.0,61846000.0,244096621945.07275,3941.29786908,182818644.41503358
269,2021-12-26 04:00:00,61851000.0,61856000.0,60288000.0,61072000.0,242102861773.56476,3977.10102511,181615890.175461
270,2021-12-27 04:00:00,61068000.0,62500000.0,60754000.0,62251000.0,316292644056.6983,5141.88112408,177149566.7855162
271,2021-12-28 04:00:00,62207000.0,62251000.0,58609000.0,58764000.0,425726090560.7021,7063.43028787,161682278.52670813
272,2021-12-29 04:00:00,58764000.0,58792000.0,57014000.0,57666000.0,476963224728.76526,8221.69041972,178574456.88024485
273,2021-12-30 04:00:00,57690000.0,58200000.0,56400000.0,58157000.0,344258227572.1915,6013.22509086,161682278.52670813
274,2021-12-31 04:00:00,58159000.0,58812000.0,57001000.0,57914000.0,249944602736.4034,4322.77471245,174954704.37591556
275,2022-01-01 04:00:00,57914000.0,58271000.0,56233000.0,57866000.0,199219873510.39505,3481.75477451,143583516.00506175
276,2022-01-02 04:00:00,57788000.0,58300000.0,57100000.0,57413000.0,199188766924.3965,3460.12134826,179781041.0483546
277,2022-01-03 04:00:00,57458000.0,57749000.0,56600000.0,56625000.0,329562452931.6983,5757.71904445,207532476.9148791
278,2022-01-04 04:00:00,56625000.0,57685000.0,56001000.0,56023000.0,349101132880.1866,6168.08540484,190640298.56134245
279,2022-01-05 04:00:00,56023000.0,57100000.0,56000000.0,56177000.0,330983500981.72546,5863.42695844,168921783.5353667
280,2022-01-06 04:00:00,56177000.0,56377000.0,52388000.0,53303000.0,545078509250.3915,10174.49310328,177367872.71213505
281,2022-01-07 04:00:00,53315000.0,53552000.0,50900000.0,51553000.0,392664155130.67896,7554.6807459,180987625.21646434
282,2022-01-08 04:00:00,51553000.0,52128000.0,50829000.0,51246000.0,191158621539.214,3705.75752792,176161288.5440253
283,2022-01-09 04:00:00,51221000.0,52709000.0,51047000.0,51711000.0,187991824009.763,3625.55536281,168921783.5353667
284,2022-01-10 04:00:00,51711000.0,52600000.0,48897000.0,51151000.0,406293116418.275,8016.073509330001,174242949.24269608
285,2022-01-11 04:00:00,51128000.0,52383000.0,50408000.0,52015000.0,287570887976.04364,5611.43706164,170826076.6426718
286,2022-01-12 04:00:00,51959000.0,53945000.0,51800000.0,53099000.0,310161656795.03754,5890.32749235,172037609.10113046
287,2022-01-13 04:00:00,53048000.0,53940000.0,52132000.0,52195000.0,280021832066.91736,5266.79785612,191422128.4364691
288,2022-01-14 04:00:00,52195000.0,52551000.0,51010000.0,52349000.0,274948884409.8259,5299.39288432,168403011.72575447
289,2022-01-15 04:00:00,52329000.0,52691000.0,51878000.0,52412000.0,140070626600.49454,2680.55360129,216864310.0641011
290,2022-01-16 04:00:00,52388000.0,52891000.0,51948000.0,52155000.0,116179581554.9083,2220.12467268,192633660.89492777
291,2022-01-17 04:00:00,52170000.0,52349000.0,51111000.0,51407000.0,143147929715.7379,2756.94139757,201114388.10413846
292,2022-01-18 04:00:00,51366000.0,51600000.0,50192000.0,50420000.0,205255664709.95535,4035.73778528,212018180.23026645
293,2022-01-19 04:00:00,50480000.0,51500000.0,49988000.0,50673000.0,251474752682.94107,4971.2604290300005,195056725.81184512
294,2022-01-20 04:00:00,50673000.0,52361000.0,50240000.0,51700000.0,202710404052.7175,3966.70192328,164768414.35037845
295,2022-01-21 04:00:00,51720000.0,52143000.0,46501000.0,46862000.0,580402723280.7931,11948.42770379,209595115.3133491
296,2022-01-22 04:00:00,46861000.0,47300000.0,42629000.0,42761000.0,710473676169.9177,15980.39801346,204748985.47951442
297,2022-01-23 04:00:00,42762000.0,44300000.0,42668000.0,42952000.0,238750625378.10272,5469.54678401,175442615.30802113
298,2022-01-24 04:00:00,42952000.0,44590000.0,40871000.0,44256000.0,447290956901.8624,10535.09325089,177474949.66786668
299,2022-01-25 04:00:00,44256000.0,45600000.0,43511000.0,45434000.0,353457604212.1415,7945.30832774,186746029.1281284
300,2022-01-26 04:00:00,45360000.0,47010000.0,44400000.0,46299000.0,368595729999.1046,8038.47770467,198665988.43417916
301,2022-01-27 04:00:00,46246000.0,47460000.0,43786000.0,44453000.0,405427933905.4876,9004.55394981,201314868.2799682
302,2022-01-28 04:00:00,44512000.0,46170000.0,44083000.0,45826000.0,282813626602.3344,6216.53304505,172177189.9762886
303,2022-01-29 04:00:00,45837000.0,47300000.0,45606000.0,46697000.0,190448743873.0689,4079.5959712,173501629.89918315
304,2022-01-30 04:00:00,46689000.0,47746000.0,46645000.0,46862000.0,136355110012.8672,2893.78248212,203963748.12575728
305,2022-01-31 04:00:00,46921000.0,47500000.0,45624000.0,47322000.0,216175755290.7805,4662.646065,197341548.51128462
306,2022-02-01 04:00:00,47351000.0,48270000.0,46869000.0,47511000.0,194593727916.4931,4097.33608888,193368228.74260104
307,2022-02-02 04:00:00,47511000.0,47921000.0,46000000.0,46432000.0,188452076431.2651,3999.18156331,189394908.97391748
308,2022-02-03 04:00:00,46432000.0,46600000.0,44770000.0,45286000.0,178823001531.12997,3928.96016315,203963748.12575728
309,2022-02-04 04:00:00,45286000.0,49505000.0,44830000.0,49355000.0,307420182186.10803,6517.9145746,202639308.20286274
310,2022-02-05 04:00:00,49351000.0,51488000.0,49234000.0,51125000.0,330224149648.9756,6526.48856779,194692668.66549554
311,2022-02-06 04:00:00,51061000.0,51697000.0,50400000.0,50900000.0,186207789379.79263,3652.50306012,172445464.54596007
312,2022-02-07 04:00:00,50930000.0,54000000.0,50862000.0,53788000.0,331074899611.0758,6329.22819333,157888391.82261464
313,2022-02-08 04:00:00,53789000.0,55321000.0,52325000.0,52601000.0,571954586025.91,10668.33855736,206979740.54057044
314,2022-02-09 04:00:00,52601000.0,54100000.0,52330000.0,53348000.0,284011849851.196,5332.24540165,180443876.3687024
315,2022-02-10 04:00:00,53353000.0,55380000.0,52604000.0,54900000.0,468003874879.02625,8697.73624691,204326154.12338364
316,2022-02-11 04:00:00,54900000.0,54991000.0,52153000.0,52290000.0,278962730335.05023,5269.41389577,185751049.20307598
317,2022-02-12 04:00:00,52267000.0,52778000.0,50835000.0,52224000.0,315834704244.8171,6106.64502034,195038601.66322982
318,2022-02-13 04:00:00,52224000.0,52297000.0,51065000.0,51633000.0,139830173407.37433,2701.40792522,188404635.6202628
319,2022-02-14 04:00:00,51633000.0,52041000.0,50744000.0,51456000.0,218491248197.2059,4250.90031252,248110330.00696588
320,2022-02-15 04:00:00,51457000.0,53740000.0,51101000.0,53323000.0,247335188544.85257,4676.10558396,209633326.9577572
321,2022-02-16 04:00:00,53285000.0,53998000.0,52769000.0,53121000.0,244321643364.50443,4575.2577218,202999360.9147902
322,2022-02-17 04:00:00,53121000.0,53680000.0,50100000.0,50364000.0,337203180259.61346,6459.38906332,232188811.50384504
323,2022-02-18 04:00:00,50401000.0,50479000.0,48369000.0,49031000.0,345068559631.0288,6976.80877435,206979740.54057044
324,2022-02-19 04:00:00,49030000.0,49289000.0,48271000.0,48841000.0,142558973405.88678,2922.01554031,213256529.5453799
325,2022-02-20 04:00:00,48841000.0,49107000.0,46650000.0,46992000.0,252992283279.1701,5324.51987546,186294128.8834766
326,2022-02-21 04:00:00,46992000.0,48128000.0,45800000.0,46333000.0,314082545484.06757,6693.60743615,207147949.28088072
327,2022-02-22 04:00:00,46307000.0,47240000.0,44746000.0,45871000.0,305868221207.0656,6708.11295666,200196675.81507933
328,2022-02-23 04:00:00,45871000.0,47530000.0,45734000.0,45979000.0,271550374606.09583,5817.60180647,171001327.25871363
329,2022-02-24 04:00:00,45979000.0,46096000.0,42580000.0,44658000.0,613491545680.6785,14010.00082676,211318713.36036152
330,2022-02-25 04:00:00,44658000.0,48500000.0,44489000.0,47291000.0,438405108526.8208,9282.3329102,208538203.974041
331,2022-02-26 04:00:00,47291000.0,49010000.0,47151000.0,47818000.0,229785741407.0877,4793.60436139,183513619.49715608
332,2022-02-27 04:00:00,47818000.0,48576000.0,46868000.0,47568000.0,224709662280.6493,4713.39490785,186294128.8834766
333,2022-02-28 04:00:00,47590000.0,50266000.0,45695000.0,49982000.0,414443490673.1101,8660.9762207,173781836.64503416
334,2022-03-01 04:00:00,49982000.0,54777000.0,49874000.0,53086000.0,710451959244.4089,13440.66337016,189074638.26979718
335,2022-03-02 04:00:00,53086000.0,54829000.0,52789000.0,53141000.0,422881774710.64294,7892.25388756,214099222.7466821
336,2022-03-03 04:00:00,53140000.0,53890000.0,51529000.0,51771000.0,281085899142.6889,5317.02777004,225221260.29196426
337,2022-03-04 04:00:00,51810000.0,52194000.0,49951000.0,50014000.0,339501381547.42535,6672.93543952,189074638.26979718
338,2022-03-05 04:00:00,50088000.0,50119000.0,47814000.0,48626000.0,341492783638.3737,7046.99771472,204908164.05639085
339,2022-03-06 04:00:00,48627000.0,49024000.0,47260000.0,48019000.0,211440436351.88815,4392.25406785,190365286.64550212
340,2022-03-07 04:00:00,48019000.0,48890000.0,46800000.0,47232000.0,310007926511.661,6493.64688408,168452735.66472492
341,2022-03-08 04:00:00,47239000.0,48800000.0,46525000.0,48073000.0,261931965461.6518,5466.42307121,179409011.15511352
342,2022-03-09 04:00:00,48082000.0,52300000.0,47878000.0,51658000.0,463403053321.7383,9076.34550905,202691096.5721893
343,2022-03-10 04:00:00,51658000.0,52000000.0,48291000.0,48724000.0,498325730543.0413,10062.57253686,202691096.5721893
344,2022-03-11 04:00:00,48724000.0,49941000.0,47802000.0,48335000.0,339499646900.89996,6958.12213771,188995752.20920354
345,2022-03-12 04:00:00,48372000.0,49098000.0,47951000.0,48764000.0,158479286073.72366,3258.84430384,198582493.2632936
346,2022-03-13 04:00:00,48763000.0,48904000.0,47980000.0,48574000.0,157039797301.47025,3237.9045539999997,188995752.20920354
347,2022-03-14 04:00:00,48546000.0,48770000.0,47186000.0,48200000.0,301786329110.96014,6277.1483135,213647372.0625779
348,2022-03-15 04:00:00,48200000.0,49515000.0,47781000.0,48748000.0,281381079241.2511,5806.19384291,206799699.88108504
349,2022-03-16 04:00:00,48791000.0,51307000.0,48402000.0,49503000.0,588878392984.8331,11861.97528578,209538768.75368217
350,2022-03-17 04:00:00,49490000.0,51099000.0,49384000.0,49931000.0,390512104097.42615,7772.87434381,190365286.64550212
351,2022-03-18 04:00:00,49940000.0,50972000.0,49423000.0,50720000.0,272723776061.9364,5458.68818207,212277837.6262793
352,2022-03-19 04:00:00,50721000.0,51220000.0,50500000.0,50955000.0,276724638781.12463,5439.54770529,217523034.50856918
353,2022-03-20 04:00:00,50950000.0,51350000.0,50001000.0,50485000.0,225487724093.94455,4427.75451013,195149454.73662692
354,2022-03-21 04:00:00,50485000.0,50850000.0,49832000.0,50011000.0,223949387351.5047,4455.79792124,211525632.75648364
355,2022-03-22 04:00:00,50010000.0,52396000.0,49967000.0,51800000.0,426705379545.4375,8279.48032618,210160951.25482893
356,2022-03-23 04:00:00,51815000.0,52150000.0,51118000.0,51434000.0,270460765989.44415,5241.1907044,208796269.7531742
357,2022-03-24 04:00:00,51427000.0,53416000.0,51402000.0,52985000.0,378319125809.1709,7219.523046249999,203337543.74655527
358,2022-03-25 04:00:00,52984000.0,54450000.0,52700000.0,54000000.0,310543284971.4946,5807.7582035000005,197878817.73993632
359,2022-03-26 04:00:00,54010000.0,54241000.0,53402000.0,53949000.0,174391745956.57214,3235.73577602,195149454.73662692
360,2022-03-27 04:00:00,53949000.0,54216000.0,53654000.0,54010000.0,192618155485.18024,3569.90207978,212890314.25813842
361,2022-03-28 04:00:00,54011000.0,57520000.0,54009000.0,57406000.0,430068980399.13873,7644.77184415,219713721.76641208
362,2022-03-29 04:00:00,57450000.0,57678000.0,56390000.0,57263000.0,396649700119.94507,6933.92005421,178773276.7167701
363,2022-03-30 04:00:00,57263000.0,57500000.0,56015000.0,56566000.0,254314637646.3354,4481.09230117,216984358.7631026
364,2022-03-31 04:00:00,56565000.0,57227000.0,55550000.0,55900000.0,284296520951.8366,5022.38745198,206066906.74986473
365,2022-04-01 04:00:00,55900000.0,56790000.0,54246000.0,56379000.0,382733086965.7316,6920.21239087,184232002.723389
366,2022-04-02 04:00:00,56379000.0,57350000.0,55831000.0,56042000.0,223811380357.93405,3953.47010439,194247387.85170582
367,2022-04-03 04:00:00,56042000.0,56999000.0,55830000.0,56888000.0,172819916130.28183,3062.32219136,200371606.28467658
368,2022-04-04 04:00:00,56888000.0,57500000.0,55510000.0,55866000.0,327111834564.04144,5796.76624763,191845154.95341378
369,2022-04-05 04:00:00,55866000.0,57645000.0,55866000.0,56449000.0,297560845814.062,5229.4869668,197529455.84092233
370,2022-04-06 04:00:00,56452000.0,56737000.0,53587000.0,54228000.0,347534969463.0131,6294.28637196,224529885.05658796
371,2022-04-07 04:00:00,54247000.0,54488000.0,52754000.0,53980000.0,314237394096.86816,5860.96966454,206055907.17218518
372,2022-04-08 04:00:00,53987000.0,54700000.0,53200000.0,53577000.0,258243595936.7515,4779.9391923,213161283.28157085
373,2022-04-09 04:00:00,53666000.0,53898000.0,52754000.0,53099000.0,156733297595.9181,2953.06710478,196108380.6190452
374,2022-04-10 04:00:00,53099000.0,53800000.0,52974000.0,53567000.0,98997687507.70828,1859.27379649,190424079.73153663
375,2022-04-11 04:00:00,53567000.0,53950000.0,51001000.0,51204000.0,239440460928.1484,4584.0378089099995,217424508.94720227
376,2022-04-12 04:00:00,51204000.0,51331000.0,49608000.0,50135000.0,286046140733.4364,5674.69408474,198950531.06279945
377,2022-04-13 04:00:00,50135000.0,51850000.0,49811000.0,51670000.0,174415681828.01163,3446.98455951,194687305.39716807
378,2022-04-14 04:00:00,51679000.0,51947000.0,50050000.0,50050000.0,164279338184.18863,3199.7540145000003,217424508.94720227
379,2022-04-15 04:00:00,50050000.0,51286000.0,50000000.0,50627000.0,128239041017.3282,2546.80521992,198950531.06279945
380,2022-04-16 04:00:00,50627000.0,51100000.0,50251000.0,50375000.0,66749061919.02864,1317.40308897,194492275.55499536
381,2022-04-17 04:00:00,50375000.0,50863000.0,50100000.0,50330000.0,66216619037.12472,1311.22015649,221692722.83303383
382,2022-04-18 04:00:00,50329000.0,51225000.0,48626000.0,50803000.0,189191595588.25995,3815.32568847,188017878.85839576
383,2022-04-19 04:00:00,50786000.0,51904000.0,50550000.0,51452000.0,165813727110.49146,3244.02177499,231514552.3256366
384,2022-04-20 04:00:00,51451000.0,52326000.0,51015000.0,51126000.0,141726359658.85858,2745.30660382,188017878.85839576
385,2022-04-21 04:00:00,51068000.0,53075000.0,51068000.0,51665000.0,195951164685.12317,3754.72304027,173986693.86896327
386,2022-04-22 04:00:00,51651000.0,51800000.0,49526000.0,49657000.0,199039876411.698,3937.10598393,224498959.83092037
387,2022-04-23 04:00:00,49694000.0,50199000.0,49466000.0,49981000.0,103584352417.6433,2080.4677941600003,237127026.3214096
388,2022-04-24 04:00:00,49996000.0,50290000.0,49300000.0,49869000.0,86605830523.97556,1737.0995116,189420997.35733905
389,2022-04-25 04:00:00,49869000.0,50579000.0,48600000.0,50165000.0,183606915841.22763,3729.0510842,228708315.3277501
390,2022-04-26 04:00:00,50194000.0,51193000.0,48500000.0,48941000.0,195125896592.5713,3891.00386245,239933263.31929615
391,2022-04-27 04:00:00,48941000.0,50037000.0,48300000.0,49435000.0,167664239521.46594,3411.59809063,227305196.82880685
392,2022-04-28 04:00:00,49434000.0,51299000.0,49340000.0,50971000.0,156470119293.1459,3106.43568738,196436589.85205528
393,2022-04-29 04:00:00,50956000.0,51175000.0,49412000.0,49722000.0,143012000249.00604,2853.97147678,243130347.43116814
394,2022-04-30 04:00:00,49769000.0,49979000.0,49243000.0,49567000.0,91265541202.83542,1836.91395993,195503620.58301136
395,2022-05-01 04:00:00,49534000.0,49950000.0,48500000.0,48875000.0,155036441673.56476,3149.95443421,222163205.20796743
396,2022-05-02 04:00:00,48803000.0,50210000.0,48663000.0,49260000.0,131920642646.75024,2657.1140943,222163205.20796743
397,2022-05-03 04:00:00,49219000.0,49850000.0,48674000.0,48807000.0,126580953596.88664,2565.02050531,247341701.7982037
398,2022-05-04 04:00:00,48842000.0,50888000.0,48638000.0,50685000.0,176836523175.97717,3569.81674425,236974085.55516526
399,2022-05-05 04:00:00,50684000.0,50999000.0,47367000.0,47502000.0,282575422673.7364,5734.4830411,222163205.20796743
400,2022-05-06 04:00:00,47515000.0,47843000.0,46210000.0,46673000.0,243577847576.8808,5172.95396901,216238853.06908828
401,2022-05-07 04:00:00,46683000.0,47130000.0,46629000.0,46770000.0,63294386830.6197,1351.03820229,232530821.4510059
402,2022-05-08 04:00:00,46770000.0,46818000.0,44624000.0,45300000.0,191832211227.26135,4206.26170715,210314500.93020916
403,2022-05-09 04:00:00,45300000.0,45500000.0,41500000.0,41842000.0,290478730006.6972,6669.49496507,211795588.96492898
404,2022-05-10 04:00:00,41842000.0,43110000.0,40150000.0,41641000.0,498103203525.94147,11953.09216764,229568645.3815663
405,2022-05-11 04:00:00,41590000.0,43980000.0,39700000.0,40817000.0,1262385761235.9182,30251.26161369,229568645.3815663
406,2022-05-12 04:00:00,40784000.0,41178000.0,37000000.0,38210000.0,978918481120.6064,25013.39174807,226823707.2333046
407,2022-05-13 04:00:00,38201000.0,41324000.0,38129000.0,40103000.0,549796186470.7734,13743.50833297,225257597.8912952
408,2022-05-14 04:00:00,40087000.0,40184000.0,38400000.0,39309000.0,229077102892.83615,5816.00730275,209722591.14017138
409,2022-05-15 04:00:00,39287000.0,40363000.0,38986000.0,39880000.0,160821245463.3057,4050.81019363,236132102.61708185
410,2022-05-16 04:00:00,39880000.0,41000000.0,38620000.0,39338000.0,238485833060.29425,6008.2542735,219043595.19084564
411,2022-05-17 04:00:00,39338000.0,39900000.0,38416000.0,38850000.0,200461501859.4447,5097.20432938,189527082.3637104
412,2022-05-18 04:00:00,38850000.0,39556000.0,37157000.0,37715000.0,240732751064.5047,6263.04764362,254774110.71843037
413,2022-05-19 04:00:00,37715000.0,39085000.0,37000000.0,38635000.0,251737764556.41025,6667.2323365,228364599.24151993
414,2022-05-20 04:00:00,38635000.0,39298000.0,37267000.0,37765000.0,228868158876.19812,5943.38039209,208169090.46505895
415,2022-05-21 04:00:00,37765000.0,38253000.0,37558000.0,38005000.0,122755488192.18306,3235.54281688,189527082.3637104
416,2022-05-22 04:00:00,38005000.0,38981000.0,37886000.0,38751000.0,121078396697.99976,3149.63032679,198848086.4143847
417,2022-05-23 04:00:00,38705000.0,39220000.0,38368000.0,38369000.0,142788394528.56192,3672.39410631,209722591.14017138
418,2022-05-24 04:00:00,38369000.0,38381000.0,36725000.0,37237000.0,190392064091.30313,5083.44866853,189527082.3637104
419,2022-05-25 04:00:00,37262000.0,38360000.0,37238000.0,38206000.0,147261622461.44904,3878.10350825,248560108.0179809
420,2022-05-26 04:00:00,38206000.0,38275000.0,36394000.0,38046000.0,189968612026.76575,5054.92206051,186420081.01348567
421,2022-05-27 04:00:00,38043000.0,38138000.0,36413000.0,36642000.0,165443857558.8368,4450.70981178,219801139.27751222
422,2022-05-28 04:00:00,36642000.0,37373000.0,36579000.0,37019000.0,83211754590.40254,2252.91013025,209555369.85718095
423,2022-05-29 04:00:00,37019000.0,37535000.0,36825000.0,37202000.0,58618344770.29913,1578.46858002,205096744.96660265
424,2022-05-30 04:00:00,37202000.0,38861000.0,37090000.0,38482000.0,158245999509.42197,4140.52306216,219958827.93519703
425,2022-05-31 04:00:00,38436000.0,40600000.0,38331000.0,39811000.0,305243685875.4706,7686.82083368,221445036.23205647
426,2022-06-01 04:00:00,39800000.0,40150000.0,38050000.0,38257000.0,204054503522.59647,5183.17682222,228876077.71635368
427,2022-06-02 04:00:00,38257000.0,38477000.0,37500000.0,38150000.0,151965305227.60385,4007.5255341,216986411.34147817
428,2022-06-03 04:00:00,38155000.0,38680000.0,37378000.0,37678000.0,144566116891.66425,3794.1472259,202124328.37288374
429,2022-06-04 04:00:00,37678000.0,38100000.0,37658000.0,37873000.0,55326778987.45748,1461.97680365,185776037.10742992
430,2022-06-05 04:00:00,37873000.0,38300000.0,37608000.0,38021000.0,48899032314.68526,1292.26916773,212527786.45089987
431,2022-06-06 04:00:00,38020000.0,39952000.0,37840000.0,39622000.0,163196200465.19247,4157.44926974,206582953.2634621
432,2022-06-07 04:00:00,39619000.0,39938000.0,37500000.0,38261000.0,206952632721.9618,5439.86055073,216986411.34147817
433,2022-06-08 04:00:00,38261000.0,39797000.0,38128000.0,38471000.0,288928757460.6971,7413.73000022,222931244.5289159
434,2022-06-09 04:00:00,38471000.0,38814000.0,38150000.0,38366000.0,123677208473.72264,3212.81676668,240765744.0912292
435,2022-06-10 04:00:00,38355000.0,38850000.0,37470000.0,37640000.0,158830543466.87558,4173.7017376,266405768.7361438
436,2022-06-11 04:00:00,37614000.0,37990000.0,36680000.0,37170000.0,175930190831.47528,4714.09539641,219787040.37955952
437,2022-06-12 04:00:00,37196000.0,37311000.0,35000000.0,36096000.0,190896130186.75168,5304.170126919999,221292431.06709072
438,2022-06-13 04:00:00,36120000.0,36166000.0,30157000.0,30581000.0,587567544490.4434,18159.26058593,231830165.87980935
439,2022-06-14 04:00:00,30580000.0,30965000.0,27412000.0,29000000.0,634384478486.5564,21856.14281267,191184617.31646615
440,2022-06-15 04:00:00,29034000.0,29250000.0,26694000.0,28108000.0,487427081081.0168,17584.24176046,200216961.44165352
441,2022-06-16 04:00:00,28112000.0,29622000.0,27401000.0,27616000.0,369731995193.9252,12975.15057998,219787040.37955952
442,2022-06-17 04:00:00,27585000.0,27920000.0,26573000.0,26999000.0,265853138229.05615,9789.21568201,248389463.44265285
443,2022-06-18 04:00:00,26999000.0,27345000.0,24500000.0,24500000.0,332196309566.61536,12871.63302557,179141491.81621632
444,2022-06-19 04:00:00,24499000.0,26300000.0,23800000.0,26300000.0,421228942898.1031,16887.39437165,162582194.2533728
445,2022-06-20 04:00:00,26300000.0,27184000.0,25599000.0,26103000.0,373740862609.53235,14101.15397033,234840947.25487182
446,2022-06-21 04:00:00,26090000.0,27970000.0,25926000.0,27373000.0,272655891087.95825,10019.87476725,200216961.44165352
447,2022-06-22 04:00:00,27365000.0,27624000.0,26050000.0,26471000.0,219635483193.94965,8219.60131252,198711570.75412232
448,2022-06-23 04:00:00,26479000.0,27139000.0,25950000.0,26644000.0,286839534203.498,10731.76789925,225808603.12968442
