,index,day_starting_at_4am,open,high,low,close,volume_krw,volume_market,price_change,gain,loss,avg_gain,avg_loss,rs,rsi,signal,position,highest_price,exit_price,strategy_returns,strategy_returns2,cumulative_returns,cumulative_returns2,benchmark_returns
583,583,2022-11-04 04:00:00,28728000.0,29679000.0,28657000.0,29220000.0,226241084172.58615,7791.59301014,-192000.0,0.0,192000.0,148857.14285714287,65071.42857142857,2.2875960482985733,69.58263772954925,-1,0,,,-0.0,-0.0,1.2719813614558715,1.1695086459591724,0.405116128213444
584,584,2022-11-05 04:00:00,29220000.0,29870000.0,29158000.0,29676000.0,177926480302.79623,5995.09044483,492000.0,492000.0,0.0,180785.7142857143,65071.42857142857,2.778265642151482,73.53282975014527,0,0,,,0.0,0.0,1.2719813614558715,1.1695086459591724,0.4120542072680602
585,585,2022-11-06 04:00:00,29676000.0,29869000.0,29589000.0,29746000.0,80976468025.89738,2725.20182522,456000.0,456000.0,0.0,213357.14285714287,65000.0,3.2824175824175827,76.64870413138311,0,0,,,0.0,0.0,1.2719813614558715,1.1695086459591724,0.41848462200160697
586,586,2022-11-07 04:00:00,29746000.0,29759000.0,28981000.0,29054000.0,143438887327.03262,4895.83927514,70000.0,70000.0,0.0,197571.42857142858,65000.0,3.03956043956044,75.24483133841132,0,0,,,0.0,0.0,1.2719813614558715,1.1695086459591724,0.4194717470703531
587,587,2022-11-08 04:00:00,29054000.0,29246000.0,26775000.0,26777000.0,433914024538.4937,15476.96882175,-692000.0,0.0,692000.0,197571.42857142858,111500.0,1.771941063420884,63.92419690316617,-1,0,,,-0.0,-0.0,1.2719813614558715,1.1695086459591724,0.40971331067646205
588,588,2022-11-09 04:00:00,26782000.0,26986000.0,24150000.0,24151000.0,579166930980.5571,22484.63281791,-2272000.0,0.0,2272000.0,140357.14285714287,273785.71428571426,0.5126532741977564,33.890996895481194,0,0,,,-0.0,-0.0,1.2719813614558715,1.1695086459591724,0.3776740513022994
589,589,2022-11-10 04:00:00,24170000.0,24947000.0,22564000.0,24222000.0,612628692676.7246,25747.06466762,-2612000.0,0.0,2612000.0,106285.71428571429,460357.14285714284,0.2308766485647789,18.757090634060248,0,0,,,-0.0,-0.0,1.2719813614558715,1.1695086459591724,0.3408401844513695
590,590,2022-11-11 04:00:00,24223000.0,25120000.0,23000000.0,23337000.0,323079022900.8326,13441.75668469,53000.0,53000.0,0.0,110071.42857142857,443714.28571428574,0.24806825499034124,19.876176963755967,0,0,,,0.0,0.0,1.2719813614558715,1.1695086459591724,0.34158757914627735
591,591,2022-11-12 04:00:00,23342000.0,23755000.0,23061000.0,23359000.0,134346300751.58173,5750.5675719500005,-881000.0,0.0,881000.0,100000.0,506642.85714285716,0.1973776963203158,16.484163428705997,0,0,,,-0.0,-0.0,1.2719813614558715,1.1695086459591724,0.3291639050667715
592,592,2022-11-13 04:00:00,23377000.0,23515000.0,22636000.0,22749000.0,141740918366.47614,6151.06878674,35000.0,35000.0,0.0,94285.71428571429,506642.85714285716,0.18609897081629775,15.69000356590989,0,0,,,0.0,0.0,1.2719813614558715,1.1695086459591724,0.3296574676011446
593,593,2022-11-14 04:00:00,22764000.0,23438000.0,21509000.0,22617000.0,309322983730.76337,13780.41855621,-613000.0,0.0,613000.0,94285.71428571429,540214.2857142857,0.1745339151130504,14.859844647078702,0,0,,,-0.0,-0.0,1.2719813614558715,1.1695086459591724,0.3210130723562671
594,594,2022-11-15 04:00:00,22617000.0,23220000.0,22145000.0,22850000.0,146477626297.50818,6408.49083305,-147000.0,0.0,147000.0,94285.71428571429,530357.1428571428,0.17777777777777778,15.094339622641513,0,0,,,-0.0,-0.0,1.2719813614558715,1.1695086459591724,0.31894010971190007
595,595,2022-11-16 04:00:00,22850000.0,23162000.0,22550000.0,22744000.0,114281046287.992,4993.39908258,233000.0,233000.0,0.0,110928.57142857143,529214.2857142857,0.20960993386421922,17.32872126757421,0,0,,,0.0,0.0,1.2719813614558715,1.1695086459591724,0.3222258260121553
596,596,2022-11-17 04:00:00,22743000.0,23053000.0,22613000.0,22922000.0,76608245389.6883,3355.10785661,-107000.0,0.0,107000.0,95642.85714285714,536857.1428571428,0.17815327301756254,15.121400338791645,0,0,,,-0.0,-0.0,1.2719813614558715,1.1695086459591724,0.32071693483564323
597,597,2022-11-18 04:00:00,22922000.0,23330000.0,22825000.0,22960000.0,82407815081.22241,3571.52251789,179000.0,179000.0,0.0,108428.57142857143,523142.85714285716,0.20726379027853634,17.16806152454197,0,0,,,0.0,0.0,1.2719813614558715,1.1695086459591724,0.32324115465429426
598,598,2022-11-19 04:00:00,22960000.0,23095000.0,22928000.0,22994000.0,52080992382.7044,2262.12330982,38000.0,38000.0,0.0,76000.0,523142.85714285716,0.14527580557072636,12.684787792083924,0,0,,,0.0,0.0,1.2719813614558715,1.1695086459591724,0.32377702254875645
599,599,2022-11-20 04:00:00,22994000.0,23197000.0,22875000.0,23080000.0,78310523491.04216,3402.09014495,34000.0,34000.0,0.0,45857.142857142855,523142.85714285716,0.08765701802293828,8.059251820236014,0,0,,,0.0,0.0,1.2719813614558715,1.1695086459591724,0.3242564832964332
600,600,2022-11-21 04:00:00,23069000.0,23087000.0,22341000.0,22525000.0,111802290059.25366,4941.9845399999995,75000.0,75000.0,0.0,46214.28571428572,523142.85714285716,0.0883397050791917,8.116923848952453,0,0,,,0.0,0.0,1.2719813614558715,1.1695086459591724,0.3253141172986613
601,601,2022-11-22 04:00:00,22514000.0,22719000.0,22000000.0,22489000.0,129087498649.009,5791.21832753,-555000.0,0.0,555000.0,46214.28571428572,513357.14285714284,0.09002365381939614,8.258871585396989,0,0,,,-0.0,-0.0,1.2719813614558715,1.1695086459591724,0.3174876256821735
602,602,2022-11-23 04:00:00,22512000.0,23121000.0,22400000.0,22951000.0,101243582160.51552,4429.63548238,-2000.0,0.0,2000.0,46214.28571428572,351214.28571428574,0.13158429936953428,11.628324946081946,0,0,,,-0.0,-0.0,1.2719813614558715,1.1695086459591724,0.31745942210878075
603,603,2022-11-24 04:00:00,22952000.0,23220000.0,22566000.0,22713000.0,100359733498.0319,4388.73709772,440000.0,440000.0,0.0,77642.85714285714,164642.85714285713,0.4715835140997831,32.04599056603773,1,1,22952000.0,,0.0,0.0,1.2719813614558715,1.1695086459591724,0.3236642082551855
604,604,2022-11-25 04:00:00,22715000.0,22794000.0,22370000.0,22637000.0,69552806447.75273,3076.64235719,-237000.0,0.0,237000.0,73857.14285714286,181571.42857142858,0.4067663257277734,28.914988814317667,0,1,22952000.0,,-0.010325897525270133,-0.012301294935399332,1.2588470122634245,1.155122175175729,0.3203220848081448
605,605,2022-11-26 04:00:00,22654000.0,22862000.0,22633000.0,22651000.0,48111412265.124344,2115.30650873,-61000.0,0.0,61000.0,73857.14285714286,123000.0,0.6004645760743321,37.51814223512336,1,1,22952000.0,,-0.002685450143077306,-0.002685450143077306,1.2554664413742294,1.1520201521651317,0.31946187581966595
606,606,2022-11-27 04:00:00,22657000.0,22774000.0,22605000.0,22705000.0,42769331561.78953,1883.06450971,3000.0,3000.0,0.0,71571.42857142857,123000.0,0.5818815331010453,36.78414096916299,0,1,22952000.0,,0.0001324269444689108,-0.001863845364801442,1.2556326989589437,1.1498729647443608,0.31950418117975504
607,607,2022-11-28 04:00:00,22721000.0,22745000.0,22217000.0,22303000.0,82683241767.4292,3684.23350141,64000.0,64000.0,0.0,76142.85714285714,79214.28571428571,0.9612263300270515,49.01149425287356,0,1,22952000.0,,0.0028247340777685093,0.0028247340777685093,1.2591795274328534,1.153121050092979,0.320406695528323
608,608,2022-11-29 04:00:00,22319000.0,22617000.0,22155000.0,22450000.0,57063759217.30466,2543.78061107,-402000.0,0.0,402000.0,76142.85714285714,97428.57142857143,0.781524926686217,43.86831275720164,0,1,22952000.0,,-0.017692883235773116,-0.017692883235773116,1.236901011081108,1.1327190139969718,0.31473777727638047
609,609,2022-11-30 04:00:00,22449000.0,23113000.0,22415000.0,22984000.0,88560938832.81784,3875.03797585,130000.0,130000.0,0.0,68785.71428571429,97428.57142857143,0.7060117302052786,41.38375590889557,0,1,22952000.0,,0.005824633720148853,0.005824633720148853,1.2441055064187372,1.1393166873613523,0.3165710095469092
610,610,2022-12-01 04:00:00,22971000.0,23400000.0,22871000.0,22950000.0,93091632372.39008,4026.06119071,522000.0,522000.0,0.0,106071.42857142857,89785.71428571429,1.1813842482100236,54.157549234135665,0,1,22952000.0,,0.023252706133903622,0.023252706133903622,1.2730343261590635,1.1658088834860183,0.3239321422024167
611,611,2022-12-02 04:00:00,22963000.0,23046000.0,22650000.0,22797000.0,64427733729.94113,2822.99549088,-8000.0,0.0,8000.0,93285.71428571429,90357.14285714286,1.032411067193676,50.79735511474135,0,1,22971000.0,,-0.00034826520395281335,-0.00034826520395281335,1.2725909725998248,1.165402872817441,0.32381932790884566
612,612,2022-12-03 04:00:00,22816000.0,22973000.0,22752000.0,22852000.0,29490577882.79327,1292.27460539,-147000.0,0.0,147000.0,90571.42857142857,100857.14285714286,0.8980169971671388,47.3134328358209,0,1,22971000.0,,-0.006401602578060328,-0.006401602578060328,1.2644443509488135,1.157942426782334,0.32174636526447864
613,613,2022-12-04 04:00:00,22852000.0,22990000.0,22755000.0,22925000.0,39352645336.41629,1721.358015,36000.0,36000.0,0.0,90714.28571428571,100857.14285714286,0.8994334277620396,47.35272184936615,0,1,22971000.0,,0.001577840112201967,0.001577840112201967,1.2664394419653877,1.1597694747909315,0.3222540295855481
614,614,2022-12-05 04:00:00,22912000.0,23150000.0,22790000.0,22825000.0,77061640261.84178,3352.98146109,60000.0,60000.0,0.0,89642.85714285714,100857.14285714286,0.8888101983002833,47.05661792275965,0,1,22971000.0,,0.0026255907579204596,0.0026255907579204596,1.269764593659678,1.1628145548052609,0.32310013678733057
615,615,2022-12-06 04:00:00,22820000.0,22885000.0,22685000.0,22770000.0,69855688908.6459,3065.08381425,-92000.0,0.0,92000.0,89642.85714285714,67785.71428571429,1.3224446786090622,56.94192377495463,0,1,22971000.0,,-0.0040153631284916,-0.0040153631284916,1.2646660277284327,1.1581454321166225,0.32180277241126415
616,616,2022-12-07 04:00:00,22770000.0,22898000.0,22400000.0,22529000.0,77944764437.15514,3448.17444375,-50000.0,0.0,50000.0,89642.85714285714,71214.28571428571,1.258776328986961,55.728241563055064,0,1,22971000.0,,-0.002191060473269113,-0.002191060473269113,1.2618950679831906,1.1556078654380146,0.32109768307644543
617,617,2022-12-08 04:00:00,22533000.0,22985000.0,22484000.0,22963000.0,51899360520.26446,2297.86258916,-237000.0,0.0,237000.0,58214.28571428572,88142.85714285714,0.660453808752026,39.77550024402147,0,1,22971000.0,,-0.010408432147562596,-0.010408432147562596,1.2487607187907437,1.1435797993814134,0.31775555962940466
618,618,2022-12-09 04:00:00,22965000.0,23000000.0,22770000.0,22862000.0,62597800844.32878,2736.75028193,432000.0,432000.0,0.0,89071.42857142857,71214.28571428571,1.2507522567703109,55.57040998217469,0,1,22971000.0,,0.01917188124084679,0.01917188124084679,1.2727018109896342,1.1655043754845853,0.32384753148223844
619,619,2022-12-10 04:00:00,22862000.0,22940000.0,22809000.0,22881000.0,31659881847.58248,1383.99709073,-103000.0,0.0,103000.0,89071.42857142857,74214.28571428571,1.2001924927815206,54.54943132108487,0,1,22971000.0,,-0.004485086000435401,-0.004485086000435401,1.2669936339144359,1.1602769881266533,0.3223950474525119
620,620,2022-12-11 04:00:00,22904000.0,22905000.0,22760000.0,22842000.0,33976318051.75353,1487.60446109,42000.0,42000.0,0.0,91857.14285714286,74214.28571428571,1.237728585178056,55.31182795698925,0,1,22971000.0,,0.001837109614206911,0.001837109614206911,1.269321240100439,1.1624085441366838,0.3229873224937596
621,621,2022-12-12 04:00:00,22842000.0,22915000.0,22487000.0,22634000.0,52348879196.37133,2315.7435551,-62000.0,0.0,62000.0,87285.71428571429,78642.85714285714,1.1099000908265213,52.60439087386999,0,1,22971000.0,,-0.0027069507509605018,-0.0027069507509605018,1.2658852500163391,1.1592619614552102,0.3221130117185844
622,622,2022-12-13 04:00:00,22633000.0,23600000.0,22570000.0,23232000.0,120526946146.56198,5226.8004967,-209000.0,0.0,209000.0,87285.71428571429,64857.142857142855,1.3458149779735684,57.37089201877935,0,1,22971000.0,,-0.009149811750284509,-0.009149811750284509,1.2543026382812277,1.1486549327386295,0.31916573829904216
623,623,2022-12-14 04:00:00,23232000.0,23937000.0,23112000.0,23816000.0,73977753509.74104,3161.08827186,599000.0,599000.0,0.0,120785.71428571429,64857.142857142855,1.8623348017621146,65.06348595613699,0,1,22971000.0,,0.026465780055670907,0.026465780055670907,1.2874987360292265,1.1790549815483515,0.32761270853017044
624,624,2022-12-15 04:00:00,23816000.0,23941000.0,22924000.0,23004000.0,88161826661.69244,3791.66679927,584000.0,584000.0,0.0,125214.28571428571,64857.142857142855,1.9306167400881058,65.87748966553927,0,1,23232000.0,,0.025137741046831863,0.025137741046831863,1.3198635458536525,1.2086937603544912,0.33584815196085305
625,625,2022-12-16 04:00:00,23004000.0,23068000.0,22320000.0,22359000.0,86538486755.81427,3813.10285038,-812000.0,0.0,812000.0,125214.28571428571,122285.71428571429,1.0239485981308412,50.59163059163059,0,1,23816000.0,,-0.03409472623446419,-0.03409472623446419,1.274863159590923,1.1674836774938997,0.32439750116339705
626,626,2022-12-17 04:00:00,22359000.0,22520000.0,22000000.0,22117000.0,85731924275.44473,3863.84827964,-645000.0,0.0,645000.0,125214.28571428571,157857.14285714287,0.7932126696832579,44.234166035831436,0,0,23816000.0,22359000.0,-0.028038601982263933,-0.029982524778299435,1.2391177788773018,1.1324795692051788,0.31530184874423556
627,627,2022-12-18 04:00:00,22127000.0,22253000.0,22099000.0,22219000.0,42831940339.80615,1930.31216767,-232000.0,0.0,232000.0,122642.85714285714,174428.57142857142,0.7031122031122031,41.283962490983406,0,0,,,-0.0,-0.0,1.2391177788773018,1.1324795692051788,0.3120302342306767
628,628,2022-12-19 04:00:00,22225000.0,22299000.0,21900000.0,21906000.0,51270968930.53775,2322.78976458,98000.0,98000.0,0.0,125357.14285714286,174428.57142857142,0.7186732186732187,41.81558255897069,0,0,,,0.0,0.0,1.2391177788773018,1.1324795692051788,0.31341220932692143
629,629,2022-12-20 04:00:00,21919000.0,22221000.0,21521000.0,21956000.0,85200835739.741,3894.64846159,-306000.0,0.0,306000.0,125357.14285714286,189714.2857142857,0.6607680722891567,39.7868963953752,0,0,,,-0.0,-0.0,1.2391177788773018,1.1324795692051788,0.3090970625978309
630,630,2022-12-21 04:00:00,21956000.0,22065000.0,21874000.0,21959000.0,44081250525.8097,2005.04650467,37000.0,37000.0,0.0,128000.0,186142.85714285713,0.6876438986953185,40.74579354251933,0,0,,,0.0,0.0,1.2391177788773018,1.1324795692051788,0.30961882870559676
631,631,2022-12-22 04:00:00,21960000.0,21980000.0,21659000.0,21709000.0,51658186501.13921,2363.72792948,4000.0,4000.0,0.0,128285.71428571429,169214.2857142857,0.7581257914731955,43.12124849939976,0,0,,,0.0,0.0,1.2391177788773018,1.1324795692051788,0.3096752358523822
632,632,2022-12-23 04:00:00,21709000.0,22000000.0,21702000.0,21918000.0,54041284922.54656,2471.65765118,-251000.0,0.0,251000.0,97428.57142857143,187142.85714285713,0.5206106870229008,34.23694779116467,0,0,,,-0.0,-0.0,1.2391177788773018,1.1324795692051788,0.30613568739159225
633,633,2022-12-24 04:00:00,21918000.0,21985000.0,21858000.0,21971000.0,26717932421.04787,1217.85983504,209000.0,209000.0,0.0,112357.14285714286,179785.7142857143,0.6249503377036154,38.45965770171149,0,0,,,0.0,0.0,1.2391177788773018,1.1324795692051788,0.30908296081113446
634,634,2022-12-25 04:00:00,21959000.0,21979000.0,21776000.0,21804000.0,44309460780.07612,2023.79384313,41000.0,41000.0,0.0,112285.71428571429,179785.7142857143,0.6245530393325387,38.4446074834923,0,0,,,0.0,0.0,1.2391177788773018,1.1324795692051788,0.3096611340656858
635,635,2022-12-26 04:00:00,21804000.0,21869000.0,21596000.0,21599000.0,52380095470.10401,2411.46938671,-155000.0,0.0,155000.0,112285.71428571429,186428.57142857142,0.6022988505747127,37.589670014347206,0,0,,,-0.0,-0.0,1.2391177788773018,1.1324795692051788,0.30747535712774776
636,636,2022-12-27 04:00:00,21597000.0,21745000.0,21242000.0,21270000.0,59892363592.45588,2780.94355672,-207000.0,0.0,207000.0,112285.71428571429,186285.7142857143,0.602760736196319,37.60765550239234,0,0,,,-0.0,-0.0,1.2391177788773018,1.1324795692051788,0.3045562872815982
637,637,2022-12-28 04:00:00,21269000.0,21396000.0,21058000.0,21239000.0,65075273134.36299,3067.7885861,-328000.0,0.0,328000.0,69500.0,209714.2857142857,0.3314032697547684,24.89127654131491,0,0,,,-0.0,-0.0,1.2391177788773018,1.1324795692051788,0.2999309012451874
638,638,2022-12-29 04:00:00,21239000.0,21295000.0,20908000.0,21200000.0,55899439151.07162,2651.78828294,-30000.0,0.0,30000.0,27785.714285714286,211857.14285714287,0.13115306810519217,11.5946348733234,0,0,,,-0.0,-0.0,1.2391177788773018,1.1324795692051788,0.29950784764429617
639,639,2022-12-30 04:00:00,21230000.0,21232000.0,20700000.0,20953000.0,57251723772.04485,2729.59859682,-9000.0,0.0,9000.0,27785.714285714286,154500.0,0.1798428109107721,15.242946708463961,0,0,,,-0.0,-0.0,1.2391177788773018,1.1324795692051788,0.2993809315640288
640,640,2022-12-31 04:00:00,20953000.0,21249000.0,20915000.0,21070000.0,60991505216.91379,2887.80687417,-277000.0,0.0,277000.0,27785.714285714286,128214.28571428571,0.21671309192200558,17.8113553113553,0,0,,,-0.0,-0.0,1.2391177788773018,1.1324795692051788,0.29547473664913304
641,641,2023-01-01 04:00:00,21096000.0,21170000.0,21000000.0,21138000.0,34098864551.1923,1617.40868402,143000.0,143000.0,0.0,38000.0,111642.85714285714,0.34037108125399873,25.393794749403355,0,0,,,0.0,0.0,1.2391177788773018,1.1324795692051788,0.2974912921467146
642,642,2023-01-02 04:00:00,21139000.0,21400000.0,21047000.0,21304000.0,51750614258.57584,2434.27252843,43000.0,43000.0,0.0,34071.42857142857,111642.85714285714,0.30518234165067176,23.382352941176478,0,0,,,0.0,0.0,1.2391177788773018,1.1324795692051788,0.29809766897465867
643,643,2023-01-03 04:00:00,21304000.0,21451000.0,21178000.0,21357000.0,47211867869.46467,2213.2407971,165000.0,165000.0,0.0,45857.142857142855,89785.71428571429,0.5107398568019093,33.80726698262244,1,1,21304000.0,,0.0,0.0,1.2391177788773018,1.1324795692051788,0.30042446377956045
644,644,2023-01-04 04:00:00,21359000.0,21732000.0,21301000.0,21696000.0,51151568066.18058,2377.79103051,55000.0,55000.0,0.0,47142.857142857145,89785.71428571429,0.5250596658711217,34.42879499217527,0,1,21304000.0,,0.0025816748028539838,0.0005805137753032152,1.2423167780247977,1.1331369891953518,0.30120006204786104
645,645,2023-01-05 04:00:00,21710000.0,21732000.0,21404000.0,21564000.0,77243322893.11157,3587.76377856,351000.0,351000.0,0.0,71928.57142857143,89785.71428571429,0.8011137629276054,44.47879858657244,0,1,21359000.0,,0.016433353621424285,0.016433353621424285,1.2627322089479076,1.151758230040315,0.3061497891782885
646,646,2023-01-06 04:00:00,21564000.0,21598000.0,21280000.0,21411000.0,62237994499.32223,2906.27468522,-146000.0,0.0,146000.0,71928.57142857143,82285.71428571429,0.8741319444444445,46.641963872163046,0,1,21710000.0,,-0.006725011515430701,-0.006725011515430701,1.2542403203018277,1.144012642680302,0.30409092832061785
647,647,2023-01-07 04:00:00,21422000.0,21590000.0,21391000.0,21552000.0,38672738661.8613,1797.16772647,-142000.0,0.0,142000.0,57000.0,92428.57142857143,0.6166924265842348,38.1453154875717,0,1,21710000.0,,-0.006585049156000777,-0.006585049156000777,1.245981086139202,1.1364792631931657,0.30208847460973265
648,648,2023-01-08 04:00:00,21552000.0,21630000.0,21498000.0,21589000.0,27154204259.717632,1259.30421217,130000.0,130000.0,0.0,63357.142857142855,92428.57142857143,0.6854714064914992,40.66941769830353,0,1,21710000.0,,0.006068527681822422,0.006068527681822422,1.253542356851465,1.1433760190616706,0.3039217068802613
649,649,2023-01-09 04:00:00,21589000.0,21844000.0,21542000.0,21819000.0,74349100214.55138,3421.81571934,37000.0,37000.0,0.0,66000.0,81357.14285714286,0.8112379280070238,44.789142026175476,0,1,21710000.0,,0.0017167780252411724,0.0017167780252411724,1.2556944108234167,1.1453389418857833,0.30444347298802715
650,650,2023-01-10 04:00:00,21820000.0,21937000.0,21558000.0,21922000.0,59436355393.722824,2736.31201838,231000.0,231000.0,0.0,82500.0,66571.42857142857,1.2392703862660945,55.34259702922856,0,1,21710000.0,,0.010699893464264143,0.010699893464264143,1.2691302072428992,1.1575939465444343,0.30770098571488963
651,651,2023-01-11 04:00:00,21922000.0,22082000.0,21871000.0,21966000.0,57427863895.74343,2615.44500782,102000.0,102000.0,0.0,89785.71428571429,43142.857142857145,2.0811258278145695,67.54433100483611,0,1,21820000.0,,0.004674610449129313,0.004674610449129313,1.2750628965709825,1.1630052473027996,0.30913936795791985
652,652,2023-01-12 04:00:00,21966000.0,23632000.0,21966000.0,23501000.0,161907594512.13834,7102.38684248,44000.0,44000.0,0.0,92928.57142857143,41000.0,2.266550522648084,69.38666666666667,0,1,21922000.0,,0.0020071161390384784,0.0020071161390384784,1.2776220958889792,1.1653395339044474,0.30975984657256034
653,653,2023-01-13 04:00:00,23514000.0,24272000.0,23378000.0,24201000.0,146521926579.1019,6163.85558516,1548000.0,1548000.0,0.0,203500.0,40357.142857142855,5.042477876106195,83.45049794961922,0,1,21966000.0,,0.07047254848402074,0.07047254848402074,1.3676593809857716,1.2474639807078747,0.33158941237854794
654,654,2023-01-14 04:00:00,24218000.0,26201000.0,24135000.0,25650000.0,386318871831.3376,15088.59125738,704000.0,704000.0,0.0,253785.7142857143,20571.428571428572,12.336805555555555,92.50195261650612,0,1,23514000.0,,0.02993961044484128,0.02993961044484128,1.4086065700737183,1.2848125663342393,0.3415170702127955
655,655,2023-01-15 04:00:00,25669000.0,26053000.0,25447000.0,25747000.0,133952921295.82196,5208.42350885,1451000.0,1451000.0,0.0,347214.28571428574,20571.428571428572,16.87847222222222,94.40668090891435,0,1,24218000.0,,0.05991411346932041,0.05991411346932041,1.4930019839467452,1.3617909722203978,0.3619787627092348
656,656,2023-01-16 04:00:00,25747000.0,26500000.0,25600000.0,26422000.0,130652120386.91624,5021.20657823,78000.0,78000.0,0.0,349714.28571428574,20571.428571428572,17.0,94.44444444444444,0,1,25669000.0,,0.0030386847948886686,0.0030386847948886686,1.4975387463741028,1.3659290257415007,0.36307870207155196
657,657,2023-01-17 04:00:00,26422000.0,26662000.0,25989000.0,26484000.0,114554303570.56572,4352.02103449,675000.0,675000.0,0.0,386142.85714285716,20571.428571428572,18.770833333333332,94.94204425711276,0,1,25747000.0,,0.026216646599603877,0.026216646599603877,1.5367991904570064,1.4017391042895069,0.3725974080916047
658,658,2023-01-18 04:00:00,26502000.0,26795000.0,25502000.0,26116000.0,205316655635.7828,7797.201362010001,80000.0,80000.0,0.0,387928.5714285714,20571.428571428572,18.85763888888889,94.96415457247771,0,1,26422000.0,,0.0030277798804025924,0.0030277798804025924,1.541452280126091,1.4059832617470482,0.3737255510273146
659,659,2023-01-19 04:00:00,26128000.0,26206000.0,25690000.0,26080000.0,95104987050.05148,3671.98813371,-374000.0,0.0,374000.0,362857.14285714284,47285.71428571428,7.673716012084593,88.47091605712296,0,1,26502000.0,,-0.01411214247981285,-0.01411214247981285,1.5196990859231192,1.386141825633042,0.36845148280287054
660,660,2023-01-20 04:00:00,26087000.0,26697000.0,26000000.0,26622000.0,101603709972.0612,3861.76554386,-41000.0,0.0,41000.0,362857.14285714284,39785.71428571428,9.120287253141832,90.11885754834131,0,1,26502000.0,,-0.001569197795468491,-0.001569197795468491,1.5173143774677131,1.383966694936052,0.3678733095483192
661,661,2023-01-21 04:00:00,26622000.0,29000000.0,26571000.0,28942000.0,255339864595.9495,9066.96296764,535000.0,535000.0,0.0,401071.4285714286,29642.85714285714,13.530120481927712,93.11774461028193,0,1,26502000.0,,0.020508299152834697,0.020508299152834697,1.548431914629718,1.4123494979333606,0.3754177654308795
662,662,2023-01-22 04:00:00,28955000.0,28958000.0,28248000.0,28395000.0,117044036233.67232,4103.82369672,2333000.0,2333000.0,0.0,558428.5714285715,29642.85714285714,18.838554216867472,94.95931009352606,0,1,26622000.0,,0.08763428743144774,0.08763428743144774,1.6841276421044058,1.5361197397889137,0.40831723379352103
663,663,2023-01-23 04:00:00,28395000.0,28890000.0,27937000.0,28630000.0,138750604680.4166,4875.37960141,-560000.0,0.0,560000.0,555785.7142857143,69642.85714285714,7.98051282051282,88.86477843764276,0,1,28955000.0,,-0.01934035572439996,-0.01934035572439996,1.6515560144208117,1.5064106375861235,0.40042023324355136
664,664,2023-01-24 04:00:00,28605000.0,28951000.0,28333000.0,28746000.0,147484326585.66144,5140.64419799,210000.0,210000.0,0.0,554285.7142857143,69642.85714285714,7.958974358974359,88.83800801373783,0,1,28955000.0,,0.007395668251452658,0.007395668251452658,1.6637703748021593,1.5175515509121698,0.40338160844979
665,665,2023-01-25 04:00:00,28752000.0,28800000.0,28001000.0,28378000.0,168168378645.8375,5939.66441242,147000.0,147000.0,0.0,557500.0,69642.85714285714,8.005128205128205,88.89521640091117,0,1,28955000.0,,0.005138961719979074,0.005138961719979074,1.6723204270691028,1.5253501902404023,0.40545457109415706
666,666,2023-01-26 04:00:00,28378000.0,29524000.0,28316000.0,28914000.0,185737989740.04337,6426.25356245,-374000.0,0.0,374000.0,554357.1428571428,96357.14285714286,5.753150481838399,85.19209659714599,0,1,28955000.0,,-0.013007790762381788,-0.013007790762381788,1.650567232866131,1.5055087541263958,0.400180502869713
667,667,2023-01-27 04:00:00,28914000.0,29099000.0,28456000.0,29046000.0,108091252884.5036,3753.0216459,536000.0,536000.0,0.0,482071.4285714286,96357.14285714286,5.002965159377316,83.34156581872067,0,1,28955000.0,,0.018887870885897495,0.018887870885897495,1.6817429336489995,1.5339446090919235,0.4077390605389697
668,668,2023-01-28 04:00:00,29046000.0,29336000.0,28800000.0,29039000.0,94103998684.56863,3245.36149159,132000.0,132000.0,0.0,441214.28571428574,96357.14285714286,4.578947368421053,82.0754716981132,0,1,28955000.0,,0.004565262502593814,0.004565262502593814,1.6894205316029893,1.5409474688968667,0.4096004963828911
669,669,2023-01-29 04:00:00,29040000.0,29704000.0,28964000.0,29660000.0,128336840658.39914,4374.91140778,-6000.0,0.0,6000.0,337571.4285714286,96785.71428571429,3.487822878228782,77.71748067752014,0,1,29046000.0,,-0.00020656889072501183,-0.00020656889072501183,1.689071549877808,1.5406291570875512,0.40951588566271285
670,670,2023-01-30 04:00:00,29660000.0,29922000.0,28800000.0,28965000.0,190159086704.8917,6486.90334971,620000.0,620000.0,0.0,376285.71428571426,96785.71428571429,3.887822878228782,79.54099350747396,0,1,29046000.0,,0.02134986225895319,0.02134986225895319,1.7251329948132157,1.5735213773834975,0.418258993414465
671,671,2023-01-31 04:00:00,28966000.0,29153000.0,28323000.0,29009000.0,149601945838.92273,5208.67069664,-694000.0,0.0,694000.0,328071.4285714286,146357.14285714287,2.2415812591508053,69.15085817524842,-1,0,29660000.0,28966000.0,-0.02339851652056646,-0.025351719487525237,1.6847674419339043,1.5336299048164468,0.40847235344718114
672,672,2023-02-01 04:00:00,29009000.0,29225000.0,28626000.0,29000000.0,112693246191.60526,3897.55014138,43000.0,43000.0,0.0,325428.5714285714,146357.14285714287,2.223523670082967,68.97804693414079,0,0,,,0.0,0.0,1.6847674419339043,1.5336299048164468,0.4090787302751252
