,index,day_starting_at_4am,open,high,low,close,volume_krw,volume_market,price_change,gain,loss,avg_gain,avg_loss,rs,rsi,signal,position,highest_price,exit_price,strategy_returns,strategy_returns2,cumulative_returns,cumulative_returns2,benchmark_returns
97,99,2024-06-01 04:00:00,94405000.0,94920000.0,94200000.0,94745000.0,66679130627.87928,704.72189819,-1531000.0,0.0,1531000.0,659571.4285714285,526357.1428571428,1.2530872574297733,55.616454857555865,0,0,,,-0.0,-0.0,0.9851453994015099,0.9772956665366886,1.328338258055439
98,100,2024-06-02 04:00:00,94799000.0,95626000.0,94500000.0,95118000.0,102468815684.5522,1078.45643151,394000.0,394000.0,0.0,662357.1428571428,526357.1428571428,1.2583796987379563,55.72046629010936,0,0,,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.3338820880821733
99,101,2024-06-03 04:00:00,95118000.0,97358000.0,94667000.0,96472000.0,255535691435.81488,2657.51372002,319000.0,319000.0,0.0,685142.8571428572,502000.0,1.36482640865111,57.71359807460891,0,0,,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.3383706205149861
100,102,2024-06-04 04:00:00,96472000.0,97927000.0,95520000.0,97564000.0,246619102273.6651,2552.5219253,1354000.0,1354000.0,0.0,615214.2857142857,502000.0,1.225526465566306,55.066811584937014,0,0,,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.3574222597439154
101,103,2024-06-05 04:00:00,97570000.0,98989000.0,97049000.0,98386000.0,280657160214.91144,2861.25284864,1098000.0,1098000.0,0.0,601142.8571428572,502000.0,1.1974957313602732,54.493654493654496,0,0,,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.372871816518926
102,104,2024-06-06 04:00:00,98387000.0,99400000.0,98100000.0,98771000.0,205871023118.4162,2087.58697339,817000.0,817000.0,0.0,659500.0,493000.0,1.3377281947261663,57.223427331887194,0,0,,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.3843675249753773
103,105,2024-06-07 04:00:00,98771000.0,99650000.0,97490000.0,97537000.0,319366226909.28723,3238.68353449,384000.0,384000.0,0.0,686928.5714285715,317714.28571428574,2.162095323741007,68.37539992890153,0,0,,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.3897706486562553
104,106,2024-06-08 04:00:00,97579000.0,98180000.0,97219000.0,98056000.0,137279149108.07104,1402.57339976,-1192000.0,0.0,1192000.0,536357.1428571428,402857.14285714284,1.3313829787234042,57.10700433493041,0,0,,,-0.0,-0.0,0.9851453994015099,0.9772956665366886,1.3729984522301966
105,107,2024-06-09 04:00:00,98056000.0,98400000.0,97710000.0,98208000.0,91995681130.83328,938.64884403,477000.0,477000.0,0.0,530428.5714285715,402857.14285714284,1.3166666666666669,56.834532374100725,0,0,,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.3797101449275373
106,108,2024-06-10 04:00:00,98208000.0,98300000.0,96980000.0,97658000.0,141537761384.00107,1452.18222884,152000.0,152000.0,0.0,541285.7142857143,396428.5714285714,1.3654054054054054,57.72394881170018,0,0,,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.3818488813845515
107,109,2024-06-11 04:00:00,97658000.0,97658000.0,93821000.0,94838000.0,350380650828.1342,3683.31550377,-550000.0,0.0,550000.0,524214.28571428574,435714.28571428574,1.2031147540983607,54.60971798496912,0,0,,,-0.0,-0.0,0.9851453994015099,0.9772956665366886,1.3741100323624607
108,110,2024-06-12 04:00:00,94838000.0,98204000.0,94502000.0,96521000.0,299345623221.21,3103.87913618,-2820000.0,0.0,2820000.0,524214.28571428574,500071.4285714286,1.0482788173118127,51.17852161785216,0,0,,,-0.0,-0.0,0.9851453994015099,0.9772956665366886,1.3344308428310128
109,111,2024-06-13 04:00:00,96498000.0,97170000.0,94107000.0,94773000.0,248097612112.71652,2600.94824048,1660000.0,1660000.0,0.0,642785.7142857143,435214.28571428574,1.4769407516822584,59.62761728067851,0,0,,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.357788096243142
110,112,2024-06-14 04:00:00,94773000.0,95202000.0,93001000.0,93403000.0,200126728065.79883,2121.88285007,-1725000.0,0.0,1725000.0,475357.14285714284,558428.5714285715,0.8512407265285238,45.98217370275685,0,0,,,-0.0,-0.0,0.9851453994015099,0.9772956665366886,1.3335162515829477
111,113,2024-06-15 04:00:00,93403000.0,94743000.0,93184000.0,93798000.0,101677638924.36026,1082.83093141,-1370000.0,0.0,1370000.0,475357.14285714284,546928.5714285715,0.8691393496147315,46.49944102850754,0,0,,,-0.0,-0.0,0.9851453994015099,0.9772956665366886,1.3142394822006485
112,114,2024-06-16 04:00:00,93798000.0,94597000.0,93546000.0,94305000.0,78148361892.75192,830.84712405,395000.0,395000.0,0.0,475428.5714285714,546928.5714285715,0.8692699490662138,46.50317892824704,0,0,,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.3197973828619685
113,115,2024-06-17 04:00:00,94374000.0,94708000.0,91559000.0,94080000.0,294524059553.54346,3171.53037125,576000.0,576000.0,0.0,493785.71428571426,546928.5714285715,0.9028340080971659,47.4468085106383,0,0,,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.3279020683832856
114,116,2024-06-18 04:00:00,94080000.0,94140000.0,91000000.0,91365000.0,266092130976.73203,2889.23044826,-294000.0,0.0,294000.0,397071.4285714286,567928.5714285715,0.6991573386995346,41.14729829755736,0,0,,,-0.0,-0.0,0.9851453994015099,0.9772956665366886,1.3237653018151134
115,117,2024-06-19 04:00:00,91365000.0,92727000.0,90638000.0,91643000.0,185062907451.62512,2015.33353837,-2715000.0,0.0,2715000.0,318642.85714285716,761857.1428571428,0.41824489030564416,29.490315330204268,0,0,,,-0.0,-0.0,0.9851453994015099,0.9772956665366886,1.2855635289151557
116,118,2024-06-20 04:00:00,91619000.0,93581000.0,91336000.0,91965000.0,186800172956.52396,2024.07295905,254000.0,254000.0,0.0,278428.5714285714,761857.1428571428,0.3654603412713295,26.76462510299369,0,0,,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.2891374700999032
117,119,2024-06-21 04:00:00,91948000.0,92199000.0,89501000.0,90560000.0,244850784695.29492,2704.51046463,329000.0,329000.0,0.0,274500.0,761857.1428571428,0.3603037689855616,26.48700806396029,0,0,,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.2937667088785723
118,120,2024-06-22 04:00:00,90568000.0,91086000.0,90075000.0,90915000.0,68767263881.76973,758.06687645,-1380000.0,0.0,1380000.0,274500.0,775285.7142857143,0.3540630182421227,26.14819350887936,0,0,,,-0.0,-0.0,0.9851453994015099,0.9772956665366886,1.274349233150417
119,121,2024-06-23 04:00:00,90959000.0,91382000.0,90313000.0,90673000.0,52654488896.77828,579.6327198399999,391000.0,391000.0,0.0,268357.14285714284,775285.7142857143,0.34613967201031876,25.713503524741625,0,0,,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.2798508512733944
120,122,2024-06-24 04:00:00,90672000.0,90766000.0,84649000.0,85301000.0,541184595009.632,6199.8994172,-287000.0,0.0,287000.0,257500.0,795785.7142857143,0.32357957095413337,24.44730774447308,0,0,,,-0.0,-0.0,0.9851453994015099,0.9772956665366886,1.2758125791473214
121,123,2024-06-25 04:00:00,85300000.0,87720000.0,83101000.0,87671000.0,405057571604.4728,4727.1029104,-5372000.0,0.0,5372000.0,257500.0,1140214.2857142857,0.22583474284282404,18.422935404742432,0,0,,,-0.0,-0.0,0.9851453994015099,0.9772956665366886,1.2002251301533715
122,124,2024-06-26 04:00:00,87672000.0,88356000.0,86114000.0,86240000.0,176958609950.89508,2030.65141207,2372000.0,2372000.0,0.0,426928.5714285714,938785.7142857143,0.4547667960130868,31.260460251046027,1,1,87672000.0,,0.0,0.0,0.9851453994015099,0.9772956665366886,1.2336006753904616
123,125,2024-06-27 04:00:00,86202000.0,87957000.0,85396000.0,87198000.0,173783837081.12088,2010.80060376,-1470000.0,0.0,1470000.0,308357.14285714284,1043785.7142857143,0.2954218846232806,22.805071315372416,0,1,87672000.0,,-0.016767040788393084,-0.01872958162514282,0.968627426307247,0.9589913275783913,1.2129168425496004
124,126,2024-06-28 04:00:00,87172000.0,87510000.0,85456000.0,85720000.0,155925198066.1899,1804.41511776,970000.0,970000.0,0.0,377642.85714285716,920571.4285714285,0.41022656734947244,29.089408528198078,0,1,87672000.0,,0.01125263914990371,0.01125263914990371,0.9795270412061824,0.969782510935518,1.2265653580976517
125,127,2024-06-29 04:00:00,85698000.0,86000000.0,84740000.0,85883000.0,100667746507.81628,1178.99527249,-1474000.0,0.0,1474000.0,377642.85714285716,928000.0,0.4069427339901478,28.923901745172046,0,1,87672000.0,,-0.016909099252053417,-0.016909099252053417,0.9629641212463569,0.9533843622052038,1.205825242718448
126,128,2024-06-30 04:00:00,85882000.0,86889000.0,85370000.0,86581000.0,82096823918.4049,952.30696417,184000.0,184000.0,0.0,362571.4285714286,928000.0,0.39070197044334976,28.093867611246395,0,1,87672000.0,,0.0021470746108427363,0.0021470746108427363,0.9650316770622375,0.9554313495636692,1.208414239482202
127,129,2024-07-01 04:00:00,86623000.0,89644000.0,86572000.0,89326000.0,218310747214.6896,2468.31711522,741000.0,741000.0,0.0,374357.14285714284,928000.0,0.4034020935960591,28.74458399605112,0,1,87672000.0,,0.00862811764979865,0.00862811764979865,0.973358083907713,0.9636749236540104,1.2188405797101463
128,130,2024-07-02 04:00:00,89345000.0,89373000.0,86987000.0,87568000.0,134732740108.8363,1530.79549637,2722000.0,2722000.0,0.0,568785.7142857143,907000.0,0.6271066309655065,38.541212913218146,1,1,87672000.0,,0.03142352492986844,0.03142352492986844,1.0039444259230759,0.9939569866417413,1.2571408470522034
129,131,2024-07-03 04:00:00,87568000.0,87625000.0,84576000.0,85401000.0,224767817655.08228,2620.15901205,-1777000.0,0.0,1777000.0,568785.7142857143,840000.0,0.6771258503401361,40.37418242660853,0,1,89345000.0,,-0.019889193575465924,-0.021845502570325248,0.9839767808968818,0.9722434967352663,1.232137329393557
130,132,2024-07-04 04:00:00,85400000.0,85644000.0,81207000.0,83190000.0,483666944966.0082,5838.29792644,-2168000.0,0.0,2168000.0,550642.8571428572,994857.1428571428,0.5534893739230328,35.62878402736055,0,1,89345000.0,,-0.024757902430111445,-0.024757902430111445,0.9596155797619417,0.9481727871047843,1.2016321936119332
131,133,2024-07-05 04:00:00,83190000.0,84064000.0,77335000.0,80628000.0,801362880732.2914,10072.2959753,-2210000.0,0.0,2210000.0,527142.8571428572,1152714.2857142857,0.4573057380096667,31.38021940641211,0,0,89345000.0,83190000.0,-0.025878220140515218,-0.027826463700234227,0.934782436538594,0.921788491462863,1.1705360911777134
132,134,2024-07-06 04:00:00,80628000.0,82980000.0,79938000.0,82318000.0,210544704237.02283,2594.6145228200003,-2562000.0,0.0,2562000.0,527142.8571428572,1237142.857142857,0.4260969976905312,29.878542510121463,0,0,,,-0.0,-0.0,0.934782436538594,0.921788491462863,1.1344871253693554
133,135,2024-07-07 04:00:00,82319000.0,83202000.0,80500000.0,81287000.0,190165976595.27588,2324.13408419,1691000.0,1691000.0,0.0,620000.0,1237142.857142857,0.5011547344110855,33.38461538461539,1,1,82319000.0,,0.0,0.0,0.934782436538594,0.921788491462863,1.1582805684536384
134,136,2024-07-08 04:00:00,81287000.0,82700000.0,77880000.0,80000000.0,435512976945.4721,5445.07602584,-1032000.0,0.0,1032000.0,620000.0,1290357.142857143,0.4804871298090229,32.45466442325669,0,1,82319000.0,,-0.012536595439691878,-0.01450758027913368,0.9230634473075803,0.908415570922584,1.1437596735612787
135,137,2024-07-09 04:00:00,80000000.0,82300000.0,79780000.0,81811000.0,208755987608.8399,2571.76678777,-1287000.0,0.0,1287000.0,620000.0,998571.4285714285,0.6208869814020029,38.305383936451896,0,1,82319000.0,,-0.015832789991019447,-0.015832789991019447,0.9084487775979729,0.8940328179635947,1.125650766849586
136,138,2024-07-10 04:00:00,81886000.0,83825000.0,81351000.0,81759000.0,239200481066.2008,2897.96883055,1886000.0,1886000.0,0.0,585285.7142857143,998571.4285714285,0.5861230329041488,36.95318841886895,0,1,82319000.0,,0.0235749999999999,0.0235749999999999,0.9298654575298451,0.9151096416470863,1.152187983678065
137,139,2024-07-11 04:00:00,81673000.0,83795000.0,81000000.0,81737000.0,236790165933.49265,2881.59662547,-213000.0,0.0,213000.0,585285.7142857143,908785.7142857143,0.6440304959522125,39.17387770712817,0,1,82319000.0,,-0.0026011772464157312,-0.0026011772464157312,0.9274467126594905,0.9127292792692583,1.1491909385113281
138,140,2024-07-12 04:00:00,81702000.0,82309000.0,80085000.0,82052000.0,169644699927.88095,2092.77014834,29000.0,29000.0,0.0,518071.4285714286,908785.7142857143,0.5700699520553328,36.308570284341215,0,1,82319000.0,,0.0003550745044262893,0.0003550745044262893,0.9277760253413699,0.9130533661657702,1.1495989869143113
139,141,2024-07-13 04:00:00,82094000.0,82730000.0,80700000.0,82389000.0,113201225389.98982,1381.71643542,392000.0,392000.0,0.0,546071.4285714285,803500.0,0.6796159658636323,40.462580713454,0,1,82319000.0,,0.004797924163423062,0.004797924163423062,0.9322274243515999,0.9174341269737917,1.1551146756718742
140,142,2024-07-14 04:00:00,82352000.0,84901000.0,81938000.0,84308000.0,236928191008.53372,2825.98220075,258000.0,258000.0,0.0,551357.1428571428,803500.0,0.6861943283847453,40.694854491775615,0,1,82319000.0,,0.003142738811606316,0.003142738811606316,0.9351571716593534,0.9203173828117244,1.1587448993949643
141,143,2024-07-15 04:00:00,84224000.0,89357000.0,84166000.0,89089000.0,422260589337.4125,4835.19126554,1872000.0,1872000.0,0.0,632142.8571428572,803500.0,0.786736598808783,44.03204139509428,0,1,82352000.0,,0.02273168836215267,0.02273168836215267,0.9564148730551459,0.9412377507520725,1.1850851273392446
142,144,2024-07-16 04:00:00,89089000.0,91544000.0,87300000.0,90560000.0,602759504434.8257,6730.14255786,4865000.0,4865000.0,0.0,785214.2857142857,803500.0,0.9772424215485821,49.42451218415611,0,1,84224000.0,,0.057762632978723305,0.057762632978723305,1.0116599143428227,0.9956061214944835,1.253538764598285
143,145,2024-07-17 04:00:00,90540000.0,92159000.0,89500000.0,90304000.0,357795472887.10114,3932.52021287,1451000.0,1451000.0,0.0,888857.1428571428,676571.4285714285,1.3137668918918919,56.780434385836834,0,1,89089000.0,,0.016287083702813954,0.016287083702813954,1.0281369040465058,1.011821641730298,1.2739552553820193
144,146,2024-07-18 04:00:00,90250000.0,91200000.0,89049000.0,89430000.0,243373836139.7104,2702.36871684,-290000.0,0.0,290000.0,888857.1428571428,542428.5714285715,1.6386621016592045,62.10200618824234,0,1,90540000.0,,-0.0032030041970400047,-0.0032030041970400047,1.0248437772277132,1.00858077276518,1.2698747713521894
145,147,2024-07-19 04:00:00,89430000.0,93291000.0,88675000.0,93279000.0,322026570068.983,3543.41115162,-820000.0,0.0,820000.0,888857.1428571428,443142.85714285716,2.0058027079303673,66.73101673101672,0,1,90540000.0,,-0.009085872576177323,-0.009085872576177323,1.015532177257334,0.9994169363810532,1.258336850991981
146,148,2024-07-20 04:00:00,93279000.0,94582000.0,92736000.0,94430000.0,239250161976.96103,2559.4098373,3849000.0,3849000.0,0.0,1163785.7142857143,260142.85714285713,4.473640856672159,81.7306245297216,0,1,90540000.0,,0.04303924857430386,0.04303924857430386,1.0592399190695165,1.0424310903353267,1.3124947235120317
147,149,2024-07-21 04:00:00,94430000.0,94624000.0,92413000.0,93817000.0,225219167064.5447,2397.74764892,1151000.0,1151000.0,0.0,1125214.2857142857,260142.85714285713,4.325370675453048,81.22196442382057,0,1,93279000.0,,0.0123393261076985,0.0123393261076985,1.0723102258572075,1.055293987503778,1.3286900239200803
148,150,2024-07-22 04:00:00,93817000.0,95353000.0,93050000.0,94250000.0,317075360408.3915,3358.25556031,-613000.0,0.0,613000.0,1125214.2857142857,230214.2857142857,4.88768228358672,83.01538785834738,0,1,94430000.0,,-0.006491581065339425,-0.006491581065339425,1.065349237098863,1.0484434610361317,1.3200647249190953
149,151,2024-07-23 04:00:00,94250000.0,95000000.0,92377000.0,92520000.0,298088674984.9885,3187.04928352,433000.0,433000.0,0.0,1156142.857142857,138285.7142857143,8.360537190082644,89.31685244454255,0,1,94430000.0,,0.004615368216847715,0.004615368216847715,1.0702662161076122,1.0532824136633596,1.3261573096946688
150,152,2024-07-24 04:00:00,92520000.0,93494000.0,91205000.0,92000000.0,274454079179.34305,2971.56746548,-1730000.0,0.0,1730000.0,1021428.5714285715,261857.14285714287,3.900709219858156,79.59479015918959,0,1,94430000.0,,-0.018355437665782515,-0.018355437665782515,1.050621011292056,1.033948953974897,1.3018151118615464
151,153,2024-07-25 04:00:00,92000000.0,92443000.0,89202000.0,90743000.0,373943149404.1727,4136.52690095,-520000.0,0.0,520000.0,1021428.5714285715,283785.71428571426,3.5992952428895046,78.25753844469983,0,1,94430000.0,,-0.005620406398616495,-0.005620406398616495,1.0447160942376692,1.0281377406581336,1.2944983818770242
152,154,2024-07-26 04:00:00,90762000.0,94990000.0,90501000.0,94349000.0,331555025893.44946,3542.12174545,-1238000.0,0.0,1238000.0,1019357.1428571428,372214.28571428574,2.738629821531376,73.25223283030489,0,1,94430000.0,,-0.013456521739130478,-0.013456521739130478,1.0306578494043406,1.0143025828001468,1.2770789362600268
153,155,2024-07-27 04:00:00,94349000.0,96813000.0,94200000.0,95942000.0,297964894898.26056,3122.21428631,3587000.0,3587000.0,0.0,1247571.4285714286,372214.28571428574,3.351755900978699,77.02076994311417,0,1,94430000.0,,0.03952094488883007,0.03952094488883007,1.0713904214698897,1.0543887792755895,1.327550302518645
154,156,2024-07-28 04:00:00,95942000.0,96288000.0,93150000.0,95200000.0,382132111539.1619,4035.41814003,1593000.0,1593000.0,0.0,1342928.5714285714,372214.28571428574,3.6079447322970637,78.2983508245877,0,1,94430000.0,,0.016884121718301115,0.016884121718301115,1.0894799077538093,1.0721912077632896,1.3499648234135373
155,157,2024-07-29 04:00:00,95157000.0,97100000.0,93203000.0,94384000.0,425788556903.1346,4448.54012195,-785000.0,0.0,785000.0,1209214.2857142857,428285.71428571426,2.8233822548365577,73.84514721919302,0,1,95942000.0,,-0.008182026641095685,-0.008182026641095685,1.080565754123629,1.0634185107370218,1.3389193752638258
156,158,2024-07-30 04:00:00,94369000.0,94672000.0,92015000.0,92196000.0,285813424627.4896,3065.70510179,-788000.0,0.0,788000.0,861714.2857142857,484571.4285714286,1.7783018867924527,64.00679117147708,-1,0,95942000.0,94369000.0,-0.008281051315194854,-0.01026448921256451,1.071617533664289,1.0525030629051202,1.3278317152103574
157,159,2024-07-31 04:00:00,92121000.0,93298000.0,91682000.0,92986000.0,197806194620.2005,2137.55691075,-2248000.0,0.0,2248000.0,758071.4285714285,645142.8571428572,1.1750442869796278,54.02392466276406,0,0,,,-0.0,-0.0,1.071617533664289,1.0525030629051202,1.296200928661884
158,160,2024-08-01 04:00:00,92986000.0,93101000.0,88001000.0,88779000.0,493491867619.92194,5480.49441133,865000.0,865000.0,0.0,819857.1428571428,624428.5714285715,1.312971859986273,56.76557863501483,0,0,,,0.0,0.0,1.071617533664289,1.0525030629051202,1.3083720275784452
159,161,2024-08-02 04:00:00,88751000.0,92300000.0,88320000.0,88710000.0,381624110142.42224,4227.94542419,-4235000.0,0.0,4235000.0,819857.1428571428,868357.1428571428,0.9441474047873653,48.563570975248574,0,0,,,-0.0,-0.0,1.071617533664289,1.0525030629051202,1.2487828901083453
160,162,2024-08-03 04:00:00,88737000.0,89170000.0,85158000.0,85160000.0,451818648436.088,5204.5523392800005,-14000.0,0.0,14000.0,544928.5714285715,869357.1428571428,0.6268178456987923,38.53030303030303,0,0,,,-0.0,-0.0,1.071617533664289,1.0525030629051202,1.2485859012241467
161,163,2024-08-04 04:00:00,85181000.0,86311000.0,81756000.0,83292000.0,342435449773.2804,4057.47317498,-3556000.0,0.0,3556000.0,462714.28571428574,1123357.142857143,0.4119030965854899,29.173609547399238,0,0,,,-0.0,-0.0,1.071617533664289,1.0525030629051202,1.1985507246376828
162,164,2024-08-05 04:00:00,83292000.0,84333000.0,72100000.0,76349000.0,1792013557741.0686,23357.87491417,-1889000.0,0.0,1889000.0,462714.28571428574,1214500.0,0.3809915897194613,27.588262850815553,0,0,,,-0.0,-0.0,1.071617533664289,1.0525030629051202,1.171971295905447
163,165,2024-08-06 04:00:00,76349000.0,82150000.0,75777000.0,80687000.0,702240222867.1626,8799.38532052,-6943000.0,0.0,6943000.0,431785.71428571426,1710428.5714285714,0.252442996742671,20.156046814044203,0,0,,,-0.0,-0.0,1.071617533664289,1.0525030629051202,1.0742788799774885
164,166,2024-08-07 04:00:00,80687000.0,81950000.0,78260000.0,78410000.0,374916153716.5074,4651.46386909,4338000.0,4338000.0,0.0,741642.8571428572,1586857.142857143,0.4673658624414836,31.85067026595908,1,1,80687000.0,,0.0,0.0,1.071617533664289,1.0525030629051202,1.1353172928099073
165,167,2024-08-08 04:00:00,78411000.0,84071000.0,77782000.0,83332000.0,516180483839.5426,6385.70471888,-2276000.0,0.0,2276000.0,741642.8571428572,1712285.7142857143,0.433130318705156,30.222675010915438,0,1,80687000.0,,-0.028207765811097185,-0.03014747086935854,1.0413895972356213,1.0207727574762775,1.1032925284930366
166,168,2024-08-09 04:00:00,83332000.0,87980000.0,83236000.0,84889000.0,477955551964.8439,5582.63056906,4921000.0,4921000.0,0.0,1093142.857142857,1623857.142857143,0.6731767396850531,40.23345075976654,0,1,80687000.0,,0.06275905166366957,0.06275905166366957,1.1067462207705396,1.0848354876995976,1.1725341212888718
167,169,2024-08-10 04:00:00,84850000.0,86370000.0,84512000.0,85650000.0,143874895597.5444,1684.54938034,1518000.0,1518000.0,0.0,945357.1428571428,1623857.142857143,0.5821676783672033,36.79557396647113,0,1,83332000.0,,0.018216291460663392,0.018216291460663392,1.1269070325010835,1.1045971671304045,1.1938933445898428
168,170,2024-08-11 04:00:00,85650000.0,86424000.0,84150000.0,84657000.0,156846770064.884,1839.4616291,800000.0,800000.0,0.0,888714.2857142857,1623857.142857143,0.5472860033430104,35.370707300432116,0,1,84850000.0,,0.009428403064231095,0.009428403064231095,1.1375319662194203,1.1150117544457177,1.2051498522583388
169,171,2024-08-12 04:00:00,84657000.0,85000000.0,81000000.0,82222000.0,469703396401.9406,5664.58017073,-993000.0,0.0,993000.0,888714.2857142857,1638714.2857142857,0.5423241216981954,35.16278543974677,0,1,85650000.0,,-0.011593695271453597,-0.011593695271453597,1.1243437672415348,1.1020846479405852,1.1911777121148184
170,172,2024-08-13 04:00:00,82223000.0,85770000.0,82050000.0,84782000.0,242015219506.48083,2898.63508466,-2434000.0,0.0,2434000.0,888714.2857142857,1756285.7142857143,0.5060191963559459,33.5997839589522,0,1,85650000.0,,-0.02875131412641596,-0.02875131412641596,1.0920174064034955,1.070398266033745,1.1569297875334197
171,173,2024-08-14 04:00:00,84725000.0,85950000.0,82483000.0,82732000.0,311977717635.56055,3703.56305615,2502000.0,2502000.0,0.0,1067428.5714285714,1595714.2857142857,0.6689346463742166,40.08153631584594,0,1,85650000.0,,0.030429441883657926,0.030429441883657926,1.1252468866075935,1.102969887862387,1.1921345152666405
172,174,2024-08-15 04:00:00,82732000.0,83555000.0,81048000.0,81437000.0,254627287307.08643,3093.29119338,-1993000.0,0.0,1993000.0,1005642.8571428572,1738071.4285714286,0.5785969670817408,36.652608559825055,0,1,85650000.0,,-0.023523163174977824,-0.023523163174977824,1.0987775204817873,1.077024547213113,1.1640917405375002
173,175,2024-08-16 04:00:00,81436000.0,83040000.0,79500000.0,82912000.0,286840269943.50336,3534.62756845,-1296000.0,0.0,1296000.0,1005642.8571428572,1528142.857142857,0.658081705150977,39.689341189073374,0,1,85650000.0,,-0.015665038920852914,-0.015665038920852914,1.0815651278580818,1.0601529157623055,1.1458561981145368
174,176,2024-08-17 04:00:00,82911000.0,83400000.0,82042000.0,82766000.0,95527676124.57948,1156.01419021,1475000.0,1475000.0,0.0,1111000.0,1527142.857142857,0.7275023386342376,42.11295824985109,0,1,85650000.0,,0.01811238272999649,0.01811238272999649,1.1011548494012648,1.079354811124914,1.166610384128326
175,177,2024-08-18 04:00:00,82766000.0,83679000.0,82500000.0,82920000.0,109643950727.48268,1318.90859427,-145000.0,0.0,145000.0,1111000.0,1283500.0,0.8656018698870277,46.39799540613907,0,1,85650000.0,,-0.0017488632388946712,-0.0017488632388946712,1.0992290801648164,1.0774671671740137,1.1645701421134111
176,178,2024-08-19 04:00:00,82920000.0,83197000.0,80100000.0,81078000.0,232289328060.0812,2862.09245122,154000.0,154000.0,0.0,1122000.0,1148571.4285714286,0.976865671641791,49.41487353718384,0,1,85650000.0,,0.001860667423821294,0.001860667423821294,1.1012743799055962,1.0794719752322115,1.1667370198395965
177,179,2024-08-20 04:00:00,81149000.0,83400000.0,80501000.0,80966000.0,270302204242.66345,3292.32151624,-1771000.0,0.0,1771000.0,1122000.0,779142.8571428572,1.4400440044004401,59.01713255184852,0,0,85650000.0,81149000.0,-0.021357935359382574,-0.023315219488663774,1.0777534328866283,1.0543038491978112,1.1418179259884638
178,180,2024-08-21 04:00:00,80913000.0,82430000.0,80567000.0,82403000.0,179513239651.35983,2210.52543258,-236000.0,0.0,236000.0,812142.8571428572,796000.0,1.0202799712849964,50.50190992271475,0,0,,,-0.0,-0.0,1.0777534328866283,1.0543038491978112,1.1384972562262574
179,181,2024-08-22 04:00:00,82390000.0,83600000.0,81280000.0,81962000.0,242203449191.37665,2932.66204474,1477000.0,1477000.0,0.0,917642.8571428572,633428.5714285715,1.4486919260261615,59.16186967533963,0,0,,,0.0,0.0,1.0777534328866283,1.0543038491978112,1.159279583509218
180,182,2024-08-23 04:00:00,81955000.0,84984000.0,81871000.0,84690000.0,267133115630.6289,3213.12404525,-435000.0,0.0,435000.0,566142.8571428572,664500.0,0.8519832312157369,46.00383075047885,0,0,,,-0.0,-0.0,1.0777534328866283,1.0543038491978112,1.1531588574644733
181,183,2024-08-24 04:00:00,84672000.0,86500000.0,84540000.0,85742000.0,294293241681.6922,3432.96209127,2717000.0,2717000.0,0.0,651785.7142857143,664500.0,0.980866387186929,49.51703928803994,0,0,,,0.0,0.0,1.0777534328866283,1.0543038491978112,1.1913887716336025
182,184,2024-08-25 04:00:00,85742000.0,86199000.0,85300000.0,85990000.0,121781007413.56908,1421.13746154,1070000.0,1070000.0,0.0,671071.4285714285,664500.0,1.0098892830269806,50.2460156166435,0,0,,,0.0,0.0,1.0777534328866283,1.0543038491978112,1.2064443506402158
183,185,2024-08-26 04:00:00,85929000.0,86979000.0,84697000.0,85510000.0,208751062784.21832,2439.28147013,187000.0,187000.0,0.0,684428.5714285715,593571.4285714285,1.153068592057762,53.554661301140186,0,0,,,0.0,0.0,1.0777534328866283,1.0543038491978112,1.209075559307727
184,186,2024-08-27 04:00:00,85462000.0,85528000.0,83020000.0,83755000.0,190674256786.82156,2266.71248312,-467000.0,0.0,467000.0,684428.5714285715,453071.4285714286,1.5106416522150403,60.169544740973315,0,0,,,-0.0,-0.0,1.0777534328866283,1.0543038491978112,1.2025045729562425
185,187,2024-08-28 04:00:00,83764000.0,83879000.0,79550000.0,81200000.0,454734082401.6284,5616.74026272,-1698000.0,0.0,1698000.0,505714.28571428574,574357.1428571428,0.880487501554533,46.822300112426426,0,0,,,-0.0,-0.0,1.0777534328866283,1.0543038491978112,1.17861263542986
186,188,2024-08-29 04:00:00,81191000.0,82700000.0,80127000.0,80671000.0,203401022733.142,2503.64034259,-2573000.0,0.0,2573000.0,505714.28571428574,615785.7142857143,0.8212504349843406,45.09266925673524,0,0,,,-0.0,-0.0,1.0777534328866283,1.0543038491978112,1.1424088926410603
